,numero,centroid
0,coupe_0,16.465422156264477
1,coupe_1,15.861059327481145
2,coupe_2,20.113763870309793
3,coupe_3,68.21036245296561
4,coupe_4,18.30706704507213
5,coupe_5,16.282028405579172
6,coupe_6,15.120201467261088
7,coupe_7,18.33288273921305
8,coupe_8,14.963040484202718
9,coupe_9,13.666835502754136
10,coupe_10,18.562158340988546
11,coupe_11,18.938999792458876
12,coupe_12,16.724749624296372
13,coupe_13,18.324509750404772
14,coupe_14,18.240919332728033
15,coupe_15,63.37944074083549
