,ay,t
38507,6.083,24.066875
38508,6.13,24.0675
38509,6.12,24.068125
38510,6.068,24.06875
38511,6.122,24.069375
38512,6.077,24.07
38513,6.005,24.070625
38514,5.97,24.07125
38515,5.939,24.071875
38516,5.936,24.0725
38517,5.957,24.073125
38518,5.886,24.07375
38519,5.861,24.074375
38520,5.851,24.075
38521,5.81,24.075625
38522,5.766,24.07625
38523,5.738,24.076875
38524,5.732,24.0775
38525,5.725,24.078125
38526,5.672,24.07875
38527,5.607,24.079375
38528,5.607,24.08
38529,5.556,24.080625
38530,5.495,24.08125
38531,5.44,24.081875
38532,5.359,24.0825
38533,5.301,24.083125
38534,5.274,24.08375
38535,5.311,24.084375
38536,5.255,24.085
38537,5.171,24.085625
38538,5.09,24.08625
38539,5.14,24.086875
38540,5.088,24.0875
38541,4.953,24.088125
38542,4.892,24.08875
38543,4.835,24.089375
38544,4.803,24.09
38545,4.82,24.090625
38546,4.763,24.09125
38547,4.678,24.091875
38548,4.584,24.0925
38549,4.597,24.093125
38550,4.569,24.09375
38551,4.524,24.094375
38552,4.487,24.095
38553,4.435,24.095625
38554,4.398,24.09625
38555,4.38,24.096875
38556,4.346,24.0975
38557,4.303,24.098125
38558,4.256,24.09875
38559,4.212,24.099375
38560,4.204,24.1
38561,4.157,24.100625
38562,4.045,24.10125
38563,3.977,24.101875
38564,3.955,24.1025
38565,3.957,24.103125
38566,3.944,24.10375
38567,3.885,24.104375
38568,3.829,24.105
38569,3.798,24.105625
38570,3.688,24.10625
38571,3.66,24.106875
38572,3.688,24.1075
38573,3.66,24.108125
38574,3.605,24.10875
38575,3.539,24.109375
38576,3.471,24.11
38577,3.416,24.110625
38578,3.403,24.11125
38579,3.413,24.111875
38580,3.317,24.1125
38581,3.292,24.113125
38582,3.27,24.11375
38583,3.188,24.114375
38584,3.158,24.115
38585,3.106,24.115625
38586,3.035,24.11625
38587,3.086,24.116875
38588,3.048,24.1175
38589,2.966,24.118125
38590,2.881,24.11875
38591,2.804,24.119375
38592,2.793,24.12
38593,2.855,24.120625
38594,2.749,24.12125
38595,2.721,24.121875
38596,2.731,24.1225
38597,2.718,24.123125
38598,2.646,24.12375
38599,2.633,24.124375
38600,2.725,24.125
38601,2.595,24.125625
38602,2.516,24.12625
38603,2.477,24.126875
38604,2.46,24.1275
38605,2.454,24.128125
38606,2.43,24.12875
38607,2.373,24.129375
38608,2.302,24.13
38609,2.275,24.130625
38610,2.297,24.13125
38611,2.389,24.131875
38612,2.393,24.1325
38613,2.382,24.133125
38614,2.402,24.13375
38615,2.388,24.134375
38616,2.375,24.135
38617,2.366,24.135625
38618,2.373,24.13625
38619,2.358,24.136875
38620,2.35,24.1375
38621,2.381,24.138125
38622,2.361,24.13875
38623,2.354,24.139375
38624,2.372,24.14
38625,2.392,24.140625
38626,2.383,24.14125
38627,2.36,24.141875
38628,2.34,24.1425
38629,2.325,24.143125
38630,2.323,24.14375
38631,2.336,24.144375
38632,2.298,24.145
38633,2.206,24.145625
38634,2.123,24.14625
38635,2.198,24.146875
38636,2.147,24.1475
38637,2.108,24.148125
38638,2.135,24.14875
38639,2.028,24.149375
38640,2.004,24.15
38641,2.038,24.150625
38642,2.055,24.15125
38643,2.062,24.151875
38644,2.058,24.1525
38645,2.041,24.153125
38646,2.088,24.15375
38647,2.102,24.154375
38648,2.085,24.155
38649,2.068,24.155625
38650,2.024,24.15625
38651,1.993,24.156875
38652,2.01,24.1575
38653,1.946,24.158125
38654,1.911,24.15875
38655,1.911,24.159375
38656,1.911,24.16
38657,1.878,24.160625
38658,1.842,24.16125
38659,1.835,24.161875
38660,1.831,24.1625
38661,1.81,24.163125
38662,1.769,24.16375
38663,1.711,24.164375
38664,1.708,24.165
38665,1.73,24.165625
38666,1.737,24.16625
38667,1.721,24.166875
38668,1.699,24.1675
38669,1.676,24.168125
38670,1.676,24.16875
38671,1.674,24.169375
38672,1.666,24.17
38673,1.643,24.170625
38674,1.662,24.17125
38675,1.685,24.171875
38676,1.695,24.1725
38677,1.708,24.173125
38678,1.728,24.17375
38679,1.739,24.174375
38680,1.681,24.175
38681,1.687,24.175625
38682,1.68,24.17625
38683,1.609,24.176875
38684,1.617,24.1775
38685,1.634,24.178125
38686,1.651,24.17875
38687,1.641,24.179375
38688,1.635,24.18
38689,1.629,24.180625
38690,1.615,24.18125
38691,1.516,24.181875
38692,1.475,24.1825
38693,1.502,24.183125
38694,1.489,24.18375
38695,1.48,24.184375
38696,1.454,24.185
38697,1.376,24.185625
38698,1.368,24.18625
38699,1.353,24.186875
38700,1.314,24.1875
38701,1.253,24.188125
38702,1.205,24.18875
38703,1.167,24.189375
38704,1.14,24.19
38705,1.046,24.190625
38706,0.983,24.19125
38707,0.986,24.191875
38708,0.956,24.1925
38709,0.935,24.193125
38710,0.901,24.19375
38711,0.775,24.194375
38712,0.739,24.195
38713,0.735,24.195625
38714,0.742,24.19625
38715,0.7,24.196875
38716,0.659,24.1975
38717,0.623,24.198125
38718,0.592,24.19875
38719,0.544,24.199375
38720,0.514,24.2
38721,0.535,24.200625
38722,0.505,24.20125
38723,0.457,24.201875
38724,0.402,24.2025
38725,0.402,24.203125
38726,0.35,24.20375
38727,0.302,24.204375
38728,0.319,24.205
38729,0.249,24.205625
38730,0.22,24.20625
38731,0.251,24.206875
38732,0.282,24.2075
38733,0.256,24.208125
38734,0.216,24.20875
38735,0.22,24.209375
38736,0.22,24.21
38737,0.241,24.210625
38738,0.286,24.21125
38739,0.259,24.211875
38740,0.276,24.2125
38741,0.304,24.213125
38742,0.27,24.21375
38743,0.304,24.214375
38744,0.316,24.215
38745,0.269,24.215625
38746,0.312,24.21625
38747,0.334,24.216875
38748,0.341,24.2175
38749,0.344,24.218125
38750,0.353,24.21875
38751,0.351,24.219375
38752,0.327,24.22
38753,0.335,24.220625
38754,0.329,24.22125
38755,0.322,24.221875
38756,0.404,24.2225
38757,0.416,24.223125
38758,0.411,24.22375
38759,0.425,24.224375
38760,0.454,24.225
38761,0.49,24.225625
38762,0.526,24.22625
38763,0.519,24.226875
38764,0.59,24.2275
38765,0.67,24.228125
38766,0.687,24.22875
38767,0.669,24.229375
38768,0.678,24.23
38769,0.728,24.230625
38770,0.82,24.23125
38771,0.804,24.231875
38772,0.757,24.2325
38773,0.798,24.233125
38774,0.807,24.23375
38775,0.803,24.234375
38776,0.791,24.235
38777,0.845,24.235625
38778,0.813,24.23625
38779,0.759,24.236875
38780,0.84,24.2375
38781,0.852,24.238125
38782,0.87,24.23875
38783,0.928,24.239375
38784,0.916,24.24
38785,0.91,24.240625
38786,0.91,24.24125
38787,0.91,24.241875
38788,0.897,24.2425
38789,0.904,24.243125
38790,0.955,24.24375
38791,0.948,24.244375
38792,0.961,24.245
38793,0.986,24.245625
38794,0.945,24.24625
38795,0.943,24.246875
38796,0.955,24.2475
38797,0.962,24.248125
38798,0.987,24.24875
38799,1.002,24.249375
38800,1.008,24.25
38801,1.035,24.250625
38802,1.094,24.25125
38803,1.157,24.251875
38804,1.188,24.2525
38805,1.148,24.253125
38806,1.156,24.25375
38807,1.232,24.254375
38808,1.259,24.255
38809,1.267,24.255625
38810,1.263,24.25625
38811,1.256,24.256875
38812,1.31,24.2575
38813,1.355,24.258125
