,ay,t
59360,8.705,37.1
59361,8.671,37.100625
59362,8.567,37.10125
59363,8.39,37.101875
59364,8.248,37.1025
59365,8.17,37.103125
59366,8.103,37.10375
59367,7.988,37.104375
59368,7.878,37.105
59369,7.782,37.105625
59370,7.7,37.10625
59371,7.622,37.106875
59372,7.504,37.1075
59373,7.375,37.108125
59374,7.28,37.10875
59375,7.174,37.109375
59376,7.102,37.11
59377,7.081,37.110625
59378,7.037,37.11125
59379,6.993,37.111875
59380,6.949,37.1125
59381,6.909,37.113125
59382,6.857,37.11375
59383,6.81,37.114375
59384,6.776,37.115
59385,6.756,37.115625
59386,6.71,37.11625
59387,6.652,37.116875
59388,6.624,37.1175
59389,6.579,37.118125
59390,6.517,37.11875
59391,6.431,37.119375
59392,6.426,37.12
59393,6.354,37.120625
59394,6.235,37.12125
59395,6.235,37.121875
59396,6.184,37.1225
59397,6.112,37.123125
59398,6.041,37.12375
59399,6.009,37.124375
59400,5.987,37.125
59401,5.966,37.125625
59402,5.901,37.12625
59403,5.823,37.126875
59404,5.753,37.1275
59405,5.726,37.128125
59406,5.678,37.12875
59407,5.62,37.129375
59408,5.554,37.13
59409,5.53,37.130625
59410,5.478,37.13125
59411,5.4,37.131875
59412,5.288,37.1325
59413,5.312,37.133125
59414,5.323,37.13375
59415,5.272,37.134375
59416,5.289,37.135
59417,5.272,37.135625
59418,5.24,37.13625
59419,5.247,37.136875
59420,5.163,37.1375
59421,5.099,37.138125
59422,5.109,37.13875
59423,5.126,37.139375
59424,5.146,37.14
59425,5.159,37.140625
59426,5.108,37.14125
59427,5.143,37.141875
59428,5.177,37.1425
59429,5.15,37.143125
59430,5.195,37.14375
59431,5.23,37.144375
59432,5.255,37.145
59433,5.323,37.145625
59434,5.387,37.14625
59435,5.448,37.146875
59436,5.509,37.1475
59437,5.558,37.148125
59438,5.606,37.14875
59439,5.66,37.149375
59440,5.799,37.15
59441,5.867,37.150625
59442,5.931,37.15125
59443,6.094,37.151875
59444,6.186,37.1525
59445,6.286,37.153125
59446,6.415,37.15375
59447,6.52,37.154375
59448,6.66,37.155
59449,6.8,37.155625
59450,6.868,37.15625
59451,6.977,37.156875
59452,7.097,37.1575
59453,7.22,37.158125
59454,7.261,37.15875
59455,7.368,37.159375
59456,7.512,37.16
59457,7.614,37.160625
