,ay,t
6576,-1.398,4.11
6577,-1.394,4.110625
6578,-1.412,4.11125
6579,-1.449,4.111875
6580,-1.51,4.1125
6581,-1.51,4.113125
6582,-1.494,4.11375
6583,-1.47,4.114375
6584,-1.474,4.115
6585,-1.485,4.115625
6586,-1.496,4.11625
6587,-1.503,4.116875
6588,-1.46,4.1175
6589,-1.459,4.118125
6590,-1.499,4.11875
6591,-1.499,4.119375
6592,-1.51,4.12
6593,-1.504,4.120625
6594,-1.436,4.12125
6595,-1.403,4.121875
6596,-1.354,4.1225
6597,-1.287,4.123125
6598,-1.369,4.12375
6599,-1.379,4.124375
6600,-1.346,4.125
6601,-1.305,4.125625
6602,-1.261,4.12625
6603,-1.21,4.126875
6604,-1.149,4.1275
6605,-1.118,4.128125
6606,-1.11,4.12875
6607,-1.116,4.129375
6608,-1.12,4.13
6609,-1.078,4.130625
6610,-1.058,4.13125
6611,-1.096,4.131875
6612,-1.04,4.1325
6613,-1.015,4.133125
6614,-1.019,4.13375
6615,-1.043,4.134375
6616,-1.031,4.135
6617,-1.021,4.135625
6618,-1.038,4.13625
6619,-0.998,4.136875
6620,-0.964,4.1375
6621,-0.948,4.138125
6622,-0.989,4.13875
6623,-1.039,4.139375
6624,-1.067,4.14
6625,-1.033,4.140625
6626,-1.03,4.14125
6627,-1.018,4.141875
6628,-0.998,4.1425
6629,-1.018,4.143125
6630,-1.052,4.14375
6631,-1.077,4.144375
6632,-1.056,4.145
6633,-1.106,4.145625
6634,-1.14,4.14625
6635,-1.139,4.146875
6636,-1.133,4.1475
6637,-1.091,4.148125
6638,-1.042,4.14875
6639,-1.036,4.149375
6640,-1.029,4.15
6641,-1.034,4.150625
6642,-1.058,4.15125
6643,-1.045,4.151875
6644,-1.017,4.1525
6645,-0.993,4.153125
6646,-1.027,4.15375
6647,-1.0,4.154375
6648,-0.982,4.155
6649,-1.009,4.155625
6650,-1.001,4.15625
6651,-0.994,4.156875
6652,-0.99,4.1575
6653,-0.983,4.158125
6654,-0.947,4.15875
6655,-0.939,4.159375
6656,-1.014,4.16
6657,-1.014,4.160625
6658,-1.012,4.16125
6659,-1.019,4.161875
6660,-1.053,4.1625
6661,-1.051,4.163125
6662,-1.041,4.16375
6663,-1.048,4.164375
6664,-1.058,4.165
6665,-1.09,4.165625
6666,-1.145,4.16625
6667,-1.159,4.166875
6668,-1.215,4.1675
6669,-1.27,4.168125
6670,-1.257,4.16875
6671,-1.278,4.169375
6672,-1.296,4.17
6673,-1.303,4.170625
6674,-1.32,4.17125
