,ay,t
76827,6.008,48.016875
76828,5.996,48.0175
76829,5.96,48.018125
76830,5.939,48.01875
76831,5.928,48.019375
76832,5.915,48.02
76833,5.89,48.020625
76834,5.805,48.02125
76835,5.81,48.021875
76836,5.836,48.0225
76837,5.816,48.023125
76838,5.723,48.02375
76839,5.679,48.024375
76840,5.697,48.025
76841,5.68,48.025625
76842,5.65,48.02625
76843,5.598,48.026875
76844,5.503,48.0275
76845,5.493,48.028125
76846,5.484,48.02875
76847,5.452,48.029375
76848,5.388,48.03
76849,5.334,48.030625
76850,5.295,48.03125
76851,5.288,48.031875
76852,5.3,48.0325
76853,5.288,48.033125
76854,5.23,48.03375
76855,5.269,48.034375
76856,5.261,48.035
76857,5.214,48.035625
76858,5.156,48.03625
76859,5.135,48.036875
76860,5.126,48.0375
76861,5.119,48.038125
76862,5.17,48.03875
76863,5.181,48.039375
76864,5.164,48.04
76865,5.215,48.040625
76866,5.214,48.04125
76867,5.225,48.041875
76868,5.303,48.0425
76869,5.36,48.043125
76870,5.343,48.04375
76871,5.258,48.044375
76872,5.207,48.045
76873,5.24,48.045625
76874,5.284,48.04625
76875,5.256,48.046875
76876,5.232,48.0475
76877,5.193,48.048125
76878,5.134,48.04875
76879,5.056,48.049375
76880,5.023,48.05
76881,5.026,48.050625
76882,5.056,48.05125
76883,4.988,48.051875
76884,4.951,48.0525
76885,4.985,48.053125
76886,4.995,48.05375
76887,5.007,48.054375
76888,5.04,48.055
76889,5.153,48.055625
76890,5.214,48.05625
76891,5.258,48.056875
76892,5.295,48.0575
76893,5.405,48.058125
76894,5.431,48.05875
76895,5.409,48.059375
76896,5.487,48.06
76897,5.532,48.060625
76898,5.556,48.06125
76899,5.559,48.061875
76900,5.591,48.0625
76901,5.591,48.063125
76902,5.556,48.06375
76903,5.488,48.064375
76904,5.5,48.065
76905,5.509,48.065625
76906,5.437,48.06625
76907,5.348,48.066875
76908,5.249,48.0675
76909,5.141,48.068125
76910,4.998,48.06875
76911,4.942,48.069375
76912,4.897,48.07
76913,4.764,48.070625
76914,4.728,48.07125
76915,4.686,48.071875
76916,4.619,48.0725
76917,4.568,48.073125
76918,4.504,48.07375
76919,4.437,48.074375
76920,4.386,48.075
76921,4.374,48.075625
76922,4.363,48.07625
76923,4.343,48.076875
76924,4.289,48.0775
76925,4.311,48.078125
76926,4.367,48.07875
76927,4.344,48.079375
76928,4.362,48.08
76929,4.355,48.080625
76930,4.284,48.08125
76931,4.294,48.081875
76932,4.289,48.0825
76933,4.264,48.083125
76934,4.213,48.08375
76935,4.172,48.084375
76936,4.145,48.085
76937,4.138,48.085625
