,ay,t
19280,2.365,12.05
19281,2.332,12.050625
19282,2.319,12.05125
19283,2.346,12.051875
19284,2.279,12.0525
19285,2.231,12.053125
19286,2.186,12.05375
19287,2.09,12.054375
19288,2.037,12.055
19289,2.006,12.055625
19290,1.993,12.05625
19291,1.992,12.056875
19292,1.944,12.0575
19293,1.857,12.058125
19294,1.778,12.05875
19295,1.76,12.059375
19296,1.741,12.06
19297,1.677,12.060625
19298,1.603,12.06125
19299,1.497,12.061875
19300,1.372,12.0625
19301,1.352,12.063125
19302,1.223,12.06375
19303,1.091,12.064375
19304,1.07,12.065
19305,0.966,12.065625
19306,0.852,12.06625
19307,0.741,12.066875
19308,0.639,12.0675
19309,0.619,12.068125
19310,0.626,12.06875
19311,0.582,12.069375
19312,0.481,12.07
19313,0.396,12.070625
19314,0.349,12.07125
19315,0.325,12.071875
19316,0.278,12.0725
19317,0.207,12.073125
19318,0.094,12.07375
19319,0.036,12.074375
19320,-0.028,12.075
19321,-0.123,12.075625
19322,-0.108,12.07625
19323,-0.122,12.076875
19324,-0.154,12.0775
19325,-0.157,12.078125
19326,-0.161,12.07875
19327,-0.14,12.079375
19328,-0.075,12.08
19329,-0.036,12.080625
19330,-0.023,12.08125
19331,-0.028,12.081875
19332,-0.025,12.0825
19333,-0.014,12.083125
19334,0.007,12.08375
19335,0.044,12.084375
19336,0.079,12.085
19337,0.067,12.085625
19338,0.019,12.08625
19339,0.074,12.086875
19340,0.082,12.0875
19341,0.082,12.088125
19342,0.12,12.08875
19343,0.104,12.089375
19344,0.125,12.09
19345,0.198,12.090625
19346,0.221,12.09125
19347,0.21,12.091875
19348,0.177,12.0925
19349,0.136,12.093125
19350,0.166,12.09375
19351,0.182,12.094375
19352,0.157,12.095
19353,0.113,12.095625
19354,0.104,12.09625
19355,0.108,12.096875
19356,0.074,12.0975
19357,0.035,12.098125
19358,0.021,12.09875
19359,0.052,12.099375
19360,0.026,12.1
19361,0.014,12.100625
19362,0.019,12.10125
19363,0.046,12.101875
19364,0.048,12.1025
19365,0.059,12.103125
19366,0.107,12.10375
19367,0.183,12.104375
19368,0.244,12.105
19369,0.288,12.105625
19370,0.332,12.10625
19371,0.369,12.106875
19372,0.379,12.1075
19373,0.335,12.108125
19374,0.458,12.10875
19375,0.507,12.109375
19376,0.462,12.11
19377,0.496,12.110625
