,ay,t
70566,1.328,44.10375
70567,1.352,44.104375
70568,1.342,44.105
70569,1.273,44.105625
70570,1.253,44.10625
70571,1.228,44.106875
70572,1.208,44.1075
70573,1.215,44.108125
70574,1.272,44.10875
70575,1.295,44.109375
70576,1.255,44.11
70577,1.241,44.110625
70578,1.219,44.11125
70579,1.2,44.111875
70580,1.213,44.1125
70581,1.198,44.113125
70582,1.169,44.11375
70583,1.131,44.114375
70584,1.137,44.115
70585,1.13,44.115625
70586,1.124,44.11625
70587,1.182,44.116875
70588,1.18,44.1175
70589,1.137,44.118125
70590,1.055,44.11875
70591,1.108,44.119375
70592,1.136,44.12
70593,1.123,44.120625
70594,1.059,44.12125
70595,1.025,44.121875
70596,1.016,44.1225
70597,1.037,44.123125
70598,1.033,44.12375
70599,1.021,44.124375
70600,1.005,44.125
70601,0.998,44.125625
70602,0.969,44.12625
70603,0.942,44.126875
70604,0.956,44.1275
70605,0.894,44.128125
70606,0.872,44.12875
70607,0.913,44.129375
70608,0.866,44.13
70609,0.82,44.130625
70610,0.77,44.13125
70611,0.699,44.131875
70612,0.652,44.1325
70613,0.625,44.133125
70614,0.618,44.13375
70615,0.54,44.134375
70616,0.468,44.135
70617,0.397,44.135625
70618,0.312,44.13625
70619,0.276,44.136875
70620,0.243,44.1375
70621,0.185,44.138125
70622,0.114,44.13875
70623,0.006,44.139375
70624,-0.123,44.14
70625,-0.181,44.140625
70626,-0.209,44.14125
70627,-0.232,44.141875
70628,-0.27,44.1425
70629,-0.385,44.143125
70630,-0.473,44.14375
70631,-0.521,44.144375
70632,-0.514,44.145
70633,-0.576,44.145625
70634,-0.637,44.14625
70635,-0.62,44.146875
70636,-0.618,44.1475
70637,-0.648,44.148125
70638,-0.705,44.14875
70639,-0.64,44.149375
70640,-0.618,44.15
70641,-0.621,44.150625
70642,-0.635,44.15125
70643,-0.603,44.151875
70644,-0.576,44.1525
70645,-0.568,44.153125
70646,-0.49,44.15375
70647,-0.447,44.154375
70648,-0.423,44.155
70649,-0.386,44.155625
70650,-0.321,44.15625
70651,-0.23,44.156875
70652,-0.108,44.1575
70653,-0.025,44.158125
70654,0.049,44.15875
70655,0.11,44.159375
70656,0.141,44.16
70657,0.226,44.160625
70658,0.324,44.16125
70659,0.416,44.161875
70660,0.447,44.1625
70661,0.55,44.163125
70662,0.705,44.16375
70663,0.749,44.164375
70664,0.83,44.165
70665,0.936,44.165625
70666,1.065,44.16625
70667,1.102,44.166875
70668,1.171,44.1675
70669,1.276,44.168125
70670,1.307,44.16875
70671,1.382,44.169375
70672,1.458,44.17
70673,1.485,44.170625
70674,1.554,44.17125
70675,1.652,44.171875
70676,1.773,44.1725
70677,1.804,44.173125
70678,1.845,44.17375
70679,1.88,44.174375
70680,1.873,44.175
70681,1.962,44.175625
70682,2.035,44.17625
70683,2.059,44.176875
70684,2.073,44.1775
70685,2.097,44.178125
70686,2.113,44.17875
70687,2.073,44.179375
70688,2.048,44.18
70689,2.032,44.180625
70690,2.026,44.18125
70691,1.966,44.181875
70692,1.953,44.1825
70693,1.969,44.183125
70694,1.941,44.18375
70695,1.924,44.184375
70696,1.888,44.185
70697,1.806,44.185625
70698,1.785,44.18625
70699,1.716,44.186875
70700,1.609,44.1875
70701,1.572,44.188125
70702,1.53,44.18875
70703,1.47,44.189375
70704,1.375,44.19
70705,1.292,44.190625
70706,1.238,44.19125
70707,1.21,44.191875
70708,1.128,44.1925
70709,1.069,44.193125
70710,1.006,44.19375
70711,0.897,44.194375
70712,0.811,44.195
70713,0.783,44.195625
70714,0.816,44.19625
70715,0.731,44.196875
70716,0.635,44.1975
70717,0.559,44.198125
70718,0.576,44.19875
70719,0.518,44.199375
70720,0.446,44.2
70721,0.378,44.200625
70722,0.409,44.20125
70723,0.419,44.201875
70724,0.408,44.2025
70725,0.364,44.203125
70726,0.336,44.20375
70727,0.326,44.204375
70728,0.339,44.205
70729,0.301,44.205625
70730,0.252,44.20625
70731,0.215,44.206875
70732,0.276,44.2075
70733,0.29,44.208125
70734,0.286,44.20875
70735,0.283,44.209375
70736,0.264,44.21
70737,0.247,44.210625
70738,0.231,44.21125
70739,0.193,44.211875
70740,0.151,44.2125
70741,0.106,44.213125
70742,0.058,44.21375
70743,0.047,44.214375
70744,0.029,44.215
70745,-0.005,44.215625
70746,-0.08,44.21625
70747,-0.15,44.216875
70748,-0.221,44.2175
70749,-0.299,44.218125
70750,-0.363,44.21875
70751,-0.429,44.219375
70752,-0.5,44.22
70753,-0.578,44.220625
70754,-0.676,44.22125
70755,-0.769,44.221875
70756,-0.807,44.2225
70757,-0.937,44.223125
70758,-1.054,44.22375
70759,-1.115,44.224375
70760,-1.264,44.225
70761,-1.38,44.225625
70762,-1.468,44.22625
70763,-1.536,44.226875
70764,-1.656,44.2275
70765,-1.802,44.228125
70766,-1.965,44.22875
70767,-2.083,44.229375
70768,-2.217,44.23
70769,-2.363,44.230625
70770,-2.489,44.23125
70771,-2.605,44.231875
70772,-2.726,44.2325
70773,-2.866,44.233125
70774,-2.98,44.23375
70775,-3.079,44.234375
70776,-3.168,44.235
70777,-3.297,44.235625
70778,-3.436,44.23625
70779,-3.539,44.236875
70780,-3.539,44.2375
70781,-3.571,44.238125
70782,-3.596,44.23875
70783,-3.61,44.239375
70784,-3.681,44.24
70785,-3.693,44.240625
70786,-3.673,44.24125
70787,-3.652,44.241875
70788,-3.643,44.2425
70789,-3.604,44.243125
70790,-3.521,44.24375
70791,-3.372,44.244375
70792,-3.289,44.245
70793,-3.236,44.245625
70794,-3.137,44.24625
70795,-2.996,44.246875
70796,-2.862,44.2475
70797,-2.76,44.248125
70798,-2.651,44.24875
70799,-2.508,44.249375
70800,-2.346,44.25
70801,-2.227,44.250625
70802,-2.033,44.25125
70803,-1.843,44.251875
70804,-1.703,44.2525
70805,-1.503,44.253125
70806,-1.317,44.25375
70807,-1.163,44.254375
70808,-1.122,44.255
70809,-0.964,44.255625
70810,-0.775,44.25625
70811,-0.619,44.256875
70812,-0.484,44.2575
70813,-0.351,44.258125
70814,-0.221,44.25875
70815,-0.119,44.259375
70816,-0.038,44.26
70817,0.051,44.260625
70818,0.187,44.26125
70819,0.294,44.261875
70820,0.393,44.2625
70821,0.486,44.263125
70822,0.541,44.26375
70823,0.63,44.264375
70824,0.702,44.265
70825,0.655,44.265625
70826,0.7,44.26625
70827,0.757,44.266875
70828,0.805,44.2675
70829,0.825,44.268125
70830,0.807,44.26875
70831,0.787,44.269375
70832,0.872,44.27
70833,0.821,44.270625
70834,0.793,44.27125
70835,0.865,44.271875
70836,0.751,44.2725
70837,0.712,44.273125
70838,0.734,44.27375
70839,0.744,44.274375
70840,0.668,44.275
70841,0.59,44.275625
70842,0.567,44.27625
70843,0.527,44.276875
70844,0.509,44.2775
70845,0.503,44.278125
70846,0.421,44.27875
70847,0.306,44.279375
70848,0.205,44.28
70849,0.171,44.280625
70850,0.149,44.28125
70851,0.149,44.281875
70852,0.161,44.2825
70853,0.08,44.283125
70854,0.044,44.28375
70855,0.024,44.284375
70856,-0.014,44.285
70857,0.013,44.285625
70858,-0.015,44.28625
70859,-0.12,44.286875
70860,-0.134,44.2875
70861,-0.132,44.288125
70862,-0.131,44.28875
70863,-0.162,44.289375
70864,-0.193,44.29
70865,-0.191,44.290625
70866,-0.144,44.29125
70867,-0.188,44.291875
70868,-0.184,44.2925
70869,-0.156,44.293125
70870,-0.173,44.29375
70871,-0.146,44.294375
70872,-0.14,44.295
70873,-0.194,44.295625
70874,-0.164,44.29625
70875,-0.156,44.296875
70876,-0.166,44.2975
70877,-0.152,44.298125
70878,-0.133,44.29875
70879,-0.103,44.299375
70880,-0.052,44.3
70881,-0.101,44.300625
70882,-0.119,44.30125
70883,-0.101,44.301875
70884,-0.101,44.3025
70885,-0.093,44.303125
70886,-0.092,44.30375
70887,-0.113,44.304375
70888,-0.07,44.305
70889,-0.061,44.305625
70890,-0.097,44.30625
70891,-0.114,44.306875
70892,-0.129,44.3075
70893,-0.142,44.308125
70894,-0.156,44.30875
70895,-0.244,44.309375
70896,-0.288,44.31
70897,-0.261,44.310625
70898,-0.36,44.31125
70899,-0.448,44.311875
70900,-0.521,44.3125
70901,-0.562,44.313125
70902,-0.608,44.31375
70903,-0.673,44.314375
70904,-0.765,44.315
70905,-0.813,44.315625
70906,-0.839,44.31625
70907,-0.867,44.316875
70908,-0.979,44.3175
70909,-1.071,44.318125
70910,-1.134,44.31875
70911,-1.158,44.319375
70912,-1.207,44.32
70913,-1.238,44.320625
70914,-1.257,44.32125
70915,-1.308,44.321875
70916,-1.383,44.3225
70917,-1.425,44.323125
70918,-1.374,44.32375
70919,-1.351,44.324375
70920,-1.349,44.325
70921,-1.366,44.325625
70922,-1.38,44.32625
70923,-1.342,44.326875
70924,-1.278,44.3275
70925,-1.206,44.328125
70926,-1.224,44.32875
70927,-1.171,44.329375
70928,-1.027,44.33
70929,-0.99,44.330625
70930,-0.975,44.33125
70931,-0.952,44.331875
70932,-0.867,44.3325
70933,-0.781,44.333125
70934,-0.728,44.33375
70935,-0.717,44.334375
70936,-0.646,44.335
70937,-0.566,44.335625
70938,-0.486,44.33625
70939,-0.424,44.336875
70940,-0.369,44.3375
70941,-0.287,44.338125
70942,-0.161,44.33875
70943,-0.125,44.339375
70944,-0.06,44.34
70945,0.007,44.340625
70946,-0.041,44.34125
70947,0.012,44.341875
70948,0.091,44.3425
70949,0.159,44.343125
70950,0.163,44.34375
70951,0.194,44.344375
70952,0.259,44.345
70953,0.378,44.345625
70954,0.341,44.34625
70955,0.282,44.346875
70956,0.313,44.3475
70957,0.38,44.348125
70958,0.401,44.34875
70959,0.372,44.349375
70960,0.359,44.35
70961,0.414,44.350625
70962,0.467,44.35125
70963,0.423,44.351875
70964,0.44,44.3525
70965,0.48,44.353125
70966,0.531,44.35375
70967,0.51,44.354375
70968,0.49,44.355
70969,0.473,44.355625
70970,0.47,44.35625
70971,0.478,44.356875
70972,0.455,44.3575
70973,0.388,44.358125
70974,0.443,44.35875
70975,0.467,44.359375
70976,0.474,44.36
70977,0.502,44.360625
70978,0.473,44.36125
70979,0.467,44.361875
70980,0.525,44.3625
70981,0.5,44.363125
70982,0.513,44.36375
70983,0.55,44.364375
70984,0.543,44.365
70985,0.574,44.365625
70986,0.624,44.36625
70987,0.685,44.366875
70988,0.674,44.3675
70989,0.683,44.368125
70990,0.713,44.36875
70991,0.706,44.369375
70992,0.733,44.37
70993,0.768,44.370625
70994,0.792,44.37125
70995,0.786,44.371875
70996,0.805,44.3725
70997,0.851,44.373125
70998,0.83,44.37375
70999,0.858,44.374375
71000,0.885,44.375
71001,0.844,44.375625
71002,0.881,44.37625
71003,0.887,44.376875
71004,0.84,44.3775
71005,0.894,44.378125
71006,0.876,44.37875
71007,0.843,44.379375
71008,0.911,44.38
71009,0.869,44.380625
71010,0.828,44.38125
71011,0.828,44.381875
71012,0.757,44.3825
71013,0.748,44.383125
71014,0.76,44.38375
71015,0.671,44.384375
71016,0.643,44.385
71017,0.629,44.385625
71018,0.609,44.38625
71019,0.559,44.386875
71020,0.527,44.3875
71021,0.507,44.388125
71022,0.47,44.38875
71023,0.44,44.389375
71024,0.414,44.39
71025,0.39,44.390625
71026,0.291,44.39125
71027,0.274,44.391875
71028,0.333,44.3925
71029,0.313,44.393125
71030,0.269,44.39375
71031,0.229,44.394375
71032,0.225,44.395
71033,0.198,44.395625
71034,0.184,44.39625
71035,0.18,44.396875
71036,0.071,44.3975
71037,0.076,44.398125
71038,0.112,44.39875
71039,0.061,44.399375
71040,0.035,44.4
71041,0.042,44.400625
71042,0.082,44.40125
71043,0.106,44.401875
71044,0.094,44.4025
71045,0.056,44.403125
71046,0.005,44.40375
71047,-0.046,44.404375
71048,-0.036,44.405
71049,0.066,44.405625
71050,0.04,44.40625
71051,0.011,44.406875
71052,-0.011,44.4075
71053,0.01,44.408125
71054,0.027,44.40875
71055,0.041,44.409375
71056,0.048,44.41
71057,0.106,44.410625
71058,0.125,44.41125
71059,0.112,44.411875
71060,0.129,44.4125
71061,0.146,44.413125
71062,0.161,44.41375
71063,0.171,44.414375
71064,0.188,44.415
71065,0.188,44.415625
71066,0.176,44.41625
71067,0.217,44.416875
71068,0.235,44.4175
71069,0.233,44.418125
71070,0.209,44.41875
71071,0.244,44.419375
71072,0.241,44.42
71073,0.187,44.420625
71074,0.19,44.42125
71075,0.2,44.421875
71076,0.215,44.4225
71077,0.232,44.423125
71078,0.218,44.42375
71079,0.21,44.424375
71080,0.221,44.425
71081,0.255,44.425625
71082,0.252,44.42625
71083,0.23,44.426875
71084,0.23,44.4275
71085,0.26,44.428125
71086,0.31,44.42875
71087,0.381,44.429375
71088,0.37,44.43
71089,0.391,44.430625
71090,0.435,44.43125
71091,0.459,44.431875
71092,0.521,44.4325
71093,0.572,44.433125
71094,0.579,44.43375
71095,0.618,44.434375
71096,0.626,44.435
71097,0.617,44.435625
71098,0.692,44.43625
71099,0.738,44.436875
71100,0.774,44.4375
71101,0.815,44.438125
71102,0.92,44.43875
71103,0.95,44.439375
71104,0.904,44.44
71105,0.948,44.440625
71106,0.956,44.44125
71107,0.959,44.441875
71108,1.0,44.4425
71109,1.035,44.443125
71110,1.046,44.44375
71111,1.029,44.444375
71112,1.012,44.445
71113,0.988,44.445625
71114,0.973,44.44625
71115,0.997,44.446875
71116,0.953,44.4475
71117,0.921,44.448125
71118,0.924,44.44875
71119,0.921,44.449375
71120,0.891,44.45
71121,0.841,44.450625
71122,0.783,44.45125
71123,0.763,44.451875
71124,0.743,44.4525
71125,0.705,44.453125
71126,0.701,44.45375
71127,0.703,44.454375
71128,0.705,44.455
71129,0.677,44.455625
71130,0.693,44.45625
71131,0.717,44.456875
71132,0.727,44.4575
71133,0.756,44.458125
71134,0.767,44.45875
71135,0.771,44.459375
71136,0.852,44.46
71137,0.891,44.460625
71138,0.917,44.46125
71139,0.958,44.461875
71140,1.087,44.4625
71141,1.177,44.463125
71142,1.219,44.46375
71143,1.314,44.464375
71144,1.375,44.465
71145,1.417,44.465625
71146,1.451,44.46625
71147,1.548,44.466875
71148,1.639,44.4675
71149,1.71,44.468125
71150,1.867,44.46875
71151,1.957,44.469375
71152,2.004,44.47
