,ax,t
83344,2.118,52.09
83345,2.027,52.090625
83346,1.948,52.09125
83347,1.868,52.091875
83348,1.728,52.0925
83349,1.614,52.093125
83350,1.52,52.09375
83351,1.452,52.094375
83352,1.428,52.095
83353,1.331,52.095625
83354,1.166,52.09625
83355,1.085,52.096875
83356,0.985,52.0975
83357,0.9,52.098125
83358,0.883,52.09875
83359,0.776,52.099375
83360,0.646,52.1
83361,0.511,52.100625
83362,0.467,52.10125
83363,0.399,52.101875
83364,0.331,52.1025
83365,0.31,52.103125
83366,0.21,52.10375
83367,0.081,52.104375
83368,-0.066,52.105
83369,-0.222,52.105625
83370,-0.335,52.10625
83371,-0.418,52.106875
83372,-0.514,52.1075
83373,-0.647,52.108125
83374,-0.759,52.10875
83375,-0.806,52.109375
83376,-0.857,52.11
83377,-0.894,52.110625
83378,-0.929,52.11125
83379,-1.048,52.111875
83380,-1.133,52.1125
83381,-1.205,52.113125
83382,-1.28,52.11375
83383,-1.34,52.114375
83384,-1.394,52.115
83385,-1.448,52.115625
83386,-1.54,52.11625
83387,-1.643,52.116875
83388,-1.73,52.1175
83389,-1.754,52.118125
83390,-1.812,52.11875
83391,-1.901,52.119375
83392,-2.022,52.12
83393,-2.076,52.120625
83394,-2.139,52.12125
83395,-2.196,52.121875
83396,-2.209,52.1225
83397,-2.193,52.123125
83398,-2.185,52.12375
83399,-2.202,52.124375
83400,-2.232,52.125
83401,-2.234,52.125625
83402,-2.212,52.12625
83403,-2.178,52.126875
83404,-2.184,52.1275
83405,-2.191,52.128125
83406,-2.171,52.12875
83407,-2.185,52.129375
83408,-2.13,52.13
83409,-2.016,52.130625
83410,-1.976,52.13125
83411,-1.968,52.131875
83412,-1.983,52.1325
83413,-2.017,52.133125
83414,-2.003,52.13375
83415,-1.94,52.134375
83416,-1.837,52.135
83417,-1.888,52.135625
83418,-1.89,52.13625
83419,-1.845,52.136875
83420,-1.729,52.1375
83421,-1.738,52.138125
83422,-1.726,52.13875
83423,-1.652,52.139375
83424,-1.601,52.14
83425,-1.542,52.140625
83426,-1.485,52.14125
83427,-1.465,52.141875
83428,-1.394,52.1425
83429,-1.348,52.143125
83430,-1.369,52.14375
83431,-1.36,52.144375
83432,-1.292,52.145
83433,-1.2,52.145625
83434,-1.258,52.14625
83435,-1.286,52.146875
83436,-1.292,52.1475
83437,-1.275,52.148125
83438,-1.295,52.14875
83439,-1.311,52.149375
83440,-1.309,52.15
83441,-1.22,52.150625
83442,-1.209,52.15125
83443,-1.244,52.151875
83444,-1.312,52.1525
83445,-1.275,52.153125
83446,-1.294,52.15375
83447,-1.396,52.154375
83448,-1.356,52.155
83449,-1.334,52.155625
83450,-1.323,52.15625
83451,-1.306,52.156875
83452,-1.291,52.1575
83453,-1.3,52.158125
83454,-1.341,52.15875
83455,-1.337,52.159375
83456,-1.338,52.16
83457,-1.33,52.160625
83458,-1.269,52.16125
83459,-1.281,52.161875
83460,-1.304,52.1625
83461,-1.307,52.163125
83462,-1.291,52.16375
83463,-1.287,52.164375
83464,-1.291,52.165
83465,-1.274,52.165625
83466,-1.223,52.16625
83467,-1.171,52.166875
83468,-1.147,52.1675
83469,-1.05,52.168125
83470,-0.996,52.16875
83471,-0.991,52.169375
83472,-0.923,52.17
83473,-0.918,52.170625
83474,-0.928,52.17125
83475,-0.887,52.171875
83476,-0.832,52.1725
83477,-0.783,52.173125
83478,-0.745,52.17375
83479,-0.688,52.174375
83480,-0.605,52.175
83481,-0.527,52.175625
83482,-0.527,52.17625
83483,-0.491,52.176875
83484,-0.445,52.1775
83485,-0.394,52.178125
83486,-0.373,52.17875
83487,-0.329,52.179375
83488,-0.265,52.18
83489,-0.183,52.180625
83490,-0.125,52.18125
83491,-0.074,52.181875
83492,-0.023,52.1825
83493,0.025,52.183125
83494,0.078,52.18375
83495,0.14,52.184375
83496,0.235,52.185
83497,0.34,52.185625
83498,0.437,52.18625
83499,0.509,52.186875
83500,0.601,52.1875
83501,0.693,52.188125
83502,0.782,52.18875
83503,0.884,52.189375
83504,0.964,52.19
83505,1.042,52.190625
83506,1.15,52.19125
83507,1.219,52.191875
83508,1.286,52.1925
83509,1.362,52.193125
83510,1.505,52.19375
83511,1.614,52.194375
83512,1.704,52.195
83513,1.799,52.195625
83514,1.897,52.19625
83515,1.998,52.196875
83516,2.103,52.1975
83517,2.202,52.198125
83518,2.329,52.19875
83519,2.461,52.199375
83520,2.495,52.2
83521,2.607,52.200625
83522,2.738,52.20125
83523,2.854,52.201875
83524,2.957,52.2025
83525,3.064,52.203125
83526,3.183,52.20375
83527,3.363,52.204375
83528,3.512,52.205
83529,3.649,52.205625
83530,3.788,52.20625
83531,4.045,52.206875
83532,4.289,52.2075
83533,4.498,52.208125
83534,4.725,52.20875
83535,4.929,52.209375
83536,5.135,52.21
83537,5.397,52.210625
83538,5.603,52.21125
83539,5.774,52.211875
83540,5.914,52.2125
83541,6.097,52.213125
83542,6.29,52.21375
83543,6.475,52.214375
83544,6.587,52.215
83545,6.689,52.215625
83546,6.781,52.21625
83547,6.863,52.216875
83548,6.86,52.2175
83549,6.897,52.218125
83550,6.968,52.21875
83551,7.008,52.219375
83552,7.079,52.22
83553,7.119,52.220625
83554,7.068,52.22125
83555,7.146,52.221875
83556,7.221,52.2225
83557,7.272,52.223125
83558,7.255,52.22375
83559,7.261,52.224375
83560,7.288,52.225
83561,7.342,52.225625
83562,7.44,52.22625
83563,7.535,52.226875
83564,7.616,52.2275
83565,7.694,52.228125
83566,7.819,52.22875
83567,7.932,52.229375
83568,7.898,52.23
83569,7.913,52.230625
83570,7.962,52.23125
83571,8.043,52.231875
83572,7.964,52.2325
83573,7.935,52.233125
83574,7.929,52.23375
83575,7.841,52.234375
83576,7.814,52.235
83577,7.795,52.235625
83578,7.75,52.23625
83579,7.671,52.236875
83580,7.601,52.2375
83581,7.543,52.238125
83582,7.509,52.23875
83583,7.443,52.239375
83584,7.381,52.24
83585,7.358,52.240625
83586,7.424,52.24125
83587,7.462,52.241875
83588,7.456,52.2425
83589,7.466,52.243125
83590,7.448,52.24375
83591,7.439,52.244375
83592,7.507,52.245
83593,7.512,52.245625
