,numero,centroid
0,coupe_0,30.99987717933094
1,coupe_1,37.41823676647813
2,coupe_2,19.434092691493802
3,coupe_3,20.971467319787745
4,coupe_4,20.342326585128472
5,coupe_5,18.83418159723414
6,coupe_6,25.312034574821414
7,coupe_7,22.045012267947428
8,coupe_8,24.33149465334007
9,coupe_9,25.674287091580357
10,coupe_10,22.582721423841875
11,coupe_11,29.70996405454874
12,coupe_12,21.379991410896643
13,coupe_13,16.924768384078945
14,coupe_14,29.902216075464484
15,coupe_15,23.37878908509247
