,numero,centroid
0,coupe_0,50.740956153180875
1,coupe_1,17.83258211646024
2,coupe_2,27.38589645685329
3,coupe_3,45.39650063611187
4,coupe_4,41.12507166310203
5,coupe_5,40.942839610522256
6,coupe_6,45.42146482626031
7,coupe_7,34.08583416980999
8,coupe_8,43.52191808239425
9,coupe_9,37.45057452479302
10,coupe_10,32.885430485529795
11,coupe_11,47.84829708113319
12,coupe_12,51.50067596719442
13,coupe_13,23.787177856845993
14,coupe_14,48.7161235112515
15,coupe_15,69.35105714956534
16,coupe_16,32.1607024793433
17,coupe_17,44.465440354056966
18,coupe_18,43.89580016000796
