,t,Vdby
0,81.08875,147.97580785504277
1,81.089375,148.07201795036562
2,81.09,148.1593689280432
3,81.090625,148.25458546475065
4,81.09125,148.36071984599894
5,81.091875,148.4429291192425
6,81.0925,148.50970621416064
7,81.093125,148.57079461275978
8,81.09375,148.64430865036928
9,81.094375,148.73660557932186
10,81.095,148.83892745206103
11,81.095625,148.9493626189951
12,81.09625,149.0584112879814
13,81.096875,149.16792174852503
14,81.0975,149.27785977971814
15,81.098125,149.38789744866708
16,81.09875,149.51690904292326
17,81.099375,149.6383073021675
18,81.1,149.74022078421584
19,81.100625,149.86943985618694
20,81.10125,149.99181734974863
21,81.101875,150.11059639670265
22,81.1025,150.24167516687834
23,81.103125,150.36817287206844
24,81.10375,150.489220684309
25,81.104375,150.60348150707821
26,81.105,150.70410958941176
27,81.105625,150.81084378876585
28,81.10625,150.92270642859827
29,81.106875,151.02729189187608
30,81.1075,151.14051444772767
31,81.108125,151.26154909850814
32,81.10875,151.3923933426564
33,81.109375,151.5206041118266
34,81.11,151.6173595581806
35,81.110625,151.69385971445624
36,81.11125,151.861732005709
37,81.111875,151.98455725547592
38,81.1125,152.05421889915115
39,81.113125,152.04033119416312
40,81.11375,152.0438052026638
41,81.114375,152.08948917944483
42,81.115,152.17565367059294
43,81.115625,152.21767279014017
44,81.11625,152.23956151987727
45,81.116875,152.24931927906286
46,81.1175,152.25355836633003
47,81.118125,152.25610082599442
48,81.11875,152.25864254166942
49,81.119375,152.26203033933825
50,81.12,152.2800058919036
51,81.120625,152.32257560315432
52,81.12125,152.37685407629607
53,81.121875,152.42373342941795
54,81.1225,152.48068892876046
55,81.123125,152.53747847914548
56,81.12375,152.59104603082633
57,81.124375,152.63820566916826
58,81.125,152.6738119186923
59,81.125625,152.70162872021746
60,81.12625,152.72755106969439
61,81.126875,152.7459911792326
62,81.1275,152.75879603117818
63,81.128125,152.76638999002392
64,81.12875,152.7503949766176
65,81.129375,152.7441889820285
66,81.13,152.7503949766176
67,81.130625,152.78036150539137
68,81.13125,152.81181484382375
69,81.131875,152.82690382365195
70,81.1325,152.8120135533084
71,81.133125,152.80286820870765
72,81.13375,152.7849472453015
73,81.134375,152.75939579569143
74,81.135,152.73617468948902
75,81.135625,152.6766379768393
76,81.13625,152.5998061787335
77,81.136875,152.514889444493
78,81.1375,152.4544322474382
79,81.138125,152.42311003275233
