,t,Vdbz
0,3.09625,123.43452907306462
1,3.096875,122.89770836574284
2,3.0975,122.18481937176406
3,3.098125,121.73431327889766
4,3.09875,121.83333915191369
5,3.099375,121.79103765772908
6,3.1,121.44499795227028
7,3.100625,121.09226109113776
8,3.10125,120.86724556042259
9,3.101875,120.76445276737437
10,3.1025,120.796211082967
11,3.103125,121.13809702672945
12,3.10375,121.40814643480239
13,3.104375,121.45969489255862
14,3.105,121.28915978453836
15,3.105625,121.40814643480239
16,3.10625,121.62694615608265
17,3.106875,121.1533220781966
18,3.1075,121.18369235262742
19,3.108125,121.29664439477148
20,3.10875,121.25163968456326
21,3.109375,121.31159429456898
22,3.11,121.2064005737657
23,3.110625,120.98436045340364
24,3.11125,121.29664439477148
25,3.111875,120.92209574492077
26,3.1125,120.42378598139877
27,3.113125,120.44856742370973
28,3.11375,120.1036102500756
29,3.114375,119.89513889175257
30,3.115,119.94772768794627
31,3.115625,120.38232580894146
32,3.11625,120.23986229318513
33,3.116875,119.98261082574743
34,3.1175,120.41550976387116
35,3.118125,120.51430767802682
36,3.11875,120.46504919267423
37,3.119375,120.29041077515848
38,3.12,120.6523752170144
39,3.120625,121.05387883849936
40,3.12125,121.43027610190177
41,3.121875,121.64852601721543
42,3.1225,121.75562835619084
43,3.123125,121.86843370324469
44,3.12375,122.06238507091427
45,3.124375,122.47703281934172
46,3.125,122.93496027261281
47,3.125625,123.29300431868595
48,3.12625,122.88525547523982
49,3.126875,122.92876270571549
50,3.1275,123.10064457581942
51,3.128125,123.14308879812563
52,3.12875,123.1491353626845
53,3.129375,123.12492380794689
54,3.13,123.10672074930123
55,3.130625,123.30488652250622
56,3.13125,123.5737847955118
57,3.131875,123.74477239662957
58,3.1325,123.56802683067511
59,3.133125,123.8847349744766
60,3.13375,124.136517520637
61,3.134375,124.20637039652463
62,3.135,124.038861268033
63,3.135625,123.72782431390986
64,3.13625,123.48119615450051
65,3.136875,123.8457722513624
66,3.1375,123.87917956038373
67,3.138125,123.96213997746804
68,3.13875,124.27566598670609
69,3.139375,124.33914414722194
70,3.14,124.21706730629786
71,3.140625,124.02794248640903
72,3.14125,124.19030029085262
73,3.141875,124.31275126870122
74,3.1425,124.29687696095397
75,3.143125,124.0224779441476
76,3.14375,124.22241082516098
77,3.144375,124.43349994141539
78,3.145,124.60386757738091
79,3.145625,124.53199810414715
80,3.14625,124.55773409227348
81,3.146875,124.61919111497139
82,3.1475,124.65484125441475
83,3.148125,124.68528248757579
84,3.14875,124.73074522977387
85,3.149375,124.7609220625759
86,3.15,124.39692772048721
87,3.150625,124.39692772048721
88,3.15125,124.53199810414715
89,3.151875,124.40739264902788
90,3.1525,124.51651982923786
91,3.153125,124.51135426878942
92,3.15375,124.25972369473337
93,3.154375,124.36545707142895
94,3.155,124.4699188192479
95,3.155625,124.59363684635352
96,3.15625,124.80099544225295
97,3.156875,124.5731391621787
98,3.1575,124.4021617608011
99,3.158125,124.59875371815868
100,3.15875,124.95946532723613
101,3.159375,125.06191171698063
102,3.16,124.92997161591602
103,3.160625,124.79099441680945
104,3.16125,125.02789700080208
105,3.161875,125.25376688603393
106,3.1625,125.11991453444804
107,3.163125,124.81098496565198
108,3.16375,124.73074522977387
109,3.164375,124.90531678914923
110,3.165,124.72066294235273
111,3.165625,124.53199810414715
112,3.16625,124.33387198339508
113,3.166875,124.136517520637
114,3.1675,124.16882712877134
115,3.168125,124.16345053334243
116,3.16875,124.055213747864
117,3.169375,124.12572088824865
118,3.17,123.89583515443849
119,3.170625,123.46372536824548
120,3.17125,123.05799192787495
121,3.171875,122.97205309612187
