,numero,centroid
0,coupe_0,108.40401046249774
1,coupe_1,37.16292912108454
2,coupe_2,65.39658917582949
3,coupe_3,57.02137336375917
4,coupe_4,62.2671102196565
5,coupe_5,78.95007092031378
6,coupe_6,70.03697647683916
7,coupe_7,101.4538032388018
8,coupe_8,79.86211870994192
9,coupe_9,52.310903201760055
10,coupe_10,57.13759476289311
11,coupe_11,58.139177468206285
12,coupe_12,100.60493736078229
13,coupe_13,64.41602974981208
14,coupe_14,88.30543372832173
15,coupe_15,156.76258646341913
16,coupe_16,79.36658681295273
17,coupe_17,65.29711072073613
18,coupe_18,63.96107169576893
