,az,t
30483,5.885,19.051875
30484,5.837,19.0525
30485,5.891,19.053125
30486,5.874,19.05375
30487,5.831,19.054375
30488,5.807,19.055
30489,5.76,19.055625
30490,5.71,19.05625
30491,5.662,19.056875
30492,5.608,19.0575
30493,5.616,19.058125
30494,5.626,19.05875
30495,5.518,19.059375
30496,5.467,19.06
30497,5.45,19.060625
30498,5.463,19.06125
30499,5.349,19.061875
30500,5.247,19.0625
30501,5.169,19.063125
30502,5.152,19.06375
30503,5.091,19.064375
30504,5.03,19.065
30505,4.996,19.065625
30506,4.924,19.06625
30507,4.896,19.066875
30508,4.897,19.0675
30509,4.805,19.068125
30510,4.774,19.06875
30511,4.757,19.069375
30512,4.716,19.07
30513,4.703,19.070625
30514,4.686,19.07125
30515,4.663,19.071875
30516,4.657,19.0725
30517,4.623,19.073125
30518,4.575,19.07375
30519,4.528,19.074375
30520,4.552,19.075
30521,4.535,19.075625
30522,4.448,19.07625
30523,4.441,19.076875
30524,4.422,19.0775
30525,4.396,19.078125
30526,4.376,19.07875
30527,4.342,19.079375
30528,4.33,19.08
30529,4.357,19.080625
30530,4.328,19.08125
30531,4.282,19.081875
30532,4.238,19.0825
30533,4.268,19.083125
30534,4.299,19.08375
30535,4.309,19.084375
30536,4.278,19.085
30537,4.251,19.085625
30538,4.236,19.08625
30539,4.237,19.086875
30540,4.274,19.0875
30541,4.264,19.088125
30542,4.258,19.08875
30543,4.312,19.089375
30544,4.26,19.09
30545,4.228,19.090625
30546,4.238,19.09125
30547,4.234,19.091875
30548,4.288,19.0925
30549,4.32,19.093125
30550,4.185,19.09375
30551,4.195,19.094375
30552,4.207,19.095
30553,4.18,19.095625
30554,4.194,19.09625
30555,4.191,19.096875
30556,4.168,19.0975
30557,4.1,19.098125
30558,4.09,19.09875
30559,4.092,19.099375
30560,4.085,19.1
30561,3.99,19.100625
30562,3.921,19.10125
30563,3.881,19.101875
30564,3.864,19.1025
30565,3.758,19.103125
30566,3.67,19.10375
30567,3.69,19.104375
30568,3.63,19.105
30569,3.545,19.105625
30570,3.453,19.10625
30571,3.456,19.106875
30572,3.406,19.1075
30573,3.329,19.108125
30574,3.244,19.10875
30575,3.276,19.109375
30576,3.237,19.11
30577,3.092,19.110625
30578,3.065,19.11125
30579,3.042,19.111875
30580,3.006,19.1125
30581,2.914,19.113125
30582,2.891,19.11375
30583,2.868,19.114375
30584,2.821,19.115
30585,2.807,19.115625
30586,2.754,19.11625
30587,2.682,19.116875
30588,2.654,19.1175
30589,2.614,19.118125
30590,2.553,19.11875
30591,2.462,19.119375
30592,2.392,19.12
30593,2.377,19.120625
30594,2.405,19.12125
30595,2.415,19.121875
30596,2.324,19.1225
30597,2.248,19.123125
30598,2.302,19.12375
30599,2.238,19.124375
30600,2.206,19.125
30601,2.225,19.125625
30602,2.262,19.12625
30603,2.241,19.126875
30604,2.196,19.1275
30605,2.169,19.128125
30606,2.182,19.12875
30607,2.184,19.129375
30608,2.162,19.13
30609,2.081,19.130625
30610,2.068,19.13125
30611,2.098,19.131875
30612,2.125,19.1325
30613,2.174,19.133125
30614,2.19,19.13375
30615,2.146,19.134375
30616,2.162,19.135
30617,2.165,19.135625
30618,2.164,19.13625
30619,2.191,19.136875
30620,2.218,19.1375
30621,2.223,19.138125
30622,2.182,19.13875
30623,2.223,19.139375
30624,2.237,19.14
30625,2.219,19.140625
30626,2.196,19.14125
30627,2.181,19.141875
30628,2.18,19.1425
30629,2.2,19.143125
30630,2.155,19.14375
30631,2.11,19.144375
30632,2.08,19.145
30633,2.118,19.145625
30634,2.148,19.14625
30635,2.165,19.146875
30636,2.148,19.1475
30637,2.128,19.148125
30638,2.138,19.14875
30639,2.188,19.149375
30640,2.175,19.15
30641,2.124,19.150625
30642,2.078,19.15125
30643,2.153,19.151875
30644,2.143,19.1525
30645,2.133,19.153125
30646,2.163,19.15375
30647,2.099,19.154375
30648,2.046,19.155
30649,2.022,19.155625
30650,2.104,19.15625
30651,2.146,19.156875
30652,2.182,19.1575
30653,2.236,19.158125
30654,2.173,19.15875
30655,2.137,19.159375
30656,2.148,19.16
30657,2.229,19.160625
30658,2.241,19.16125
30659,2.213,19.161875
30660,2.162,19.1625
30661,2.158,19.163125
30662,2.196,19.16375
30663,2.274,19.164375
30664,2.25,19.165
30665,2.222,19.165625
30666,2.205,19.16625
30667,2.235,19.166875
30668,2.211,19.1675
30669,2.209,19.168125
30670,2.26,19.16875
30671,2.371,19.169375
30672,2.41,19.17
30673,2.39,19.170625
30674,2.339,19.17125
30675,2.361,19.171875
30676,2.4,19.1725
30677,2.431,19.173125
30678,2.41,19.17375
30679,2.392,19.174375
30680,2.388,19.175
30681,2.452,19.175625
30682,2.473,19.17625
30683,2.486,19.176875
30684,2.52,19.1775
30685,2.533,19.178125
30686,2.525,19.17875
30687,2.502,19.179375
30688,2.529,19.18
30689,2.497,19.180625
30690,2.449,19.18125
30691,2.439,19.181875
30692,2.42,19.1825
30693,2.375,19.183125
30694,2.299,19.18375
30695,2.333,19.184375
30696,2.33,19.185
30697,2.314,19.185625
30698,2.345,19.18625
30699,2.284,19.186875
30700,2.241,19.1875
30701,2.264,19.188125
30702,2.205,19.18875
30703,2.211,19.189375
30704,2.258,19.19
30705,2.244,19.190625
30706,2.231,19.19125
30707,2.213,19.191875
30708,2.186,19.1925
30709,2.224,19.193125
30710,2.255,19.19375
30711,2.272,19.194375
30712,2.288,19.195
30713,2.291,19.195625
30714,2.287,19.19625
30715,2.28,19.196875
30716,2.357,19.1975
30717,2.439,19.198125
30718,2.51,19.19875
30719,2.523,19.199375
30720,2.522,19.2
30721,2.527,19.200625
30722,2.581,19.20125
30723,2.655,19.201875
30724,2.699,19.2025
30725,2.696,19.203125
30726,2.758,19.20375
30727,2.821,19.204375
30728,2.892,19.205
30729,2.99,19.205625
30730,3.065,19.20625
30731,3.121,19.206875
30732,3.159,19.2075
30733,3.219,19.208125
30734,3.269,19.20875
30735,3.307,19.209375
30736,3.331,19.21
30737,3.382,19.210625
30738,3.431,19.21125
30739,3.455,19.211875
30740,3.504,19.2125
30741,3.558,19.213125
30742,3.612,19.21375
30743,3.633,19.214375
30744,3.69,19.215
30745,3.726,19.215625
30746,3.658,19.21625
30747,3.646,19.216875
30748,3.636,19.2175
30749,3.618,19.218125
30750,3.581,19.21875
30751,3.602,19.219375
30752,3.652,19.22
30753,3.686,19.220625
30754,3.711,19.22125
30755,3.699,19.221875
30756,3.635,19.2225
30757,3.634,19.223125
30758,3.63,19.22375
30759,3.609,19.224375
30760,3.521,19.225
30761,3.576,19.225625
30762,3.657,19.22625
30763,3.708,19.226875
