,numero,centroid
0,coupe_0,95.06402869300294
1,coupe_1,82.19808049191118
2,coupe_2,22.81489177437352
3,coupe_3,120.65819885381407
4,coupe_4,98.50731501621654
5,coupe_5,182.57891154288515
6,coupe_6,111.09650988474513
7,coupe_7,91.78890162578419
8,coupe_8,55.566309940752305
9,coupe_9,78.73309787773887
10,coupe_10,103.27598820504224
11,coupe_11,46.4643050720409
12,coupe_12,103.59421401238046
13,coupe_13,19.799241903574217
14,coupe_14,114.98504559836616
15,coupe_15,22.114595219239394
16,coupe_16,83.11253668510543
17,coupe_17,104.9423962939505
18,coupe_18,26.554206527553646
19,coupe_19,94.76017596091833
20,coupe_20,33.18017187155489
