,numero,centroid
0,coupe_0,21.946232138849982
1,coupe_1,27.004521827130027
2,coupe_2,40.668854704460244
3,coupe_3,35.85231586855728
4,coupe_4,57.3201825271681
5,coupe_5,33.176879722379006
6,coupe_6,39.13627561379237
7,coupe_7,48.8805460387957
8,coupe_8,45.54174256430108
9,coupe_9,42.19216514310971
10,coupe_10,33.45090595609726
11,coupe_11,23.401630434996893
12,coupe_12,22.896794516187978
13,coupe_13,45.96137063967022
14,coupe_14,30.667681463133306
15,coupe_15,45.36130728364645
16,coupe_16,36.46357890180596
17,coupe_17,42.82467532189099
