,ay,t
123235,-5.418,77.021875
123236,-5.325,77.0225
123237,-5.355,77.023125
123238,-5.248,77.02375
123239,-5.176,77.024375
123240,-5.15,77.025
123241,-5.072,77.025625
123242,-5.038,77.02625
123243,-4.982,77.026875
123244,-4.811,77.0275
123245,-4.741,77.028125
123246,-4.656,77.02875
123247,-4.536,77.029375
123248,-4.475,77.03
123249,-4.397,77.030625
123250,-4.313,77.03125
123251,-4.245,77.031875
123252,-4.118,77.0325
123253,-3.987,77.033125
123254,-3.868,77.03375
123255,-3.807,77.034375
123256,-3.734,77.035
123257,-3.643,77.035625
123258,-3.518,77.03625
123259,-3.368,77.036875
123260,-3.234,77.0375
123261,-3.139,77.038125
123262,-2.978,77.03875
123263,-2.861,77.039375
123264,-2.769,77.04
123265,-2.623,77.040625
123266,-2.479,77.04125
123267,-2.359,77.041875
123268,-2.284,77.0425
123269,-2.124,77.043125
123270,-1.945,77.04375
123271,-1.761,77.044375
123272,-1.625,77.045
123273,-1.522,77.045625
123274,-1.408,77.04625
123275,-1.235,77.046875
123276,-1.137,77.0475
123277,-1.011,77.048125
123278,-0.849,77.04875
123279,-0.747,77.049375
123280,-0.67,77.05
123281,-0.56,77.050625
123282,-0.322,77.05125
123283,-0.247,77.051875
123284,-0.156,77.0525
123285,-0.015,77.053125
123286,0.083,77.05375
123287,0.18,77.054375
123288,0.296,77.055
123289,0.483,77.055625
123290,0.564,77.05625
123291,0.655,77.056875
123292,0.795,77.0575
123293,0.866,77.058125
123294,0.954,77.05875
123295,1.049,77.059375
123296,1.127,77.06
123297,1.234,77.060625
123298,1.327,77.06125
123299,1.382,77.061875
123300,1.436,77.0625
123301,1.532,77.063125
123302,1.642,77.06375
123303,1.639,77.064375
123304,1.683,77.065
123305,1.727,77.065625
123306,1.737,77.06625
123307,1.788,77.066875
123308,1.787,77.0675
123309,1.739,77.068125
123310,1.749,77.06875
123311,1.791,77.069375
123312,1.843,77.07
123313,1.891,77.070625
123314,1.842,77.07125
123315,1.802,77.071875
123316,1.785,77.0725
123317,1.772,77.073125
123318,1.747,77.07375
123319,1.71,77.074375
123320,1.656,77.075
123321,1.607,77.075625
123322,1.583,77.07625
123323,1.588,77.076875
123324,1.513,77.0775
123325,1.434,77.078125
123326,1.374,77.07875
123327,1.394,77.079375
123328,1.349,77.08
123329,1.278,77.080625
123330,1.193,77.08125
123331,1.132,77.081875
123332,1.08,77.0825
123333,1.028,77.083125
123334,0.94,77.08375
123335,0.912,77.084375
123336,0.901,77.085
123337,0.891,77.085625
123338,0.781,77.08625
123339,0.674,77.086875
123340,0.593,77.0875
123341,0.624,77.088125
123342,0.583,77.08875
123343,0.526,77.089375
123344,0.496,77.09
123345,0.453,77.090625
123346,0.398,77.09125
123347,0.334,77.091875
123348,0.269,77.0925
123349,0.223,77.093125
123350,0.2,77.09375
123351,0.214,77.094375
123352,0.138,77.095
123353,0.072,77.095625
123354,0.034,77.09625
123355,0.034,77.096875
123356,0.003,77.0975
123357,-0.054,77.098125
123358,-0.139,77.09875
123359,-0.102,77.099375
123360,-0.109,77.1
123361,-0.207,77.100625
123362,-0.254,77.10125
123363,-0.256,77.101875
123364,-0.235,77.1025
123365,-0.239,77.103125
123366,-0.28,77.10375
123367,-0.305,77.104375
123368,-0.288,77.105
123369,-0.321,77.105625
123370,-0.312,77.10625
123371,-0.283,77.106875
123372,-0.317,77.1075
123373,-0.295,77.108125
123374,-0.261,77.10875
123375,-0.241,77.109375
123376,-0.227,77.11
123377,-0.189,77.110625
123378,-0.136,77.11125
123379,-0.116,77.111875
123380,-0.105,77.1125
123381,-0.09,77.113125
123382,-0.056,77.11375
123383,-0.013,77.114375
123384,0.075,77.115
123385,0.195,77.115625
123386,0.182,77.11625
123387,0.258,77.116875
123388,0.357,77.1175
123389,0.401,77.118125
123390,0.478,77.11875
123391,0.559,77.119375
123392,0.646,77.12
123393,0.826,77.120625
123394,0.965,77.12125
123395,1.089,77.121875
123396,1.242,77.1225
123397,1.347,77.123125
123398,1.451,77.12375
123399,1.567,77.124375
