,numero,centroid
0,coupe_0,117.56500796537749
1,coupe_1,132.58092611372152
2,coupe_2,44.49771130792091
3,coupe_3,196.70739438544004
4,coupe_4,123.6722847766035
5,coupe_5,199.34548697640776
6,coupe_6,177.2741019040108
7,coupe_7,138.46185152029375
8,coupe_8,100.62736736620965
9,coupe_9,144.71651660081824
10,coupe_10,182.71977318565013
11,coupe_11,93.0884207705048
12,coupe_12,144.61832016298388
13,coupe_13,48.8783888862332
14,coupe_14,150.64097964827081
15,coupe_15,42.27976349875641
16,coupe_16,157.7727117330775
17,coupe_17,169.89287400977244
18,coupe_18,30.791816787682876
19,coupe_19,139.72985120865437
20,coupe_20,23.315960139059968
