,numero,centroid
0,coupe_0,92.28500462256694
1,coupe_1,63.0352023702716
2,coupe_2,107.01787970872262
3,coupe_3,87.04212230842627
4,coupe_4,46.68176964541568
5,coupe_5,69.17017372309773
6,coupe_6,82.94537014899672
7,coupe_7,66.69294533926558
8,coupe_8,58.44702510600971
9,coupe_9,92.96080665632792
10,coupe_10,57.28422507626732
11,coupe_11,86.54431207699137
12,coupe_12,116.93637545949579
13,coupe_13,58.2096152910478
14,coupe_14,52.09741306167754
15,coupe_15,53.56254631842848
16,coupe_16,87.43573046449758
17,coupe_17,68.22528154315246
18,coupe_18,51.12368982796221
