,ax,t
11294,9.152,7.05875
11295,9.183,7.059375
11296,9.2,7.06
11297,9.248,7.060625
11298,9.347,7.06125
11299,9.408,7.061875
11300,9.395,7.0625
11301,9.334,7.063125
11302,9.29,7.06375
11303,9.245,7.064375
11304,9.206,7.065
11305,9.176,7.065625
11306,9.079,7.06625
11307,8.999,7.066875
11308,8.921,7.0675
11309,8.767,7.068125
11310,8.696,7.06875
11311,8.635,7.069375
11312,8.543,7.07
11313,8.4,7.070625
11314,8.328,7.07125
11315,8.31,7.071875
11316,8.215,7.0725
11317,8.171,7.073125
11318,8.127,7.07375
11319,8.038,7.074375
11320,8.139,7.075
11321,8.196,7.075625
11322,8.196,7.07625
11323,8.223,7.076875
11324,8.3,7.0775
11325,8.362,7.078125
11326,8.335,7.07875
11327,8.383,7.079375
11328,8.47,7.08
11329,8.577,7.080625
11330,8.515,7.08125
11331,8.508,7.081875
11332,8.521,7.0825
11333,8.511,7.083125
11334,8.553,7.08375
11335,8.593,7.084375
11336,8.617,7.085
11337,8.562,7.085625
11338,8.54,7.08625
11339,8.53,7.086875
11340,8.496,7.0875
11341,8.42,7.088125
11342,8.377,7.08875
11343,8.394,7.089375
11344,8.346,7.09
11345,8.288,7.090625
11346,8.223,7.09125
11347,8.158,7.091875
11348,8.094,7.0925
11349,8.012,7.093125
11350,7.903,7.09375
11351,7.851,7.094375
11352,7.809,7.095
11353,7.766,7.095625
11354,7.677,7.09625
11355,7.612,7.096875
11356,7.54,7.0975
11357,7.441,7.098125
11358,7.384,7.09875
11359,7.343,7.099375
11360,7.311,7.1
11361,7.274,7.100625
11362,7.261,7.10125
11363,7.259,7.101875
11364,7.259,7.1025
11365,7.266,7.103125
11366,7.32,7.10375
11367,7.417,7.104375
11368,7.495,7.105
11369,7.6,7.105625
11370,7.706,7.10625
11371,7.791,7.106875
11372,7.901,7.1075
11373,8.008,7.108125
11374,8.103,7.10875
11375,8.117,7.109375
11376,8.211,7.11
11377,8.338,7.110625
11378,8.447,7.11125
11379,8.494,7.111875
11380,8.493,7.1125
11381,8.453,7.113125
11382,8.48,7.11375
11383,8.468,7.114375
11384,8.422,7.115
11385,8.34,7.115625
11386,8.307,7.11625
11387,8.292,7.116875
11388,8.287,7.1175
