,numero,centroid
0,coupe_0,96.04821174076302
1,coupe_1,42.07600257747093
2,coupe_2,73.32167709824208
3,coupe_3,95.47047562315043
4,coupe_4,55.24691592223838
5,coupe_5,80.17672539394091
6,coupe_6,105.45822475072421
7,coupe_7,80.8071514890717
8,coupe_8,79.43167684867664
9,coupe_9,70.69615867403657
10,coupe_10,96.77490649981829
11,coupe_11,132.40953429889197
12,coupe_12,91.05921825739007
13,coupe_13,84.96790375869804
14,coupe_14,108.16874604875436
15,coupe_15,85.46419423687918
16,coupe_16,96.5830907977636
17,coupe_17,82.24832621203913
18,coupe_18,48.05064035916412
