,ay,t
116901,8.894,73.063125
116902,8.954,73.06375
116903,9.001,73.064375
116904,9.052,73.065
116905,9.088,73.065625
116906,9.106,73.06625
116907,9.089,73.066875
116908,9.115,73.0675
116909,9.151,73.068125
116910,9.155,73.06875
116911,9.167,73.069375
116912,9.175,73.07
116913,9.174,73.070625
116914,9.168,73.07125
116915,9.171,73.071875
116916,9.175,73.0725
116917,9.155,73.073125
116918,9.156,73.07375
116919,9.14,73.074375
116920,9.089,73.075
116921,9.041,73.075625
116922,9.037,73.07625
116923,9.063,73.076875
116924,9.08,73.0775
116925,9.084,73.078125
116926,9.082,73.07875
116927,9.079,73.079375
116928,9.069,73.08
116929,9.066,73.080625
116930,9.07,73.08125
116931,9.077,73.081875
116932,9.057,73.0825
116933,9.067,73.083125
116934,9.165,73.08375
116935,9.101,73.084375
116936,9.077,73.085
116937,9.11,73.085625
116938,9.137,73.08625
116939,9.12,73.086875
116940,9.124,73.0875
116941,9.236,73.088125
116942,9.26,73.08875
116943,9.283,73.089375
116944,9.32,73.09
116945,9.358,73.090625
116946,9.467,73.09125
116947,9.577,73.091875
116948,9.556,73.0925
116949,9.59,73.093125
116950,9.639,73.09375
116951,9.697,73.094375
116952,9.714,73.095
116953,9.784,73.095625
116954,9.884,73.09625
116955,9.963,73.096875
116956,10.019,73.0975
116957,10.074,73.098125
116958,10.136,73.09875
116959,10.16,73.099375
116960,10.246,73.1
116961,10.367,73.100625
116962,10.424,73.10125
116963,10.482,73.101875
116964,10.552,73.1025
116965,10.644,73.103125
116966,10.7,73.10375
116967,10.764,73.104375
116968,10.84,73.105
116969,10.949,73.105625
116970,11.043,73.10625
116971,11.115,73.106875
116972,11.149,73.1075
116973,11.213,73.108125
116974,11.303,73.10875
116975,11.404,73.109375
116976,11.384,73.11
116977,11.46,73.110625
116978,11.56,73.11125
116979,11.601,73.111875
116980,11.663,73.1125
116981,11.726,73.113125
116982,11.787,73.11375
116983,11.862,73.114375
116984,11.928,73.115
116985,11.982,73.115625
116986,12.009,73.11625
116987,12.006,73.116875
116988,12.04,73.1175
116989,12.139,73.118125
116990,12.118,73.11875
116991,12.122,73.119375
116992,12.144,73.12
116993,12.171,73.120625
116994,12.166,73.12125
116995,12.167,73.121875
116996,12.19,73.1225
116997,12.198,73.123125
116998,12.159,73.12375
116999,12.107,73.124375
117000,12.185,73.125
117001,12.168,73.125625
117002,12.129,73.12625
117003,12.116,73.126875
117004,12.071,73.1275
117005,12.037,73.128125
117006,12.02,73.12875
117007,12.026,73.129375
117008,12.007,73.13
117009,11.984,73.130625
117010,11.981,73.13125
117011,11.944,73.131875
117012,11.91,73.1325
117013,11.882,73.133125
117014,11.841,73.13375
117015,11.814,73.134375
117016,11.787,73.135
117017,11.743,73.135625
117018,11.733,73.13625
117019,11.699,73.136875
117020,11.625,73.1375
117021,11.598,73.138125
117022,11.582,73.13875
117023,11.554,73.139375
117024,11.466,73.14
117025,11.452,73.140625
