,numero,centroid
0,coupe_0,28.46488654956492
1,coupe_1,15.872900589937752
2,coupe_2,18.822021403280328
3,coupe_3,16.927872122470113
4,coupe_4,19.02193555152252
5,coupe_5,19.21719306582925
6,coupe_6,23.172302932126637
7,coupe_7,17.724902711745255
8,coupe_8,25.450752552555368
9,coupe_9,16.803123135686743
10,coupe_10,28.23840994740196
11,coupe_11,22.29281601344898
12,coupe_12,17.869498705367338
13,coupe_13,25.726266230938986
14,coupe_14,18.31257940486111
15,coupe_15,23.57459660842189
16,coupe_16,18.97183997212378
17,coupe_17,24.608674737620323
