,numero,centroid
0,coupe_0,37.029858608570734
1,coupe_1,37.52171490388554
2,coupe_2,36.85096792794905
3,coupe_3,25.14431188596505
4,coupe_4,24.54271024574259
5,coupe_5,18.713814221940225
6,coupe_6,21.846614657284253
7,coupe_7,40.20722454352007
8,coupe_8,21.604675559140276
9,coupe_9,26.44169879996639
10,coupe_10,21.518226380597188
11,coupe_11,86.04887529167226
12,coupe_12,19.25128772435338
13,coupe_13,23.306371929372936
14,coupe_14,22.343426229296924
15,coupe_15,33.97989711061827
