,numero,centroid
0,coupe_0,23.50361068055697
1,coupe_1,18.562430425328255
2,coupe_2,16.749042490273485
3,coupe_3,21.257169621913405
4,coupe_4,44.0009261656252
5,coupe_5,21.032701469518603
6,coupe_6,21.353845136874355
7,coupe_7,18.048915457537515
8,coupe_8,25.548613170715846
9,coupe_9,30.66447957724644
10,coupe_10,24.072277857890338
11,coupe_11,25.94546435108009
12,coupe_12,20.9052597271505
13,coupe_13,30.493463408602242
14,coupe_14,26.025110872312275
15,coupe_15,21.25242260522882
16,coupe_16,19.40931973949854
17,coupe_17,15.73610820324651
