,ax,t
49674,8.167,31.04625
49675,8.265,31.046875
49676,8.377,31.0475
49677,8.35,31.048125
49678,8.344,31.04875
49679,8.363,31.049375
49680,8.407,31.05
49681,8.439,31.050625
49682,8.441,31.05125
49683,8.396,31.051875
49684,8.368,31.0525
49685,8.356,31.053125
49686,8.356,31.05375
49687,8.356,31.054375
49688,8.376,31.055
49689,8.406,31.055625
49690,8.444,31.05625
49691,8.45,31.056875
49692,8.457,31.0575
49693,8.472,31.058125
49694,8.53,31.05875
49695,8.516,31.059375
49696,8.502,31.06
49697,8.56,31.060625
49698,8.536,31.06125
49699,8.558,31.061875
49700,8.627,31.0625
49701,8.549,31.063125
49702,8.523,31.06375
49703,8.513,31.064375
49704,8.476,31.065
49705,8.444,31.065625
49706,8.431,31.06625
49707,8.436,31.066875
49708,8.419,31.0675
49709,8.415,31.068125
49710,8.406,31.06875
49711,8.355,31.069375
49712,8.321,31.07
49713,8.281,31.070625
49714,8.23,31.07125
49715,8.169,31.071875
49716,8.143,31.0725
49717,8.131,31.073125
49718,8.087,31.07375
49719,8.073,31.074375
49720,8.044,31.075
49721,7.983,31.075625
49722,7.928,31.07625
49723,7.884,31.076875
49724,7.85,31.0775
49725,7.833,31.078125
49726,7.795,31.07875
49727,7.749,31.079375
49728,7.702,31.08
49729,7.739,31.080625
49730,7.733,31.08125
49731,7.708,31.081875
49732,7.797,31.0825
49733,7.774,31.083125
49734,7.77,31.08375
49735,7.879,31.084375
49736,7.88,31.085
49737,7.916,31.085625
49738,7.987,31.08625
49739,8.028,31.086875
49740,8.11,31.0875
49741,8.202,31.088125
49742,8.277,31.08875
49743,8.272,31.089375
49744,8.277,31.09
49745,8.298,31.090625
49746,8.298,31.09125
49747,8.261,31.091875
49748,8.215,31.0925
49749,8.191,31.093125
49750,8.084,31.09375
49751,7.997,31.094375
49752,7.944,31.095
49753,7.876,31.095625
49754,7.788,31.09625
49755,7.685,31.096875
49756,7.569,31.0975
49757,7.499,31.098125
