,az,t
12859,10.554,8.036875
12860,10.554,8.0375
12861,10.481,8.038125
12862,10.371,8.03875
12863,10.296,8.039375
12864,10.227,8.04
12865,10.146,8.040625
12866,10.044,8.04125
12867,9.988,8.041875
12868,9.903,8.0425
12869,9.808,8.043125
12870,9.784,8.04375
12871,9.691,8.044375
12872,9.581,8.045
12873,9.482,8.045625
12874,9.419,8.04625
12875,9.341,8.046875
12876,9.26,8.0475
12877,9.253,8.048125
12878,9.183,8.04875
12879,9.097,8.049375
12880,9.033,8.05
12881,8.94,8.050625
12882,8.862,8.05125
12883,8.802,8.051875
12884,8.762,8.0525
12885,8.707,8.053125
12886,8.666,8.05375
12887,8.679,8.054375
12888,8.629,8.055
12889,8.569,8.055625
12890,8.515,8.05625
12891,8.535,8.056875
12892,8.54,8.0575
12893,8.526,8.058125
12894,8.475,8.05875
12895,8.438,8.059375
12896,8.426,8.06
12897,8.447,8.060625
12898,8.454,8.06125
12899,8.467,8.061875
12900,8.476,8.0625
12901,8.456,8.063125
12902,8.484,8.06375
12903,8.482,8.064375
12904,8.411,8.065
12905,8.359,8.065625
12906,8.34,8.06625
12907,8.332,8.066875
12908,8.236,8.0675
12909,8.205,8.068125
12910,8.177,8.06875
12911,8.116,8.069375
12912,8.061,8.07
12913,7.998,8.070625
12914,7.924,8.07125
12915,7.832,8.071875
12916,7.774,8.0725
12917,7.734,8.073125
12918,7.703,8.07375
12919,7.621,8.074375
12920,7.582,8.075
12921,7.587,8.075625
12922,7.492,8.07625
12923,7.408,8.076875
12924,7.334,8.0775
12925,7.273,8.078125
12926,7.183,8.07875
12927,7.097,8.079375
12928,7.024,8.08
12929,6.996,8.080625
12930,6.931,8.08125
12931,6.85,8.081875
12932,6.795,8.0825
12933,6.669,8.083125
12934,6.559,8.08375
12935,6.498,8.084375
12936,6.505,8.085
12937,6.475,8.085625
12938,6.441,8.08625
12939,6.499,8.086875
12940,6.515,8.0875
12941,6.506,8.088125
12942,6.475,8.08875
12943,6.461,8.089375
12944,6.427,8.09
12945,6.373,8.090625
12946,6.301,8.09125
12947,6.257,8.091875
12948,6.209,8.0925
12949,6.131,8.093125
12950,6.093,8.09375
12951,6.103,8.094375
12952,6.149,8.095
12953,6.156,8.095625
12954,6.156,8.09625
12955,6.152,8.096875
12956,6.149,8.0975
12957,6.154,8.098125
12958,6.142,8.09875
12959,6.1,8.099375
12960,5.951,8.1
12961,5.91,8.100625
12962,5.905,8.10125
12963,5.83,8.101875
12964,5.801,8.1025
12965,5.773,8.103125
12966,5.736,8.10375
12967,5.733,8.104375
12968,5.732,8.105
12969,5.747,8.105625
12970,5.818,8.10625
12971,5.895,8.106875
12972,5.967,8.1075
12973,6.028,8.108125
12974,6.069,8.10875
12975,6.086,8.109375
12976,6.09,8.11
12977,6.11,8.110625
12978,6.071,8.11125
12979,5.997,8.111875
12980,5.895,8.1125
12981,5.816,8.113125
12982,5.781,8.11375
12983,5.775,8.114375
12984,5.707,8.115
12985,5.61,8.115625
12986,5.523,8.11625
12987,5.482,8.116875
12988,5.469,8.1175
12989,5.443,8.118125
12990,5.401,8.11875
12991,5.343,8.119375
12992,5.311,8.12
12993,5.288,8.120625
12994,5.261,8.12125
12995,5.267,8.121875
12996,5.247,8.1225
12997,5.195,8.123125
12998,5.185,8.12375
12999,5.172,8.124375
13000,5.153,8.125
13001,5.116,8.125625
13002,5.081,8.12625
13003,5.069,8.126875
13004,5.085,8.1275
13005,5.092,8.128125
13006,5.05,8.12875
13007,4.99,8.129375
13008,4.994,8.13
13009,4.976,8.130625
13010,4.952,8.13125
13011,4.928,8.131875
13012,4.957,8.1325
13013,4.947,8.133125
13014,4.906,8.13375
13015,4.866,8.134375
13016,4.797,8.135
13017,4.739,8.135625
13018,4.722,8.13625
13019,4.734,8.136875
13020,4.742,8.1375
13021,4.741,8.138125
13022,4.703,8.13875
13023,4.71,8.139375
13024,4.723,8.14
13025,4.713,8.140625
13026,4.681,8.14125
13027,4.646,8.141875
13028,4.608,8.1425
13029,4.563,8.143125
13030,4.588,8.14375
13031,4.621,8.144375
13032,4.587,8.145
13033,4.542,8.145625
13034,4.52,8.14625
13035,4.528,8.146875
13036,4.473,8.1475
13037,4.442,8.148125
13038,4.416,8.14875
13039,4.354,8.149375
13040,4.335,8.15
13041,4.316,8.150625
13042,4.286,8.15125
13043,4.269,8.151875
13044,4.292,8.1525
13045,4.336,8.153125
13046,4.35,8.15375
13047,4.31,8.154375
13048,4.3,8.155
13049,4.365,8.155625
13050,4.38,8.15625
13051,4.394,8.156875
13052,4.406,8.1575
13053,4.413,8.158125
13054,4.445,8.15875
13055,4.495,8.159375
13056,4.563,8.16
13057,4.618,8.160625
13058,4.683,8.16125
13059,4.75,8.161875
13060,4.75,8.1625
13061,4.724,8.163125
13062,4.703,8.16375
13063,4.724,8.164375
13064,4.759,8.165
13065,4.732,8.165625
13066,4.642,8.16625
13067,4.68,8.166875
13068,4.717,8.1675
13069,4.727,8.168125
13070,4.656,8.16875
13071,4.714,8.169375
13072,4.754,8.17
13073,4.739,8.170625
13074,4.699,8.17125
13075,4.74,8.171875
13076,4.82,8.1725
13077,4.854,8.173125
13078,4.855,8.17375
13079,4.87,8.174375
13080,4.917,8.175
13081,4.985,8.175625
13082,5.049,8.17625
13083,5.096,8.176875
13084,5.076,8.1775
13085,5.139,8.178125
13086,5.216,8.17875
13087,5.274,8.179375
13088,5.277,8.18
13089,5.325,8.180625
13090,5.405,8.18125
13091,5.436,8.181875
13092,5.494,8.1825
13093,5.545,8.183125
13094,5.558,8.18375
13095,5.631,8.184375
13096,5.647,8.185
13097,5.615,8.185625
13098,5.697,8.18625
13099,5.713,8.186875
13100,5.702,8.1875
13101,5.699,8.188125
13102,5.66,8.18875
13103,5.661,8.189375
13104,5.715,8.19
13105,5.763,8.190625
13106,5.786,8.19125
13107,5.815,8.191875
13108,5.904,8.1925
13109,5.938,8.193125
13110,5.952,8.19375
13111,5.952,8.194375
13112,5.955,8.195
13113,5.986,8.195625
13114,6.016,8.19625
13115,5.975,8.196875
13116,5.945,8.1975
13117,5.908,8.198125
13118,5.857,8.19875
13119,5.84,8.199375
13120,5.794,8.2
13121,5.722,8.200625
13122,5.634,8.20125
13123,5.604,8.201875
13124,5.573,8.2025
13125,5.502,8.203125
13126,5.529,8.20375
13127,5.534,8.204375
13128,5.509,8.205
13129,5.451,8.205625
13130,5.445,8.20625
13131,5.45,8.206875
13132,5.436,8.2075
13133,5.456,8.208125
13134,5.432,8.20875
13135,5.367,8.209375
13136,5.411,8.21
13137,5.37,8.210625
13138,5.291,8.21125
13139,5.22,8.211875
13140,5.16,8.2125
13141,5.128,8.213125
13142,5.125,8.21375
13143,5.036,8.214375
13144,4.93,8.215
13145,4.829,8.215625
13146,4.774,8.21625
13147,4.678,8.216875
13148,4.578,8.2175
13149,4.486,8.218125
13150,4.422,8.21875
13151,4.363,8.219375
13152,4.305,8.22
13153,4.23,8.220625
13154,4.174,8.22125
13155,4.113,8.221875
13156,4.035,8.2225
13157,3.983,8.223125
13158,3.892,8.22375
13159,3.784,8.224375
13160,3.756,8.225
13161,3.709,8.225625
13162,3.674,8.22625
13163,3.677,8.226875
13164,3.561,8.2275
13165,3.493,8.228125
13166,3.471,8.22875
13167,3.379,8.229375
13168,3.359,8.23
13169,3.342,8.230625
13170,3.261,8.23125
13171,3.321,8.231875
13172,3.311,8.2325
13173,3.209,8.233125
13174,3.151,8.23375
13175,3.093,8.234375
13176,3.042,8.235
13177,3.008,8.235625
13178,2.953,8.23625
13179,2.913,8.236875
13180,2.894,8.2375
13181,2.799,8.238125
13182,2.761,8.23875
13183,2.736,8.239375
13184,2.634,8.24
13185,2.612,8.240625
13186,2.591,8.24125
13187,2.543,8.241875
13188,2.59,8.2425
13189,2.62,8.243125
13190,2.632,8.24375
13191,2.626,8.244375
13192,2.663,8.245
13193,2.708,8.245625
13194,2.742,8.24625
13195,2.802,8.246875
13196,2.808,8.2475
13197,2.775,8.248125
13198,2.796,8.24875
13199,2.816,8.249375
13200,2.838,8.25
13201,2.861,8.250625
13202,2.879,8.25125
13203,2.877,8.251875
13204,2.86,8.2525
13205,2.87,8.253125
13206,2.833,8.25375
13207,2.79,8.254375
13208,2.783,8.255
13209,2.788,8.255625
13210,2.757,8.25625
13211,2.688,8.256875
13212,2.715,8.2575
13213,2.72,8.258125
13214,2.719,8.25875
13215,2.736,8.259375
13216,2.75,8.26
13217,2.789,8.260625
13218,2.858,8.26125
13219,2.838,8.261875
13220,2.849,8.2625
