,az,t
121726,6.17,76.07875
121727,6.344,76.079375
121728,6.483,76.08
121729,6.565,76.080625
121730,6.656,76.08125
121731,6.735,76.081875
121732,6.799,76.0825
121733,6.829,76.083125
121734,6.938,76.08375
121735,7.071,76.084375
121736,7.19,76.085
121737,7.254,76.085625
121738,7.302,76.08625
121739,7.343,76.086875
121740,7.421,76.0875
121741,7.501,76.088125
121742,7.566,76.08875
121743,7.587,76.089375
121744,7.607,76.09
121745,7.609,76.090625
121746,7.595,76.09125
121747,7.697,76.091875
121748,7.751,76.0925
121749,7.766,76.093125
121750,7.742,76.09375
121751,7.775,76.094375
121752,7.783,76.095
121753,7.743,76.095625
121754,7.753,76.09625
121755,7.722,76.096875
121756,7.665,76.0975
121757,7.607,76.098125
121758,7.53,76.09875
121759,7.437,76.099375
121760,7.325,76.1
121761,7.226,76.100625
121762,7.106,76.10125
121763,6.966,76.101875
121764,6.807,76.1025
121765,6.647,76.103125
121766,6.496,76.10375
121767,6.363,76.104375
121768,6.228,76.105
121769,6.092,76.105625
121770,5.952,76.10625
121771,5.785,76.106875
121772,5.652,76.1075
121773,5.527,76.108125
121774,5.388,76.10875
121775,5.333,76.109375
121776,5.261,76.11
121777,5.159,76.110625
121778,5.064,76.11125
121779,4.985,76.111875
121780,4.913,76.1125
121781,4.838,76.113125
121782,4.795,76.11375
121783,4.739,76.114375
121784,4.664,76.115
121785,4.667,76.115625
121786,4.667,76.11625
121787,4.656,76.116875
121788,4.622,76.1175
121789,4.605,76.118125
121790,4.597,76.11875
121791,4.597,76.119375
121792,4.532,76.12
121793,4.494,76.120625
121794,4.469,76.12125
121795,4.421,76.121875
121796,4.429,76.1225
121797,4.485,76.123125
121798,4.597,76.12375
121799,4.729,76.124375
121800,4.854,76.125
121801,4.966,76.125625
121802,5.034,76.12625
121803,5.062,76.126875
121804,5.073,76.1275
121805,5.08,76.128125
121806,5.14,76.12875
121807,5.185,76.129375
121808,5.217,76.13
121809,5.285,76.130625
121810,5.398,76.13125
121811,5.564,76.131875
121812,5.812,76.1325
121813,5.964,76.133125
121814,6.12,76.13375
121815,6.291,76.134375
121816,6.431,76.135
121817,6.57,76.135625
121818,6.697,76.13625
121819,6.785,76.136875
121820,6.86,76.1375
121821,6.91,76.138125
121822,6.935,76.13875
121823,6.972,76.139375
121824,6.957,76.14
121825,6.917,76.140625
121826,6.907,76.14125
121827,6.875,76.141875
121828,6.821,76.1425
121829,6.743,76.143125
121830,6.709,76.14375
121831,6.639,76.144375
121832,6.55,76.145
121833,6.489,76.145625
121834,6.448,76.14625
121835,6.385,76.146875
121836,6.269,76.1475
121837,6.209,76.148125
121838,6.193,76.14875
121839,6.188,76.149375
121840,6.018,76.15
121841,5.954,76.150625
121842,5.924,76.15125
121843,5.879,76.151875
121844,5.845,76.1525
121845,5.783,76.153125
121846,5.697,76.15375
121847,5.629,76.154375
121848,5.533,76.155
121849,5.443,76.155625
121850,5.402,76.15625
121851,5.438,76.156875
121852,5.459,76.1575
121853,5.448,76.158125
121854,5.428,76.15875
121855,5.423,76.159375
121856,5.417,76.16
121857,5.383,76.160625
121858,5.36,76.16125
121859,5.352,76.161875
