,az,t
67275,7.182,42.046875
67276,7.715,42.0475
67277,8.346,42.048125
67278,9.034,42.04875
67279,9.575,42.049375
67280,9.945,42.05
67281,9.898,42.050625
67282,9.136,42.05125
67283,8.025,42.051875
67284,7.121,42.0525
67285,7.764,42.053125
67286,19.256,42.05375
67287,33.234,42.054375
67288,44.735,42.055
67289,47.715,42.055625
67290,45.169,42.05625
67291,44.723,42.056875
67292,47.001,42.0575
67293,44.498,42.058125
67294,41.72,42.05875
67295,37.801,42.059375
67296,30.94,42.06
67297,23.726,42.060625
67298,16.796,42.06125
67299,10.386,42.061875
67300,6.281,42.0625
67301,2.463,42.063125
67302,-0.605,42.06375
67303,-1.571,42.064375
67304,-2.251,42.065
67305,-2.566,42.065625
67306,-2.434,42.06625
67307,-0.457,42.066875
67308,2.827,42.0675
67309,7.181,42.068125
67310,12.225,42.06875
67311,17.139,42.069375
67312,21.845,42.07
67313,26.253,42.070625
67314,29.651,42.07125
67315,33.013,42.071875
67316,36.242,42.0725
67317,38.551,42.073125
67318,40.311,42.07375
67319,41.795,42.074375
67320,43.132,42.075
67321,44.13,42.075625
67322,44.6,42.07625
67323,44.506,42.076875
67324,43.697,42.0775
67325,42.707,42.078125
67326,41.636,42.07875
67327,40.564,42.079375
67328,39.656,42.08
67329,38.773,42.080625
67330,37.907,42.08125
67331,37.285,42.081875
67332,36.93,42.0825
67333,36.796,42.083125
67334,36.905,42.08375
67335,37.125,42.084375
67336,37.275,42.085
67337,37.305,42.085625
67338,37.485,42.08625
67339,37.724,42.086875
67340,37.977,42.0875
67341,38.144,42.088125
67342,38.213,42.08875
67343,38.23,42.089375
67344,38.202,42.09
67345,38.042,42.090625
67346,37.809,42.09125
67347,37.496,42.091875
67348,37.047,42.0925
67349,36.485,42.093125
67350,35.932,42.09375
67351,35.462,42.094375
67352,34.936,42.095
67353,34.385,42.095625
67354,33.829,42.09625
67355,33.36,42.096875
67356,33.056,42.0975
67357,32.788,42.098125
67358,32.451,42.09875
67359,31.989,42.099375
67360,31.497,42.1
67361,30.989,42.100625
67362,30.462,42.10125
67363,29.941,42.101875
67364,29.418,42.1025
67365,28.877,42.103125
67366,28.501,42.10375
67367,28.138,42.104375
67368,27.762,42.105
67369,27.425,42.105625
67370,27.134,42.10625
67371,26.876,42.106875
67372,26.641,42.1075
67373,26.532,42.108125
67374,26.43,42.10875
67375,26.297,42.109375
67376,26.113,42.11
67377,25.962,42.110625
67378,25.817,42.11125
67379,25.606,42.111875
67380,25.454,42.1125
67381,25.266,42.113125
67382,24.99,42.11375
67383,24.613,42.114375
67384,24.279,42.115
67385,23.984,42.115625
67386,23.691,42.11625
67387,23.381,42.116875
67388,23.112,42.1175
67389,22.935,42.118125
67390,22.569,42.11875
67391,22.232,42.119375
67392,21.931,42.12
67393,21.591,42.120625
67394,21.169,42.12125
67395,20.725,42.121875
67396,20.306,42.1225
67397,19.704,42.123125
67398,19.061,42.12375
67399,18.407,42.124375
67400,17.826,42.125
67401,17.348,42.125625
67402,16.864,42.12625
67403,16.207,42.126875
67404,15.481,42.1275
67405,14.707,42.128125
67406,13.893,42.12875
67407,13.23,42.129375
67408,12.43,42.13
67409,11.542,42.130625
67410,10.627,42.13125
67411,9.731,42.131875
67412,8.869,42.1325
67413,8.049,42.133125
67414,7.192,42.13375
67415,6.381,42.134375
67416,5.588,42.135
67417,4.727,42.135625
67418,3.822,42.13625
67419,3.007,42.136875
67420,2.375,42.1375
67421,1.814,42.138125
67422,1.256,42.13875
67423,0.689,42.139375
67424,0.067,42.14
67425,-0.402,42.140625
67426,-0.766,42.14125
67427,-1.031,42.141875
67428,-1.309,42.1425
67429,-1.555,42.143125
67430,-1.778,42.14375
67431,-2.085,42.144375
67432,-2.311,42.145
67433,-2.486,42.145625
67434,-2.622,42.14625
67435,-2.77,42.146875
67436,-2.918,42.1475
67437,-3.064,42.148125
67438,-3.21,42.14875
67439,-3.39,42.149375
67440,-3.576,42.15
67441,-3.729,42.150625
67442,-3.737,42.15125
67443,-3.845,42.151875
67444,-4.12,42.1525
67445,-4.208,42.153125
67446,-4.236,42.15375
67447,-4.283,42.154375
67448,-4.552,42.155
67449,-4.59,42.155625
67450,-4.653,42.15625
67451,-4.847,42.156875
67452,-4.938,42.1575
67453,-4.967,42.158125
67454,-4.944,42.15875
67455,-4.873,42.159375
67456,-4.835,42.16
67457,-4.81,42.160625
67458,-4.79,42.16125
67459,-4.673,42.161875
67460,-4.485,42.1625
67461,-4.242,42.163125
67462,-4.011,42.16375
67463,-3.667,42.164375
67464,-3.292,42.165
67465,-2.945,42.165625
67466,-2.613,42.16625
67467,-2.223,42.166875
67468,-1.758,42.1675
67469,-1.173,42.168125
67470,-0.702,42.16875
67471,-0.23,42.169375
67472,0.386,42.17
67473,0.975,42.170625
67474,1.558,42.17125
67475,2.139,42.171875
67476,2.697,42.1725
67477,3.285,42.173125
67478,3.848,42.17375
67479,4.274,42.174375
67480,4.738,42.175
67481,5.137,42.175625
67482,5.433,42.17625
67483,5.773,42.176875
67484,6.124,42.1775
67485,6.474,42.178125
67486,6.797,42.17875
67487,7.062,42.179375
67488,7.283,42.18
67489,7.46,42.180625
67490,7.462,42.18125
67491,7.548,42.181875
67492,7.701,42.1825
67493,7.83,42.183125
67494,7.896,42.18375
67495,7.918,42.184375
67496,7.897,42.185
67497,7.953,42.185625
67498,8.105,42.18625
67499,8.351,42.186875
67500,8.681,42.1875
67501,8.946,42.188125
67502,9.202,42.18875
67503,9.501,42.189375
67504,9.755,42.19
67505,10.043,42.190625
67506,10.374,42.19125
67507,10.717,42.191875
67508,11.054,42.1925
67509,11.366,42.193125
67510,11.618,42.19375
67511,11.916,42.194375
67512,12.199,42.195
67513,12.45,42.195625
67514,12.576,42.19625
67515,12.74,42.196875
67516,12.918,42.1975
67517,13.064,42.198125
67518,13.246,42.19875
67519,13.411,42.199375
67520,13.537,42.2
67521,13.564,42.200625
67522,13.599,42.20125
67523,13.646,42.201875
67524,13.717,42.2025
67525,13.741,42.203125
67526,13.76,42.20375
67527,13.794,42.204375
67528,13.838,42.205
67529,13.867,42.205625
67530,13.88,42.20625
67531,13.87,42.206875
67532,13.95,42.2075
67533,14.057,42.208125
67534,14.156,42.20875
67535,14.214,42.209375
67536,14.303,42.21
67537,14.421,42.210625
67538,14.496,42.21125
67539,14.589,42.211875
67540,14.699,42.2125
67541,14.829,42.213125
67542,14.973,42.21375
67543,15.108,42.214375
67544,15.232,42.215
67545,15.382,42.215625
67546,15.542,42.21625
67547,15.728,42.216875
67548,15.969,42.2175
67549,16.168,42.218125
67550,16.289,42.21875
67551,16.325,42.219375
67552,16.556,42.22
67553,16.731,42.220625
67554,16.874,42.22125
67555,17.034,42.221875
67556,17.085,42.2225
67557,17.145,42.223125
67558,17.261,42.22375
67559,17.252,42.224375
67560,17.226,42.225
67561,17.206,42.225625
67562,17.267,42.22625
67563,17.261,42.226875
67564,17.225,42.2275
67565,17.174,42.228125
67566,17.265,42.22875
67567,17.33,42.229375
67568,17.366,42.23
67569,17.394,42.230625
67570,17.421,42.23125
67571,17.457,42.231875
67572,17.511,42.2325
67573,17.568,42.233125
67574,17.65,42.23375
67575,17.756,42.234375
67576,17.865,42.235
67577,17.973,42.235625
67578,18.06,42.23625
67579,18.087,42.236875
67580,18.123,42.2375
67581,18.162,42.238125
67582,18.196,42.23875
67583,18.115,42.239375
67584,17.941,42.24
67585,17.718,42.240625
67586,17.496,42.24125
67587,17.253,42.241875
67588,16.972,42.2425
67589,16.645,42.243125
67590,16.308,42.24375
67591,15.972,42.244375
67592,15.653,42.245
67593,15.408,42.245625
67594,15.091,42.24625
67595,14.782,42.246875
67596,14.521,42.2475
67597,14.262,42.248125
67598,13.98,42.24875
67599,13.705,42.249375
67600,13.555,42.25
67601,13.362,42.250625
67602,13.169,42.25125
67603,13.002,42.251875
67604,12.911,42.2525
67605,12.832,42.253125
67606,12.76,42.25375
67607,12.709,42.254375
67608,12.605,42.255
67609,12.515,42.255625
67610,12.508,42.25625
67611,12.398,42.256875
67612,12.297,42.2575
67613,12.219,42.258125
67614,12.151,42.25875
67615,12.042,42.259375
67616,11.917,42.26
67617,11.805,42.260625
67618,11.667,42.26125
67619,11.457,42.261875
67620,11.166,42.2625
67621,10.914,42.263125
67622,10.652,42.26375
67623,10.389,42.264375
67624,10.144,42.265
67625,9.932,42.265625
67626,9.746,42.26625
67627,9.586,42.266875
67628,9.287,42.2675
67629,9.068,42.268125
67630,8.924,42.26875
67631,8.867,42.269375
67632,8.846,42.27
67633,8.839,42.270625
67634,8.839,42.27125
67635,8.973,42.271875
67636,9.109,42.2725
67637,9.249,42.273125
67638,9.429,42.27375
67639,9.587,42.274375
67640,9.715,42.275
67641,9.8,42.275625
67642,9.882,42.27625
67643,9.976,42.276875
67644,10.074,42.2775
67645,10.115,42.278125
67646,10.125,42.27875
67647,10.121,42.279375
67648,10.114,42.28
67649,10.101,42.280625
67650,10.062,42.28125
67651,9.993,42.281875
67652,9.915,42.2825
67653,9.832,42.283125
67654,9.746,42.28375
67655,9.658,42.284375
67656,9.509,42.285
67657,9.371,42.285625
67658,9.262,42.28625
67659,9.133,42.286875
67660,9.05,42.2875
67661,8.984,42.288125
67662,8.875,42.28875
67663,8.758,42.289375
67664,8.644,42.29
67665,8.539,42.290625
67666,8.497,42.29125
67667,8.411,42.291875
67668,8.317,42.2925
67669,8.341,42.293125
67670,8.385,42.29375
67671,8.416,42.294375
67672,8.409,42.295
67673,8.438,42.295625
67674,8.51,42.29625
67675,8.615,42.296875
67676,8.693,42.2975
67677,8.824,42.298125
67678,8.976,42.29875
67679,9.136,42.299375
67680,9.361,42.3
67681,9.574,42.300625
67682,9.771,42.30125
67683,10.006,42.301875
67684,10.241,42.3025
67685,10.479,42.303125
67686,10.728,42.30375
67687,10.911,42.304375
67688,11.076,42.305
67689,11.232,42.305625
67690,11.371,42.30625
67691,11.502,42.306875
67692,11.625,42.3075
67693,11.741,42.308125
67694,11.769,42.30875
67695,11.798,42.309375
67696,11.851,42.31
67697,11.81,42.310625
67698,11.792,42.31125
67699,11.779,42.311875
67700,11.728,42.3125
67701,11.644,42.313125
67702,11.542,42.31375
67703,11.423,42.314375
67704,11.251,42.315
67705,11.11,42.315625
67706,10.99,42.31625
67707,10.844,42.316875
67708,10.695,42.3175
67709,10.545,42.318125
67710,10.395,42.31875
67711,10.287,42.319375
67712,10.203,42.32
67713,10.139,42.320625
67714,10.078,42.32125
67715,10.034,42.321875
67716,10.007,42.3225
67717,10.003,42.323125
67718,10.089,42.32375
67719,10.187,42.324375
67720,10.299,42.325
67721,10.516,42.325625
67722,10.7,42.32625
67723,10.878,42.326875
67724,11.089,42.3275
67725,11.317,42.328125
67726,11.566,42.32875
67727,11.83,42.329375
67728,11.996,42.33
67729,12.161,42.330625
67730,12.332,42.33125
67731,12.529,42.331875
67732,12.685,42.3325
67733,12.806,42.333125
67734,12.89,42.33375
67735,12.856,42.334375
67736,12.859,42.335
67737,12.876,42.335625
67738,12.848,42.33625
67739,12.803,42.336875
67740,12.748,42.3375
67741,12.687,42.338125
67742,12.612,42.33875
67743,12.509,42.339375
67744,12.383,42.34
67745,12.253,42.340625
67746,12.104,42.34125
67747,11.935,42.341875
67748,11.741,42.3425
67749,11.632,42.343125
67750,11.492,42.34375
67751,11.321,42.344375
67752,11.206,42.345
67753,11.059,42.345625
67754,10.923,42.34625
67755,10.845,42.346875
67756,10.716,42.3475
67757,10.604,42.348125
67758,10.521,42.34875
67759,10.467,42.349375
67760,10.381,42.35
67761,10.286,42.350625
67762,10.215,42.35125
67763,10.204,42.351875
67764,10.219,42.3525
67765,10.25,42.353125
67766,10.178,42.35375
67767,10.187,42.354375
67768,10.254,42.355
67769,10.353,42.355625
67770,10.385,42.35625
67771,10.436,42.356875
67772,10.538,42.3575
67773,10.587,42.358125
67774,10.624,42.35875
67775,10.658,42.359375
67776,10.709,42.36
67777,10.747,42.360625
67778,10.788,42.36125
67779,10.839,42.361875
67780,10.815,42.3625
67781,10.767,42.363125
67782,10.712,42.36375
67783,10.712,42.364375
67784,10.652,42.365
67785,10.584,42.365625
67786,10.543,42.36625
67787,10.455,42.366875
67788,10.346,42.3675
67789,10.218,42.368125
67790,10.061,42.36875
67791,9.867,42.369375
67792,9.668,42.37
67793,9.498,42.370625
67794,9.301,42.37125
67795,9.095,42.371875
67796,8.881,42.3725
67797,8.609,42.373125
67798,8.39,42.37375
67799,8.192,42.374375
67800,7.971,42.375
67801,7.764,42.375625
