,az,t
136106,-6.175,85.06625
136107,-6.046,85.066875
136108,-5.98,85.0675
136109,-5.948,85.068125
136110,-5.91,85.06875
136111,-5.853,85.069375
136112,-5.768,85.07
136113,-5.649,85.070625
136114,-5.585,85.07125
136115,-5.539,85.071875
136116,-5.499,85.0725
136117,-5.434,85.073125
136118,-5.372,85.07375
136119,-5.326,85.074375
136120,-5.306,85.075
136121,-5.332,85.075625
136122,-5.348,85.07625
136123,-5.366,85.076875
136124,-5.448,85.0775
136125,-5.53,85.078125
136126,-5.629,85.07875
136127,-5.762,85.079375
136128,-5.853,85.08
136129,-5.965,85.080625
136130,-6.084,85.08125
136131,-6.108,85.081875
136132,-6.214,85.0825
136133,-6.338,85.083125
136134,-6.426,85.08375
136135,-6.466,85.084375
136136,-6.497,85.085
136137,-6.522,85.085625
136138,-6.522,85.08625
136139,-6.499,85.086875
136140,-6.463,85.0875
136141,-6.422,85.088125
136142,-6.303,85.08875
136143,-6.187,85.089375
136144,-6.09,85.09
136145,-5.965,85.090625
136146,-5.821,85.09125
136147,-5.692,85.091875
136148,-5.645,85.0925
136149,-5.463,85.093125
136150,-5.314,85.09375
136151,-5.253,85.094375
136152,-5.209,85.095
136153,-5.128,85.095625
136154,-5.047,85.09625
136155,-5.074,85.096875
136156,-5.027,85.0975
136157,-4.991,85.098125
136158,-5.008,85.09875
136159,-5.051,85.099375
136160,-5.067,85.1
136161,-5.062,85.100625
136162,-5.065,85.10125
136163,-5.091,85.101875
136164,-5.096,85.1025
136165,-5.042,85.103125
136166,-4.987,85.10375
136167,-4.956,85.104375
136168,-4.938,85.105
136169,-4.86,85.105625
136170,-4.751,85.10625
136171,-4.641,85.106875
136172,-4.563,85.1075
136173,-4.509,85.108125
136174,-4.393,85.10875
136175,-4.211,85.109375
136176,-4.099,85.11
136177,-4.02,85.110625
136178,-3.943,85.11125
136179,-3.821,85.111875
136180,-3.744,85.1125
136181,-3.688,85.113125
136182,-3.647,85.11375
136183,-3.603,85.114375
136184,-3.606,85.115
136185,-3.611,85.115625
136186,-3.526,85.11625
136187,-3.482,85.116875
136188,-3.442,85.1175
136189,-3.391,85.118125
136190,-3.36,85.11875
136191,-3.323,85.119375
136192,-3.274,85.12
136193,-3.182,85.120625
136194,-3.095,85.12125
136195,-3.013,85.121875
136196,-2.934,85.1225
136197,-2.882,85.123125
136198,-2.833,85.12375
136199,-2.782,85.124375
136200,-2.714,85.125
136201,-2.609,85.125625
136202,-2.523,85.12625
136203,-2.506,85.126875
136204,-2.371,85.1275
136205,-2.297,85.128125
136206,-2.282,85.12875
136207,-2.167,85.129375
136208,-2.131,85.13
136209,-2.114,85.130625
136210,-2.052,85.13125
136211,-2.012,85.131875
136212,-2.02,85.1325
136213,-2.074,85.133125
136214,-1.995,85.13375
136215,-1.937,85.134375
136216,-1.908,85.135
136217,-1.939,85.135625
136218,-1.876,85.13625
136219,-1.834,85.136875
136220,-1.842,85.1375
136221,-1.764,85.138125
136222,-1.796,85.13875
136223,-1.888,85.139375
136224,-1.942,85.14
136225,-1.951,85.140625
136226,-1.973,85.14125
136227,-2.034,85.141875
136228,-2.105,85.1425
136229,-2.19,85.143125
136230,-2.279,85.14375
136231,-2.337,85.144375
136232,-2.402,85.145
136233,-2.453,85.145625
136234,-2.47,85.14625
136235,-2.516,85.146875
136236,-2.549,85.1475
136237,-2.577,85.148125
136238,-2.662,85.14875
136239,-2.75,85.149375
136240,-2.827,85.15
136241,-2.878,85.150625
136242,-2.932,85.15125
136243,-3.038,85.151875
136244,-3.197,85.1525
136245,-3.35,85.153125
136246,-3.563,85.15375
136247,-3.766,85.154375
136248,-3.865,85.155
136249,-4.078,85.155625
136250,-4.272,85.15625
136251,-4.425,85.156875
136252,-4.639,85.1575
136253,-4.827,85.158125
136254,-4.99,85.15875
136255,-5.116,85.159375
136256,-5.269,85.16
136257,-5.431,85.160625
136258,-5.593,85.16125
136259,-5.634,85.161875
136260,-5.722,85.1625
136261,-5.834,85.163125
136262,-5.919,85.16375
136263,-5.98,85.164375
136264,-6.073,85.165
136265,-6.229,85.165625
136266,-6.29,85.16625
136267,-6.333,85.166875
136268,-6.363,85.1675
136269,-6.386,85.168125
136270,-6.408,85.16875
136271,-6.459,85.169375
136272,-6.571,85.17
136273,-6.535,85.170625
136274,-6.567,85.17125
136275,-6.661,85.171875
136276,-6.664,85.1725
136277,-6.67,85.173125
136278,-6.687,85.17375
