,ax,t
43266,7.204,27.04125
43267,7.247,27.041875
43268,7.249,27.0425
43269,7.184,27.043125
43270,7.173,27.04375
43271,7.153,27.044375
43272,7.14,27.045
43273,7.201,27.045625
43274,7.203,27.04625
43275,7.201,27.046875
43276,7.229,27.0475
43277,7.218,27.048125
43278,7.215,27.04875
43279,7.226,27.049375
43280,7.27,27.05
43281,7.264,27.050625
43282,7.257,27.05125
43283,7.297,27.051875
43284,7.305,27.0525
43285,7.267,27.053125
43286,7.189,27.05375
43287,7.213,27.054375
43288,7.205,27.055
43289,7.201,27.055625
43290,7.259,27.05625
43291,7.26,27.056875
43292,7.25,27.0575
43293,7.24,27.058125
43294,7.219,27.05875
43295,7.215,27.059375
43296,7.227,27.06
43297,7.257,27.060625
43298,7.243,27.06125
43299,7.21,27.061875
43300,7.17,27.0625
43301,7.23,27.063125
43302,7.252,27.06375
43303,7.242,27.064375
43304,7.252,27.065
43305,7.264,27.065625
43306,7.271,27.06625
43307,7.265,27.066875
43308,7.227,27.0675
43309,7.21,27.068125
43310,7.22,27.06875
43311,7.257,27.069375
43312,7.278,27.07
43313,7.281,27.070625
43314,7.258,27.07125
43315,7.272,27.071875
43316,7.289,27.0725
43317,7.302,27.073125
43318,7.288,27.07375
43319,7.329,27.074375
43320,7.377,27.075
43321,7.346,27.075625
43322,7.349,27.07625
43323,7.387,27.076875
43324,7.465,27.0775
43325,7.448,27.078125
43326,7.429,27.07875
43327,7.426,27.079375
43328,7.504,27.08
43329,7.496,27.080625
43330,7.499,27.08125
43331,7.567,27.081875
43332,7.58,27.0825
43333,7.563,27.083125
43334,7.53,27.08375
43335,7.554,27.084375
43336,7.6,27.085
43337,7.636,27.085625
43338,7.633,27.08625
43339,7.66,27.086875
43340,7.686,27.0875
43341,7.708,27.088125
43342,7.745,27.08875
43343,7.755,27.089375
43344,7.762,27.09
43345,7.8,27.090625
43346,7.779,27.09125
43347,7.788,27.091875
43348,7.844,27.0925
43349,7.878,27.093125
43350,7.828,27.09375
43351,7.764,27.094375
43352,7.842,27.095
43353,7.822,27.095625
43354,7.82,27.09625
43355,7.881,27.096875
43356,7.888,27.0975
43357,7.924,27.098125
43358,7.958,27.09875
43359,7.87,27.099375
43360,7.864,27.1
43361,7.885,27.100625
43362,7.909,27.10125
43363,7.898,27.101875
43364,7.902,27.1025
43365,7.929,27.103125
43366,8.007,27.10375
43367,8.076,27.104375
43368,8.098,27.105
43369,8.02,27.105625
43370,7.954,27.10625
43371,7.891,27.106875
43372,7.836,27.1075
43373,7.863,27.108125
43374,7.914,27.10875
43375,7.966,27.109375
43376,7.98,27.11
43377,8.008,27.110625
43378,8.028,27.11125
43379,8.036,27.111875
43380,8.073,27.1125
43381,8.112,27.113125
43382,8.146,27.11375
43383,8.153,27.114375
43384,8.16,27.115
43385,8.16,27.115625
43386,8.15,27.11625
43387,8.196,27.116875
43388,8.215,27.1175
43389,8.214,27.118125
43390,8.228,27.11875
43391,8.244,27.119375
43392,8.252,27.12
43393,8.242,27.120625
43394,8.181,27.12125
43395,8.174,27.121875
43396,8.214,27.1225
43397,8.187,27.123125
43398,8.216,27.12375
43399,8.255,27.124375
43400,8.255,27.125
43401,8.22,27.125625
43402,8.177,27.12625
43403,8.137,27.126875
43404,8.16,27.1275
43405,8.176,27.128125
43406,8.168,27.12875
43407,8.1,27.129375
43408,8.138,27.13
43409,8.149,27.130625
43410,8.088,27.13125
43411,8.067,27.131875
43412,8.033,27.1325
43413,8.007,27.133125
43414,8.065,27.13375
43415,8.141,27.134375
43416,8.173,27.135
43417,8.119,27.135625
43418,8.058,27.13625
43419,7.988,27.136875
43420,7.913,27.1375
43421,7.858,27.138125
43422,7.836,27.13875
43423,7.803,27.139375
43424,7.722,27.14
43425,7.723,27.140625
43426,7.705,27.14125
43427,7.662,27.141875
43428,7.673,27.1425
43429,7.715,27.143125
43430,7.778,27.14375
43431,7.856,27.144375
43432,7.917,27.145
43433,7.932,27.145625
43434,7.898,27.14625
43435,7.959,27.146875
43436,8.004,27.1475
43437,8.013,27.148125
43438,7.935,27.14875
43439,7.876,27.149375
43440,7.887,27.15
43441,7.995,27.150625
43442,7.94,27.15125
43443,7.968,27.151875
43444,8.035,27.1525
43445,7.977,27.153125
43446,8.046,27.15375
43447,8.118,27.154375
43448,8.121,27.155
43449,8.102,27.155625
43450,8.083,27.15625
43451,8.075,27.156875
43452,8.125,27.1575
43453,8.148,27.158125
43454,8.167,27.15875
43455,8.208,27.159375
43456,8.233,27.16
43457,8.21,27.160625
43458,8.145,27.16125
43459,8.206,27.161875
43460,8.224,27.1625
43461,8.223,27.163125
43462,8.226,27.16375
43463,8.266,27.164375
43464,8.305,27.165
43465,8.332,27.165625
43466,8.353,27.16625
43467,8.435,27.166875
43468,8.535,27.1675
43469,8.545,27.168125
43470,8.464,27.16875
43471,8.413,27.169375
43472,8.451,27.17
43473,8.385,27.170625
43474,8.333,27.17125
43475,8.3,27.171875
43476,8.314,27.1725
43477,8.29,27.173125
43478,8.264,27.17375
43479,8.26,27.174375
43480,8.134,27.175
43481,8.06,27.175625
43482,8.039,27.17625
43483,7.988,27.176875
43484,8.015,27.1775
43485,8.059,27.178125
43486,8.059,27.17875
43487,8.029,27.179375
43488,7.997,27.18
43489,7.974,27.180625
43490,8.075,27.18125
43491,8.059,27.181875
43492,7.997,27.1825
43493,7.997,27.183125
43494,8.019,27.18375
43495,8.029,27.184375
43496,8.016,27.185
43497,8.074,27.185625
43498,8.053,27.18625
43499,7.996,27.186875
43500,8.016,27.1875
43501,7.976,27.188125
43502,7.933,27.18875
43503,7.916,27.189375
43504,7.912,27.19
43505,7.935,27.190625
43506,7.969,27.19125
43507,7.946,27.191875
43508,7.971,27.1925
43509,7.966,27.193125
43510,7.854,27.19375
43511,7.834,27.194375
43512,7.826,27.195
43513,7.818,27.195625
43514,7.797,27.19625
43515,7.786,27.196875
43516,7.786,27.1975
43517,7.803,27.198125
43518,7.767,27.19875
43519,7.758,27.199375
43520,7.792,27.2
43521,7.833,27.200625
43522,7.857,27.20125
43523,7.855,27.201875
43524,7.797,27.2025
43525,7.794,27.203125
43526,7.788,27.20375
43527,7.757,27.204375
43528,7.764,27.205
43529,7.783,27.205625
43530,7.814,27.20625
43531,7.869,27.206875
43532,7.84,27.2075
43533,7.798,27.208125
43534,7.778,27.20875
43535,7.748,27.209375
43536,7.726,27.21
43537,7.717,27.210625
43538,7.737,27.21125
43539,7.784,27.211875
43540,7.798,27.2125
43541,7.713,27.213125
43542,7.735,27.21375
43543,7.775,27.214375
43544,7.815,27.215
43545,7.757,27.215625
43546,7.763,27.21625
43547,7.803,27.216875
43548,7.85,27.2175
43549,7.881,27.218125
43550,7.887,27.21875
43551,7.869,27.219375
43552,7.937,27.22
43553,7.917,27.220625
43554,7.856,27.22125
43555,7.845,27.221875
43556,7.835,27.2225
43557,7.858,27.223125
43558,7.933,27.22375
43559,7.924,27.224375
43560,7.93,27.225
43561,7.943,27.225625
43562,7.936,27.22625
43563,7.929,27.226875
43564,7.943,27.2275
43565,7.998,27.228125
43566,7.97,27.22875
43567,7.948,27.229375
43568,7.944,27.23
43569,7.992,27.230625
43570,8.011,27.23125
43571,8.019,27.231875
43572,8.029,27.2325
43573,7.985,27.233125
43574,7.985,27.23375
43575,8.04,27.234375
43576,8.047,27.235
43577,8.056,27.235625
43578,8.064,27.23625
43579,8.064,27.236875
43580,8.078,27.2375
43581,8.099,27.238125
43582,8.126,27.23875
43583,8.119,27.239375
43584,8.131,27.24
43585,8.155,27.240625
43586,8.182,27.24125
43587,8.127,27.241875
43588,8.097,27.2425
43589,8.148,27.243125
43590,8.202,27.24375
43591,8.223,27.244375
43592,8.219,27.245
43593,8.236,27.245625
43594,8.266,27.24625
43595,8.307,27.246875
43596,8.365,27.2475
43597,8.308,27.248125
43598,8.288,27.24875
43599,8.319,27.249375
43600,8.391,27.25
43601,8.436,27.250625
43602,8.443,27.25125
43603,8.379,27.251875
43604,8.317,27.2525
43605,8.289,27.253125
43606,8.299,27.25375
43607,8.316,27.254375
43608,8.355,27.255
43609,8.383,27.255625
43610,8.336,27.25625
43611,8.402,27.256875
43612,8.449,27.2575
43613,8.432,27.258125
43614,8.49,27.25875
43615,8.526,27.259375
43616,8.541,27.26
43617,8.535,27.260625
43618,8.543,27.26125
43619,8.555,27.261875
43620,8.561,27.2625
43621,8.578,27.263125
43622,8.611,27.26375
43623,8.662,27.264375
43624,8.737,27.265
43625,8.734,27.265625
43626,8.696,27.26625
43627,8.652,27.266875
43628,8.678,27.2675
43629,8.739,27.268125
43630,8.821,27.26875
43631,8.824,27.269375
43632,8.793,27.27
43633,8.764,27.270625
43634,8.788,27.27125
43635,8.855,27.271875
43636,8.897,27.2725
43637,8.896,27.273125
43638,8.883,27.27375
43639,8.892,27.274375
43640,8.914,27.275
43641,8.928,27.275625
43642,8.974,27.27625
43643,9.003,27.276875
43644,8.993,27.2775
43645,8.933,27.278125
43646,8.932,27.27875
43647,8.971,27.279375
43648,8.988,27.28
43649,8.97,27.280625
43650,8.944,27.28125
43651,8.927,27.281875
43652,8.907,27.2825
43653,8.884,27.283125
43654,8.868,27.28375
43655,8.905,27.284375
43656,8.921,27.285
43657,8.913,27.285625
43658,8.868,27.28625
43659,8.818,27.286875
43660,8.811,27.2875
43661,8.847,27.288125
43662,8.813,27.28875
43663,8.779,27.289375
43664,8.765,27.29
43665,8.812,27.290625
43666,8.8,27.29125
43667,8.784,27.291875
43668,8.776,27.2925
43669,8.736,27.293125
43670,8.74,27.29375
43671,8.765,27.294375
43672,8.751,27.295
43673,8.759,27.295625
43674,8.771,27.29625
43675,8.782,27.296875
43676,8.719,27.2975
43677,8.717,27.298125
43678,8.757,27.29875
43679,8.754,27.299375
43680,8.778,27.3
43681,8.781,27.300625
43682,8.72,27.30125
43683,8.718,27.301875
43684,8.711,27.3025
43685,8.696,27.303125
43686,8.703,27.30375
43687,8.729,27.304375
43688,8.747,27.305
43689,8.723,27.305625
43690,8.729,27.30625
43691,8.734,27.306875
43692,8.73,27.3075
43693,8.656,27.308125
43694,8.668,27.30875
43695,8.703,27.309375
43696,8.652,27.31
43697,8.621,27.310625
43698,8.61,27.31125
43699,8.624,27.311875
43700,8.651,27.3125
43701,8.63,27.313125
43702,8.582,27.31375
43703,8.562,27.314375
43704,8.562,27.315
43705,8.564,27.315625
43706,8.557,27.31625
43707,8.586,27.316875
43708,8.589,27.3175
43709,8.563,27.318125
43710,8.498,27.31875
43711,8.488,27.319375
43712,8.504,27.32
43713,8.535,27.320625
43714,8.541,27.32125
43715,8.499,27.321875
43716,8.42,27.3225
43717,8.44,27.323125
43718,8.442,27.32375
43719,8.429,27.324375
43720,8.398,27.325
43721,8.377,27.325625
43722,8.367,27.32625
43723,8.371,27.326875
43724,8.395,27.3275
43725,8.402,27.328125
43726,8.393,27.32875
43727,8.366,27.329375
43728,8.317,27.33
43729,8.27,27.330625
43730,8.236,27.33125
43731,8.246,27.331875
43732,8.246,27.3325
43733,8.239,27.333125
43734,8.225,27.33375
43735,8.193,27.334375
43736,8.181,27.335
43737,8.215,27.335625
43738,8.175,27.33625
43739,8.133,27.336875
43740,8.101,27.3375
43741,8.131,27.338125
43742,8.135,27.33875
43743,8.128,27.339375
43744,8.117,27.34
43745,8.125,27.340625
43746,8.114,27.34125
43747,8.079,27.341875
43748,8.028,27.3425
43749,7.986,27.343125
43750,7.957,27.34375
43751,7.95,27.344375
43752,7.952,27.345
43753,7.93,27.345625
43754,7.875,27.34625
43755,7.797,27.346875
43756,7.779,27.3475
43757,7.787,27.348125
43758,7.747,27.34875
43759,7.684,27.349375
43760,7.627,27.35
43761,7.586,27.350625
43762,7.539,27.35125
43763,7.525,27.351875
43764,7.53,27.3525
43765,7.486,27.353125
43766,7.47,27.35375
43767,7.45,27.354375
43768,7.406,27.355
43769,7.447,27.355625
43770,7.461,27.35625
43771,7.443,27.356875
43772,7.416,27.3575
43773,7.438,27.358125
43774,7.464,27.35875
43775,7.444,27.359375
43776,7.45,27.36
43777,7.468,27.360625
43778,7.494,27.36125
43779,7.497,27.361875
43780,7.529,27.3625
43781,7.562,27.363125
43782,7.549,27.36375
43783,7.566,27.364375
43784,7.563,27.365
43785,7.523,27.365625
43786,7.543,27.36625
43787,7.537,27.366875
43788,7.526,27.3675
43789,7.57,27.368125
43790,7.58,27.36875
43791,7.579,27.369375
43792,7.575,27.37
43793,7.575,27.370625
43794,7.566,27.37125
43795,7.549,27.371875
43796,7.532,27.3725
43797,7.545,27.373125
