,az,t
40090,-0.015,25.05625
40091,-0.005,25.056875
40092,0.022,25.0575
40093,0.034,25.058125
40094,0.037,25.05875
40095,0.061,25.059375
40096,0.108,25.06
40097,0.146,25.060625
40098,0.153,25.06125
40099,0.147,25.061875
40100,0.161,25.0625
40101,0.19,25.063125
40102,0.177,25.06375
40103,0.19,25.064375
40104,0.21,25.065
40105,0.206,25.065625
40106,0.226,25.06625
40107,0.273,25.066875
40108,0.354,25.0675
40109,0.334,25.068125
40110,0.314,25.06875
40111,0.301,25.069375
40112,0.328,25.07
40113,0.358,25.070625
40114,0.37,25.07125
40115,0.347,25.071875
40116,0.379,25.0725
40117,0.411,25.073125
40118,0.435,25.07375
40119,0.428,25.074375
40120,0.41,25.075
40121,0.404,25.075625
40122,0.448,25.07625
40123,0.452,25.076875
40124,0.436,25.0775
40125,0.402,25.078125
40126,0.419,25.07875
40127,0.418,25.079375
40128,0.409,25.08
40129,0.423,25.080625
40130,0.411,25.08125
40131,0.393,25.081875
40132,0.379,25.0825
40133,0.409,25.083125
40134,0.433,25.08375
40135,0.447,25.084375
40136,0.467,25.085
40137,0.465,25.085625
40138,0.457,25.08625
40139,0.463,25.086875
40140,0.476,25.0875
40141,0.482,25.088125
40142,0.479,25.08875
40143,0.438,25.089375
40144,0.449,25.09
40145,0.496,25.090625
40146,0.54,25.09125
40147,0.584,25.091875
40148,0.598,25.0925
40149,0.554,25.093125
40150,0.613,25.09375
40151,0.643,25.094375
40152,0.64,25.095
40153,0.677,25.095625
40154,0.701,25.09625
40155,0.714,25.096875
40156,0.718,25.0975
40157,0.713,25.098125
40158,0.719,25.09875
40159,0.742,25.099375
40160,0.695,25.1
40161,0.693,25.100625
40162,0.719,25.10125
40163,0.722,25.101875
40164,0.741,25.1025
40165,0.75,25.103125
40166,0.73,25.10375
40167,0.728,25.104375
40168,0.741,25.105
40169,0.766,25.105625
40170,0.762,25.10625
40171,0.755,25.106875
40172,0.744,25.1075
40173,0.734,25.108125
40174,0.693,25.10875
40175,0.68,25.109375
40176,0.713,25.11
40177,0.683,25.110625
40178,0.678,25.11125
40179,0.682,25.111875
40180,0.638,25.1125
40181,0.612,25.113125
40182,0.595,25.11375
40183,0.585,25.114375
40184,0.559,25.115
40185,0.583,25.115625
40186,0.642,25.11625
40187,0.534,25.116875
40188,0.534,25.1175
40189,0.565,25.118125
40190,0.528,25.11875
40191,0.471,25.119375
40192,0.46,25.12
40193,0.517,25.120625
40194,0.426,25.12125
40195,0.398,25.121875
40196,0.412,25.1225
40197,0.416,25.123125
40198,0.333,25.12375
40199,0.282,25.124375
40200,0.353,25.125
40201,0.3,25.125625
40202,0.261,25.12625
40203,0.247,25.126875
40204,0.227,25.1275
40205,0.223,25.128125
40206,0.223,25.12875
40207,0.217,25.129375
40208,0.176,25.13
40209,0.172,25.130625
40210,0.23,25.13125
40211,0.196,25.131875
40212,0.182,25.1325
40213,0.172,25.133125
40214,0.115,25.13375
40215,0.131,25.134375
40216,0.138,25.135
40217,0.077,25.135625
40218,0.066,25.13625
40219,0.062,25.136875
40220,0.059,25.1375
40221,0.026,25.138125
40222,0.001,25.13875
40223,-0.024,25.139375
40224,-0.065,25.14
40225,-0.021,25.140625
40226,-0.007,25.14125
40227,-0.057,25.141875
40228,-0.111,25.1425
40229,-0.118,25.143125
40230,-0.102,25.14375
40231,-0.139,25.144375
40232,-0.148,25.145
40233,-0.166,25.145625
40234,-0.22,25.14625
40235,-0.25,25.146875
40236,-0.272,25.1475
40237,-0.286,25.148125
40238,-0.269,25.14875
40239,-0.317,25.149375
40240,-0.375,25.15
40241,-0.361,25.150625
40242,-0.41,25.15125
40243,-0.464,25.151875
40244,-0.507,25.1525
40245,-0.508,25.153125
40246,-0.523,25.15375
40247,-0.548,25.154375
40248,-0.562,25.155
40249,-0.598,25.155625
40250,-0.625,25.15625
40251,-0.618,25.156875
40252,-0.723,25.1575
40253,-0.772,25.158125
40254,-0.762,25.15875
40255,-0.826,25.159375
40256,-0.872,25.16
40257,-0.895,25.160625
40258,-0.875,25.16125
40259,-0.883,25.161875
40260,-0.885,25.1625
40261,-0.872,25.163125
40262,-0.892,25.16375
40263,-0.894,25.164375
40264,-0.894,25.165
40265,-0.945,25.165625
40266,-0.905,25.16625
40267,-0.865,25.166875
40268,-0.889,25.1675
40269,-0.878,25.168125
40270,-0.843,25.16875
40271,-0.792,25.169375
40272,-0.816,25.17
40273,-0.794,25.170625
40274,-0.763,25.17125
40275,-0.77,25.171875
40276,-0.718,25.1725
40277,-0.673,25.173125
40278,-0.656,25.17375
40279,-0.605,25.174375
40280,-0.592,25.175
40281,-0.603,25.175625
40282,-0.603,25.17625
40283,-0.583,25.176875
40284,-0.554,25.1775
40285,-0.52,25.178125
40286,-0.508,25.17875
40287,-0.496,25.179375
40288,-0.487,25.18
40289,-0.527,25.180625
40290,-0.525,25.18125
40291,-0.487,25.181875
40292,-0.402,25.1825
40293,-0.452,25.183125
40294,-0.495,25.18375
40295,-0.488,25.184375
40296,-0.465,25.185
40297,-0.461,25.185625
40298,-0.469,25.18625
40299,-0.469,25.186875
40300,-0.444,25.1875
40301,-0.418,25.188125
40302,-0.408,25.18875
40303,-0.441,25.189375
40304,-0.451,25.19
40305,-0.435,25.190625
40306,-0.432,25.19125
40307,-0.462,25.191875
40308,-0.503,25.1925
40309,-0.523,25.193125
40310,-0.482,25.19375
40311,-0.454,25.194375
40312,-0.464,25.195
40313,-0.427,25.195625
40314,-0.418,25.19625
40315,-0.42,25.196875
40316,-0.379,25.1975
40317,-0.407,25.198125
40318,-0.412,25.19875
40319,-0.324,25.199375
40320,-0.325,25.2
40321,-0.315,25.200625
40322,-0.29,25.20125
40323,-0.32,25.201875
40324,-0.301,25.2025
40325,-0.257,25.203125
40326,-0.209,25.20375
40327,-0.229,25.204375
40328,-0.246,25.205
40329,-0.239,25.205625
40330,-0.176,25.20625
40331,-0.139,25.206875
40332,-0.129,25.2075
40333,-0.16,25.208125
40334,-0.14,25.20875
40335,-0.092,25.209375
40336,-0.021,25.21
40337,-0.011,25.210625
40338,0.017,25.21125
40339,0.064,25.211875
40340,0.027,25.2125
40341,0.055,25.213125
40342,0.095,25.21375
40343,0.071,25.214375
40344,0.14,25.215
40345,0.183,25.215625
40346,0.163,25.21625
40347,0.159,25.216875
40348,0.172,25.2175
40349,0.202,25.218125
40350,0.27,25.21875
40351,0.257,25.219375
40352,0.233,25.22
40353,0.243,25.220625
40354,0.275,25.22125
40355,0.284,25.221875
40356,0.274,25.2225
40357,0.348,25.223125
40358,0.36,25.22375
40359,0.347,25.224375
40360,0.357,25.225
40361,0.328,25.225625
40362,0.323,25.22625
40363,0.364,25.226875
40364,0.347,25.2275
40365,0.354,25.228125
40366,0.373,25.22875
40367,0.373,25.229375
40368,0.391,25.23
40369,0.405,25.230625
40370,0.398,25.23125
40371,0.357,25.231875
40372,0.33,25.2325
40373,0.322,25.233125
40374,0.335,25.23375
40375,0.322,25.234375
40376,0.302,25.235
40377,0.306,25.235625
40378,0.332,25.23625
40379,0.332,25.236875
40380,0.288,25.2375
40381,0.284,25.238125
40382,0.279,25.23875
40383,0.272,25.239375
40384,0.265,25.24
40385,0.248,25.240625
40386,0.228,25.24125
40387,0.208,25.241875
40388,0.194,25.2425
40389,0.168,25.243125
40390,0.131,25.24375
40391,0.094,25.244375
40392,0.052,25.245
40393,0.013,25.245625
40394,-0.014,25.24625
40395,0.0,25.246875
40396,-0.037,25.2475
40397,-0.162,25.248125
40398,-0.163,25.24875
40399,-0.186,25.249375
40400,-0.22,25.25
40401,-0.216,25.250625
40402,-0.293,25.25125
40403,-0.36,25.251875
40404,-0.346,25.2525
40405,-0.437,25.253125
40406,-0.498,25.25375
40407,-0.517,25.254375
40408,-0.517,25.255
40409,-0.544,25.255625
40410,-0.591,25.25625
40411,-0.659,25.256875
40412,-0.662,25.2575
40413,-0.668,25.258125
40414,-0.699,25.25875
40415,-0.746,25.259375
40416,-0.753,25.26
40417,-0.737,25.260625
40418,-0.764,25.26125
40419,-0.806,25.261875
40420,-0.84,25.2625
40421,-0.847,25.263125
40422,-0.826,25.26375
40423,-0.801,25.264375
40424,-0.775,25.265
40425,-0.772,25.265625
40426,-0.762,25.26625
40427,-0.751,25.266875
40428,-0.748,25.2675
40429,-0.719,25.268125
40430,-0.692,25.26875
40431,-0.675,25.269375
40432,-0.658,25.27
40433,-0.653,25.270625
40434,-0.647,25.27125
40435,-0.589,25.271875
40436,-0.544,25.2725
40437,-0.512,25.273125
40438,-0.495,25.27375
40439,-0.438,25.274375
40440,-0.385,25.275
40441,-0.343,25.275625
40442,-0.327,25.27625
40443,-0.341,25.276875
40444,-0.36,25.2775
40445,-0.343,25.278125
40446,-0.293,25.27875
40447,-0.242,25.279375
40448,-0.201,25.28
40449,-0.168,25.280625
40450,-0.179,25.28125
40451,-0.215,25.281875
40452,-0.215,25.2825
40453,-0.2,25.283125
40454,-0.166,25.28375
40455,-0.102,25.284375
40456,-0.099,25.285
40457,-0.111,25.285625
40458,-0.13,25.28625
40459,-0.137,25.286875
40460,-0.074,25.2875
40461,-0.003,25.288125
40462,-0.017,25.28875
40463,0.02,25.289375
40464,0.051,25.29
40465,0.057,25.290625
40466,0.091,25.29125
40467,0.121,25.291875
40468,0.146,25.2925
40469,0.159,25.293125
40470,0.18,25.29375
40471,0.205,25.294375
40472,0.232,25.295
40473,0.235,25.295625
40474,0.225,25.29625
40475,0.209,25.296875
40476,0.25,25.2975
40477,0.29,25.298125
40478,0.335,25.29875
40479,0.392,25.299375
40480,0.469,25.3
40481,0.495,25.300625
40482,0.441,25.30125
40483,0.551,25.301875
40484,0.566,25.3025
40485,0.526,25.303125
40486,0.584,25.30375
40487,0.646,25.304375
40488,0.686,25.305
40489,0.676,25.305625
40490,0.712,25.30625
40491,0.751,25.306875
40492,0.788,25.3075
