,numero,centroid
0,coupe_0,38.45193767702715
1,coupe_1,38.134310532528275
2,coupe_2,56.71935739090947
3,coupe_3,32.75922284034552
4,coupe_4,41.24669085311283
5,coupe_5,31.87365426779656
6,coupe_6,47.62600398369258
7,coupe_7,45.300422140263706
8,coupe_8,31.002781662764882
9,coupe_9,41.67486396203016
10,coupe_10,36.103820324151364
11,coupe_11,51.542987078480586
12,coupe_12,38.364718952816226
13,coupe_13,39.110121641758745
14,coupe_14,39.73811614889348
15,coupe_15,37.69878154410269
