,t,Vdbz
0,8.036875,140.4683417968221
1,8.0375,140.4683417968221
2,8.038125,140.40805441967757
3,8.03875,140.31641268524137
4,8.039375,140.2533706779266
5,8.04,140.19496511897108
6,8.040625,140.1258971596277
7,8.04125,140.0381340808177
8,8.041875,139.9895706735862
9,8.0425,139.91533558099948
10,8.043125,139.8316091434868
11,8.04375,139.81032888056458
12,8.044375,139.72737187140547
13,8.045,139.62821680331777
14,8.045625,139.53799901965877
15,8.04625,139.4800959379483
16,8.046875,139.407867441592
17,8.0475,139.33221973363868
18,8.048125,139.32565124334926
19,8.04875,139.25969168633995
20,8.049375,139.17796389421542
21,8.05,139.11664020464843
22,8.050625,139.02675037591837
23,8.05125,138.95063491391187
24,8.051875,138.89162728453852
25,8.0525,138.85206497684314
26,8.053125,138.7973708891902
27,8.05375,138.7563736939671
28,8.054375,138.7693937673529
29,8.055,138.71920937978334
30,8.055625,138.6586028566158
31,8.05625,138.6036930459724
32,8.056875,138.62407050901504
33,8.0575,138.6291574137801
34,8.058125,138.61490656622226
35,8.05875,138.5627941375024
36,8.059375,138.52479042091724
37,8.06,138.51242909581657
38,8.060625,138.5340498836529
39,8.06125,138.54124486986
40,8.061875,138.5545911954331
41,8.0625,138.56381896077514
42,8.063125,138.5432994859874
43,8.06375,138.57201319689048
44,8.064375,138.56996536247382
45,8.065,138.49695265951075
46,8.065625,138.4430865046212
47,8.06625,138.42332101275477
48,8.066875,138.41498522551416
49,8.0675,138.31432675891986
50,8.068125,138.28157170778223
51,8.06875,138.2518799550421
52,8.069375,138.18684076722616
53,8.07,138.1277784230566
54,8.070625,138.05962799595005
55,8.07125,137.97888933733017
56,8.071875,137.87745357590163
57,8.0725,137.81289072590494
58,8.073125,137.76808335474095
59,8.07375,137.73319795722406
60,8.074375,137.64023923253316
61,8.075,137.59567560180832
62,8.075625,137.60140168128135
63,8.07625,137.491955374064
64,8.076875,137.39401947347756
65,8.0775,137.30681811249167
66,8.078125,137.23427175142868
67,8.07875,137.126117328666
68,8.079375,137.02149610457775
69,8.08,136.9316900579609
70,8.080625,136.8969960161328
71,8.08125,136.81591797694188
72,8.081875,136.7138114298485
73,8.0825,136.64378922137024
74,8.083125,136.48121434837304
75,8.08375,136.3367526180407
76,8.084375,136.25559414017928
77,8.085,136.2649460179521
78,8.085625,136.2247954550658
79,8.08625,136.17906598311822
80,8.086875,136.2569307393414
81,8.0875,136.27828840097206
82,8.088125,136.2662811789167
83,8.08875,136.2247954550658
84,8.089375,136.2059948208034
85,8.09,136.160165998208
86,8.090625,136.08687836959731
87,8.09125,135.98818959230255
88,8.091875,135.92732309955042
89,8.0925,135.86043319691967
90,8.093125,135.7506263225447
91,8.09375,135.69662356248938
92,8.094375,135.71086739913187
93,8.095,135.77608986089297
94,8.095625,135.78597222318882
95,8.09625,135.78597222318882
96,8.096875,135.7803265358675
97,8.0975,135.77608986089297
98,8.098125,135.7831498382288
99,8.09875,135.766196242141
100,8.099375,135.70659670021536
101,8.1,135.4917990052959
102,8.100625,135.4317496176251
103,8.10125,135.4243980389907
104,8.101875,135.3133710951803
105,8.1025,135.27005730935196
106,8.103125,135.22803114997262
107,8.10375,135.17218285319487
108,8.104375,135.1676388354935
109,8.105,135.16612363450614
110,8.105625,135.18882394267396
111,8.10625,135.2954743382208
112,8.106875,135.40967618862214
113,8.1075,135.51512075688197
114,8.108125,135.6034648728519
115,8.10875,135.66234274980934
116,8.109375,135.68663896044296
117,8.11,135.6923458526575
118,8.110625,135.72082420485108
119,8.11125,135.665204657459
120,8.111875,135.5586809767556
121,8.1125,135.40967618862214
122,8.113125,135.29248795701963
123,8.11375,135.2400593875023
124,8.114375,135.23103977128363
125,8.115,135.12815745097916
126,8.115625,134.97925722512323
127,8.11625,134.84350086447355
128,8.116875,134.77878062406958
129,8.1175,134.75815846749276
130,8.118125,134.7167666863415
131,8.11875,134.64948354562387
132,8.119375,134.55570348365814
133,8.12,134.50352602838274
134,8.120625,134.46582892955166
135,8.12125,134.42136603594318
136,8.121875,134.43126636714962
137,8.1225,134.3982212839668
138,8.123125,134.31171103786392
139,8.12375,134.2949752145012
140,8.124375,134.27317032416713
141,8.125,134.2412028492215
142,8.125625,134.17861071613234
143,8.12625,134.1189838982059
144,8.126875,134.09844582446803
145,8.1275,134.12581914517526
146,8.128125,134.13776789963234
147,8.12875,134.06582756237322
148,8.129375,133.9620109124678
149,8.13,133.96897076030658
150,8.130625,133.93760743365524
151,8.13125,133.89561272024122
152,8.131875,133.85341398312738
153,8.1325,133.90437837810302
154,8.133125,133.88683820728363
155,8.13375,133.81455087740736
156,8.134375,133.743442091896
157,8.135,133.61939436931794
158,8.135625,133.513734173988
159,8.13625,133.48251965485417
160,8.136875,133.50456507186126
161,8.1375,133.51923099284338
162,8.138125,133.51739910637914
163,8.13875,133.44749957492158
164,8.139375,133.46041814257794
165,8.14,133.484358911534
166,8.140625,133.4659487951927
167,8.14125,133.40677282254885
168,8.141875,133.34158410928433
169,8.1425,133.2702494083031
170,8.143125,133.1850093754532
171,8.14375,133.2324681845846
172,8.144375,133.29471937037408
173,8.145,133.23057480263967
174,8.145625,133.14494259767432
175,8.14625,133.10276869622766
176,8.146875,133.11812836360428
177,8.1475,133.01197796345315
178,8.148125,132.9515710842491
179,8.14875,132.90058129442284
180,8.149375,132.7777684941015
181,8.15,132.73978203624458
182,8.150625,132.70162872021746
183,8.15125,132.6410433341162
184,8.151875,132.60652309607894
185,8.1525,132.65319426587826
186,8.153125,132.7417854706066
187,8.15375,132.76978513909273
188,8.154375,132.68954540321462
189,8.155,132.66936911159172
190,8.155625,132.79968496083177
191,8.15625,132.829482210082
192,8.156875,132.85720105168983
193,8.1575,132.88088985629497
194,8.158125,132.89467854894386
195,8.15875,132.95743530612467
196,8.159375,133.05459392138494
197,8.16,133.1850093754532
198,8.160625,133.28907857162315
199,8.16125,133.4104831556416
200,8.161875,133.5338721924973
201,8.1625,133.5338721924973
202,8.163125,133.48619777882953
203,8.16375,133.44749957492158
204,8.164375,133.48619777882953
205,8.165,133.55031409597515
206,8.165625,133.50089471911784
207,8.16625,133.33410272239797
208,8.166875,133.40491706148248
209,8.1675,133.47331752491402
210,8.168125,133.49171204605827
211,8.16875,133.36025943283664
212,8.169375,133.4677915637661
213,8.17,133.54118354784322
214,8.170625,133.513734173988
215,8.17125,133.44010890045905
216,8.171875,133.5155668334817
217,8.1725,133.660940764777
218,8.173125,133.72199543991832
219,8.17375,133.72378468488048
220,8.174375,133.7505792242927
221,8.175,133.8340041658032
222,8.175625,133.9533032529535
223,8.17625,134.06410741390974
224,8.176875,134.14458838654588
225,8.1775,134.11043226845334
226,8.178125,134.21757235370347
227,8.17875,134.34675165447726
228,8.179375,134.44280250914832
229,8.18,134.44774188354248
230,8.180625,134.5263922422155
231,8.18125,134.65591396578657
232,8.181875,134.70558896120912
233,8.1825,134.79777310169086
234,8.183125,134.87803100970356
235,8.18375,134.89837084882706
236,8.184375,135.01171054682018
237,8.185,135.0363557547376
238,8.185625,134.98699521194953
239,8.18625,135.1129243891336
240,8.186875,135.13728448121097
241,8.1875,135.12054425946883
242,8.188125,135.1159731394766
243,8.18875,135.0563286237654
244,8.189375,135.05786309769186
245,8.19,135.140324694626
246,8.190625,135.21297239162712
247,8.19125,135.24756858623928
248,8.191875,135.29099438128935
249,8.1925,135.4229269762997
250,8.193125,135.47280386520052
251,8.19375,135.49325845075646
252,8.194375,135.49325845075646
253,8.195,135.49763531637592
254,8.195625,135.54273425008344
255,8.19625,135.5861565516717
256,8.196875,135.52675819240352
257,8.1975,135.48303717909423
258,8.198125,135.42880973279824
259,8.19875,135.3535044805592
260,8.199375,135.328256942248
261,8.2,135.25956981735487
262,8.200625,135.15095706938487
263,8.20125,135.0163368529951
264,8.201875,134.96996253227474
265,8.2025,134.921780861124
266,8.203125,134.81041172107328
267,8.20375,134.85293179877473
268,8.204375,134.86078309609866
269,8.205,134.82145544746643
270,8.205625,134.72952364055394
271,8.20625,134.71995768183587
272,8.206875,134.72793004553284
273,8.2075,134.70558896120912
274,8.208125,134.73748723296845
275,8.20875,134.6991952254489
276,8.209375,134.59463190574073
277,8.21,134.66555067865164
278,8.210625,134.59948571399113
279,8.21125,134.47075523064115
280,8.211875,134.35341006004523
281,8.2125,134.25299403254422
282,8.213125,134.19896033021524
283,8.21375,134.19387739455584
284,8.214375,134.0417144287165
285,8.215,133.8569383855446
286,8.215625,133.67714410800693
287,8.21625,133.5776482934147
288,8.216875,133.4012043494627
289,8.2175,133.21351576677048
290,8.218125,133.037185384939
291,8.21875,132.9123747648539
292,8.219375,132.7957042597364
293,8.22,132.67946311579348
294,8.220625,132.52680734750084
295,8.22125,132.4110488945887
296,8.221875,132.2831741901835
297,8.2225,132.11687078116177
298,8.223125,132.00420612818655
299,8.22375,131.80345663192628
300,8.224375,131.55902255459512
301,8.225,131.49451167188147
302,8.225625,131.3851366665722
303,8.22625,131.3027830393958
304,8.226875,131.30987259737725
305,8.2275,131.03143947348508
306,8.228125,130.86397171275294
307,8.22875,130.80909227342823
308,8.229375,130.57576383549792
309,8.23,130.5242000768333
310,8.230625,130.48012891114746
311,8.23125,130.26701597611915
312,8.231875,130.4253775119677
313,8.2325,130.39918361504138
314,8.233125,130.12739434191008
315,8.23375,129.96896806348
316,8.234375,129.8075984000636
317,8.235,129.66318419433958
318,8.235625,129.56555663839208
319,8.23625,129.40526893930158
320,8.236875,129.28680969255333
321,8.2375,129.22997053566039
322,8.238125,128.94005796932325
323,8.23875,128.82132813278525
324,8.239375,128.74232186096157
325,8.24,128.41231541251528
326,8.240625,128.33946345206073
327,8.24125,128.2693482597165
328,8.241875,128.10692720351418
329,8.2425,128.26599528162504
330,8.243125,128.36602582639492
331,8.24375,128.40571769883834
332,8.244375,128.38589443506922
333,8.245,128.50742332877883
334,8.245625,128.65297320026212
335,8.24625,128.76134900906987
336,8.246875,128.9493626189951
337,8.2475,128.96794206915536
338,8.248125,128.8652597491739
339,8.24875,128.9307433414729
340,8.249375,128.9926530094015
341,8.25,129.06024782242912
342,8.250625,129.13035715610528
343,8.25125,129.18483329756162
344,8.251875,129.17879723780652
345,8.2525,129.12732066258084
346,8.253125,129.15763793467985
347,8.25375,129.04493149040874
348,8.254375,128.91208406547196
349,8.255,128.89026412668085
350,8.255625,128.90585538851946
351,8.25625,128.80873532211547
352,8.256875,128.58858528763574
353,8.2575,128.67539667849732
354,8.258125,128.691378080684
355,8.25875,128.68818415175
356,8.259375,128.74232186096157
357,8.26,128.78665387660527
358,8.260625,128.908970285321
359,8.26125,129.12124448909904
360,8.261875,129.06024782242912
361,8.2625,129.09384898478953
362,8.263125,129.19086516560827
363,8.26375,129.31360423196557
364,8.264375,129.29872858243465
365,8.265,129.31063113947098
366,8.265625,129.41996339321747
367,8.26625,129.38465485013225
368,8.266875,129.46973940129138
369,8.2675,129.63171872735245
370,8.268125,129.72010372724486
371,8.26875,129.76254992494918
372,8.269375,129.91088675092897
373,8.27,130.2723414757575
374,8.270625,130.27500300163646
375,8.27125,130.37291048660623
376,8.271875,130.57062121270823
377,8.2725,130.7865412707875
378,8.273125,130.91850658711684
379,8.27375,131.065520922742
380,8.274375,131.30987259737725
381,8.275,131.37576424630694
382,8.275625,131.5152996107344
383,8.27625,131.72949557142795
384,8.276875,131.84353514791735
385,8.2775,132.00638659503323
386,8.278125,132.15553207483387
387,8.27875,132.2046835066878
388,8.279375,132.26203033933825
389,8.28,132.31058447274268
390,8.280625,132.35049069772583
391,8.28125,132.48564191671338
392,8.281875,132.6004170222682
393,8.2825,132.68954540321462
394,8.283125,132.73777813967598
395,8.28375,132.8016746274624
396,8.284375,132.89664657651272
397,8.285,133.02943704398086
398,8.285625,133.08160470613143
399,8.28625,133.20402402761363
400,8.286875,133.35839370634721
401,8.2875,133.45303845680004
402,8.288125,133.48803625690562
403,8.28875,133.5612580994869
404,8.289375,133.72736206946072
405,8.29,133.78084678056342
406,8.290625,133.83930205534722
407,8.29125,133.90437837810302
408,8.291875,133.97592503580861
409,8.2925,134.05205682680855
410,8.293125,134.08129358817135
411,8.29375,134.02272132185055
412,8.294375,134.00368659244396
413,8.295,134.05894492363112
414,8.295625,134.16841800269427
415,8.29625,134.17351585453073
416,8.296875,134.2395170870351
417,8.2975,134.31839634867157
418,8.298125,134.36338810782613
419,8.29875,134.40318606811914
420,8.299375,134.45267845067625
421,8.3,134.50679631819474
422,8.300625,134.4559679374181
423,8.30125,134.49207030793434
424,8.301875,134.53128432324488
425,8.3025,134.4576122137388
426,8.303125,134.31839634867157
427,8.30375,134.15821331426213
428,8.304375,133.98808163630673
429,8.305,133.82870304288124
430,8.305625,133.72557356134402
431,8.30625,133.64651237335613
432,8.306875,133.5228936071241
433,8.3075,133.3807560177031
434,8.308125,133.19071814308433
435,8.30875,132.92807452446138
436,8.309375,132.64306967021267
437,8.31,132.39438531223453
438,8.310625,132.17907398551725
439,8.31125,131.9867426598498
440,8.311875,131.63899316746634
441,8.3125,131.30751005428147
442,8.313125,131.11397789437802
443,8.31375,130.8565085391836
444,8.314375,130.59630393289262
445,8.315,130.3808007729669
446,8.315625,130.46972664686456
447,8.31625,130.35710837860057
448,8.316875,130.24568126563707
449,8.3175,130.30157350151845
450,8.318125,130.30422608655604
451,8.31875,130.39131001761018
452,8.319375,130.5448623277618
453,8.32,130.55259801742676
454,8.320625,130.68306148370124
455,8.32125,130.81409566621522
456,8.321875,130.82159535553257
457,8.3225,130.9923247903817
458,8.323125,131.0970486874411
459,8.32375,131.10672655990533
460,8.324375,131.1236369330582
461,8.325,131.1645684360665
462,8.325625,131.1837637800955
463,8.32625,131.07523396780007
464,8.326875,130.9751565714741
465,8.3275,130.91356299584052
466,8.328125,130.90119169388007
467,8.32875,130.66018044990972
468,8.329375,130.60399396406166
469,8.33,130.61167719290236
470,8.330625,130.40967065481584
471,8.33125,130.25902159944982
472,8.331875,130.0839783707889
473,8.3325,129.83843425172302
474,8.333125,129.73993776863645
475,8.33375,129.5597795250178
476,8.334375,129.3403163687687
477,8.335,129.26890063540856
478,8.335625,129.29277118190066
479,8.33625,129.3403163687687
480,8.336875,129.3787561133092
481,8.3375,129.38170598246242
482,8.338125,129.50470445208256
483,8.33875,129.67744908445349
484,8.339375,129.49015278233952
485,8.34,129.1455237212265
486,8.340625,128.7327926338532
487,8.34125,128.32282062336657
488,8.341875,127.90303183009085
489,8.3425,127.76557726919279
490,8.343125,127.91700752037562
491,8.34375,128.02456334996225
492,8.344375,128.02456334996225
493,8.345,128.02456334996225
494,8.345625,128.1546145605267
495,8.34625,128.23912475860803
496,8.346875,128.41890811843945
497,8.3475,128.691378080684
498,8.348125,128.67859531216928
499,8.34875,128.72325294081514
500,8.349375,128.72643400279466
501,8.35,128.4845614139196
502,8.350625,128.25592857433088
503,8.35125,128.09325401747446
504,8.351875,128.02111451543686
505,8.3525,127.84338298979472
506,8.353125,127.82223227405606
507,8.35375,127.90652786138702
508,8.354375,127.99001322629222
509,8.355,127.96921699216446
510,8.355625,128.03490164474124
511,8.35625,128.27605033538703
512,8.356875,128.3294815820044
513,8.3575,128.48783108820555
514,8.358125,128.7327926338532
515,8.35875,128.99881977546676
516,8.359375,129.2419676227031
517,8.36,129.40820981951862
518,8.360625,129.4492779321398
519,8.36125,129.61737847374334
520,8.361875,129.84123209025196
521,8.3625,130.07581366114363
522,8.363125,130.09485272543375
523,8.36375,130.2162602102499
524,8.364375,130.3254176545868
525,8.365,130.30687786176762
526,8.365625,130.1759793080781
527,8.36625,130.10842655166562
528,8.366875,130.10571348288263
529,8.3675,129.8635824136503
530,8.368125,129.76254992494918
531,8.36875,129.69169058565686
532,8.369375,129.49597637601264
533,8.37,129.38760271699852
534,8.370625,129.28084410877622
535,8.37125,129.1485538589297
536,8.371875,129.02344315025078
537,8.3725,128.8150340095837
538,8.373125,128.58535332866336
539,8.37375,128.45179679702963
540,8.374375,128.17836041693562
541,8.375,127.95184868076234
542,8.375625,127.85745490804159
543,8.37625,127.86799390586204
544,8.376875,127.86096932833557
545,8.3775,127.83281406984776
546,8.378125,127.79749116781971
547,8.37875,127.56068644914663
548,8.379375,127.25718605917362
549,8.38,126.92705948901278
550,8.380625,127.0552238344766
551,8.38125,127.0127121651791
552,8.381875,126.82077263355046
553,8.3825,126.68505284668461
554,8.383125,126.70113038878183
555,8.38375,126.70915801378769
556,8.384375,126.60015401745518
557,8.385,126.473290712162
558,8.385625,126.29840111984839
559,8.38625,126.09842323801784
560,8.386875,126.17128827122478
561,8.3875,126.08981055546975
562,8.388125,125.79623678235244
563,8.38875,125.10062326691101
564,8.389375,124.74584675134918
565,8.39,124.44912673358493
566,8.390625,124.136517520637
567,8.39125,123.45205862419719
568,8.391875,122.65159695319474
569,8.3925,121.79810222878797
570,8.393125,121.06925209850911
571,8.39375,120.20599913279624
572,8.394375,119.28519260393698
573,8.395,118.33960094640764
574,8.395625,117.47803195728922
575,8.39625,116.3777082918802
576,8.396875,115.16309243934779
577,8.3975,114.28659519490466
578,8.398125,113.06425027550688
579,8.39875,112.36096193424186
580,8.399375,112.76978513909273
581,8.4,110.42276167408073
582,8.400625,108.78665387660526
583,8.40125,108.09667433239878
584,8.401875,107.12051714386246
585,8.4025,104.50618563451727
586,8.403125,102.34542591311529
587,8.40375,103.40523430789915
588,8.404375,104.136517520637
589,8.405,105.2014277597015
590,8.405625,106.40292572222108
591,8.40625,107.49496692020207
592,8.406875,106.92705948901278
593,8.4075,105.84512142712953
594,8.408125,105.05706061959786
595,8.40875,104.19030029085262
596,8.409375,104.19030029085262
597,8.41,104.55773409227348
598,8.410625,97.72981450344965
599,8.41125,86.84845361644413
600,8.411875,
601,8.4125,
602,8.413125,
603,8.41375,
604,8.414375,
605,8.415,
606,8.415625,
607,8.41625,
608,8.416875,
609,8.4175,
610,8.418125,
611,8.41875,
612,8.419375,
613,8.42,
614,8.420625,
615,8.42125,
616,8.421875,
617,8.4225,
618,8.423125,
619,8.42375,
620,8.424375,
621,8.425,
622,8.425625,
623,8.42625,
624,8.426875,
625,8.4275,
626,8.428125,
627,8.42875,
628,8.429375,
629,8.43,
630,8.430625,
631,8.43125,
632,8.431875,
633,8.4325,
634,8.433125,
635,8.43375,
636,8.434375,
637,8.435,
638,8.435625,
639,8.43625,
640,8.436875,
641,8.4375,
642,8.438125,
643,8.43875,
644,8.439375,
645,8.44,
646,8.440625,
647,8.44125,
648,8.441875,
649,8.4425,
650,8.443125,
651,8.44375,
652,8.444375,
653,8.445,
654,8.445625,
655,8.44625,
656,8.446875,
657,8.4475,
658,8.448125,
659,8.44875,
