,numero,centroid
0,coupe_0,70.59157643440788
1,coupe_1,49.44591486251757
2,coupe_2,34.986994734791324
3,coupe_3,99.38671911663569
4,coupe_4,63.05563543763876
5,coupe_5,127.90049774421043
6,coupe_6,108.11066153605209
7,coupe_7,52.4654750181227
8,coupe_8,52.5203188879528
9,coupe_9,61.06664957909474
10,coupe_10,78.98230943473399
11,coupe_11,37.10498752387371
12,coupe_12,55.82258539953936
13,coupe_13,35.70557757573536
14,coupe_14,62.832715069851304
15,coupe_15,32.58580145273083
16,coupe_16,47.37975346269497
17,coupe_17,81.95405589461166
18,coupe_18,35.053195782595346
19,coupe_19,76.07371599129169
20,coupe_20,24.09762457180416
