,ax,t
19280,12.197,12.05
19281,12.154,12.050625
19282,12.104,12.05125
19283,12.029,12.051875
19284,11.974,12.0525
19285,11.888,12.053125
19286,11.788,12.05375
19287,11.731,12.054375
19288,11.657,12.055
19289,11.582,12.055625
19290,11.514,12.05625
19291,11.417,12.056875
19292,11.352,12.0575
19293,11.303,12.058125
19294,11.184,12.05875
19295,11.127,12.059375
19296,11.077,12.06
19297,10.992,12.060625
19298,10.947,12.06125
19299,10.87,12.061875
19300,10.759,12.0625
19301,10.661,12.063125
19302,10.571,12.06375
19303,10.493,12.064375
19304,10.432,12.065
19305,10.302,12.065625
19306,10.185,12.06625
19307,10.092,12.066875
19308,9.987,12.0675
19309,9.904,12.068125
19310,9.834,12.06875
19311,9.769,12.069375
19312,9.668,12.07
19313,9.559,12.070625
19314,9.451,12.07125
19315,9.404,12.071875
19316,9.375,12.0725
19317,9.34,12.073125
19318,9.238,12.07375
19319,9.144,12.074375
19320,9.104,12.075
19321,9.145,12.075625
19322,9.193,12.07625
19323,9.199,12.076875
19324,9.179,12.0775
19325,9.179,12.078125
19326,9.239,12.07875
19327,9.304,12.079375
19328,9.345,12.08
19329,9.379,12.080625
19330,9.424,12.08125
19331,9.479,12.081875
19332,9.541,12.0825
19333,9.58,12.083125
19334,9.612,12.08375
19335,9.65,12.084375
19336,9.758,12.085
19337,9.828,12.085625
19338,9.858,12.08625
19339,9.946,12.086875
19340,10.021,12.0875
19341,10.082,12.088125
19342,10.126,12.08875
19343,10.176,12.089375
19344,10.199,12.09
19345,10.195,12.090625
19346,10.29,12.09125
19347,10.372,12.091875
19348,10.414,12.0925
19349,10.349,12.093125
19350,10.335,12.09375
19351,10.346,12.094375
19352,10.378,12.095
19353,10.466,12.095625
19354,10.507,12.09625
19355,10.511,12.096875
19356,10.491,12.0975
19357,10.508,12.098125
19358,10.534,12.09875
19359,10.558,12.099375
19360,10.588,12.1
19361,10.578,12.100625
19362,10.568,12.10125
19363,10.717,12.101875
19364,10.803,12.1025
19365,10.86,12.103125
19366,10.901,12.10375
19367,10.9,12.104375
19368,10.945,12.105
19369,11.031,12.105625
19370,11.095,12.10625
19371,11.126,12.106875
19372,11.14,12.1075
19373,11.147,12.108125
19374,11.199,12.10875
19375,11.239,12.109375
19376,11.256,12.11
19377,11.239,12.110625
19378,11.259,12.11125
19379,11.286,12.111875
19380,11.286,12.1125
19381,11.257,12.113125
19382,11.229,12.11375
19383,11.205,12.114375
19384,11.096,12.115
19385,11.015,12.115625
19386,10.959,12.11625
19387,10.932,12.116875
19388,10.86,12.1175
19389,10.773,12.118125
19390,10.678,12.11875
19391,10.6,12.119375
19392,10.517,12.12
19393,10.435,12.120625
19394,10.364,12.12125
19395,10.311,12.121875
19396,10.252,12.1225
19397,10.173,12.123125
19398,10.069,12.12375
19399,10.011,12.124375
19400,9.972,12.125
19401,9.825,12.125625
19402,9.775,12.12625
19403,9.734,12.126875
19404,9.646,12.1275
19405,9.535,12.128125
19406,9.455,12.12875
19407,9.402,12.129375
19408,9.334,12.13
19409,9.206,12.130625
19410,9.083,12.13125
19411,9.032,12.131875
19412,8.936,12.1325
19413,8.847,12.133125
19414,8.772,12.13375
19415,8.704,12.134375
19416,8.593,12.135
19417,8.47,12.135625
19418,8.371,12.13625
19419,8.327,12.136875
19420,8.285,12.1375
19421,8.23,12.138125
19422,8.05,12.13875
19423,8.006,12.139375
19424,8.007,12.14
19425,7.878,12.140625
19426,7.88,12.14125
19427,7.925,12.141875
19428,7.987,12.1425
19429,7.832,12.143125
19430,7.785,12.14375
19431,7.813,12.144375
19432,7.834,12.145
19433,7.826,12.145625
19434,7.826,12.14625
19435,7.856,12.146875
19436,7.89,12.1475
19437,7.945,12.148125
19438,8.005,12.14875
19439,7.998,12.149375
19440,8.051,12.15
19441,8.122,12.150625
19442,8.183,12.15125
19443,8.269,12.151875
19444,8.32,12.1525
19445,8.332,12.153125
19446,8.339,12.15375
19447,8.372,12.154375
19448,8.413,12.155
19449,8.447,12.155625
19450,8.499,12.15625
19451,8.557,12.156875
19452,8.614,12.1575
19453,8.611,12.158125
19454,8.607,12.15875
19455,8.633,12.159375
19456,8.749,12.16
19457,8.694,12.160625
19458,8.65,12.16125
19459,8.667,12.161875
19460,8.643,12.1625
19461,8.684,12.163125
19462,8.748,12.16375
19463,8.744,12.164375
19464,8.738,12.165
19465,8.723,12.165625
19466,8.696,12.16625
19467,8.766,12.166875
19468,8.785,12.1675
19469,8.776,12.168125
19470,8.823,12.16875
19471,8.855,12.169375
19472,8.894,12.17
19473,8.956,12.170625
19474,9.027,12.17125
19475,9.041,12.171875
19476,9.016,12.1725
19477,9.046,12.173125
19478,9.106,12.17375
19479,9.171,12.174375
19480,9.222,12.175
19481,9.313,12.175625
19482,9.36,12.17625
19483,9.367,12.176875
19484,9.486,12.1775
19485,9.501,12.178125
19486,9.507,12.17875
19487,9.619,12.179375
19488,9.643,12.18
19489,9.661,12.180625
19490,9.691,12.18125
19491,9.78,12.181875
19492,9.818,12.1825
19493,9.838,12.183125
19494,9.889,12.18375
19495,9.945,12.184375
19496,9.969,12.185
19497,9.946,12.185625
19498,10.001,12.18625
19499,10.022,12.186875
19500,10.022,12.1875
19501,10.022,12.188125
19502,10.017,12.18875
19503,10.011,12.189375
19504,10.008,12.19
19505,9.955,12.190625
19506,9.918,12.19125
19507,9.89,12.191875
19508,9.843,12.1925
19509,9.828,12.193125
19510,9.82,12.19375
19511,9.803,12.194375
19512,9.729,12.195
19513,9.66,12.195625
19514,9.595,12.19625
19515,9.51,12.196875
19516,9.423,12.1975
19517,9.342,12.198125
19518,9.277,12.19875
19519,9.176,12.199375
19520,9.117,12.2
19521,9.106,12.200625
19522,9.082,12.20125
19523,9.067,12.201875
19524,9.051,12.2025
19525,9.017,12.203125
19526,9.047,12.20375
19527,9.051,12.204375
19528,9.014,12.205
19529,9.072,12.205625
19530,9.108,12.20625
19531,9.148,12.206875
19532,9.243,12.2075
