,ax,t
67275,-5.9,42.046875
67276,-5.948,42.0475
67277,-5.99,42.048125
67278,-6.034,42.04875
67279,-6.136,42.049375
67280,-6.248,42.05
67281,-6.322,42.050625
67282,-6.312,42.05125
67283,-6.692,42.051875
67284,-6.179,42.0525
67285,-5.131,42.053125
67286,-6.784,42.05375
67287,-13.494,42.054375
67288,-23.226,42.055
67289,-35.042,42.055625
67290,-44.888,42.05625
67291,-56.355,42.056875
67292,-69.461,42.0575
67293,-77.036,42.058125
67294,-79.978,42.05875
67295,-80.122,42.059375
67296,-78.999,42.06
67297,-73.362,42.060625
67298,-65.972,42.06125
67299,-57.317,42.061875
67300,-46.419,42.0625
67301,-34.702,42.063125
67302,-22.84,42.06375
67303,-12.266,42.064375
67304,-3.168,42.065
67305,5.051,42.065625
67306,12.48,42.06625
67307,18.532,42.066875
67308,23.817,42.0675
67309,28.281,42.068125
67310,31.424,42.06875
67311,34.334,42.069375
67312,37.033,42.07
67313,39.482,42.070625
67314,41.827,42.07125
67315,43.764,42.071875
67316,45.237,42.0725
67317,45.91,42.073125
67318,46.019,42.07375
67319,45.672,42.074375
67320,44.804,42.075
67321,43.496,42.075625
67322,41.89,42.07625
67323,40.026,42.076875
67324,38.094,42.0775
67325,36.303,42.078125
67326,34.548,42.07875
67327,32.725,42.079375
67328,30.733,42.08
67329,28.73,42.080625
67330,26.735,42.08125
67331,24.603,42.081875
67332,22.457,42.0825
67333,20.317,42.083125
67334,18.219,42.08375
67335,16.077,42.084375
67336,13.974,42.085
67337,11.938,42.085625
67338,10.114,42.08625
67339,8.316,42.086875
67340,6.564,42.0875
67341,4.928,42.088125
67342,3.424,42.08875
67343,2.01,42.089375
67344,0.684,42.09
67345,-0.37,42.090625
67346,-1.279,42.09125
67347,-2.062,42.091875
67348,-2.725,42.0925
67349,-3.311,42.093125
67350,-3.818,42.09375
67351,-4.223,42.094375
67352,-4.516,42.095
67353,-4.78,42.095625
67354,-5.007,42.09625
67355,-5.113,42.096875
67356,-5.177,42.0975
67357,-5.217,42.098125
67358,-5.241,42.09875
67359,-5.338,42.099375
67360,-5.449,42.1
67361,-5.551,42.100625
67362,-5.507,42.10125
67363,-5.485,42.101875
67364,-5.461,42.1025
67365,-5.396,42.103125
67366,-5.364,42.10375
67367,-5.363,42.104375
67368,-5.392,42.105
67369,-5.402,42.105625
67370,-5.473,42.10625
67371,-5.593,42.106875
67372,-5.76,42.1075
67373,-5.907,42.108125
67374,-6.083,42.10875
67375,-6.308,42.109375
67376,-6.635,42.11
67377,-6.9,42.110625
67378,-7.14,42.11125
67379,-7.442,42.111875
67380,-7.75,42.1125
67381,-8.064,42.113125
67382,-8.384,42.11375
67383,-8.766,42.114375
67384,-9.158,42.115
67385,-9.544,42.115625
67386,-9.864,42.11625
67387,-10.274,42.116875
67388,-10.7,42.1175
67389,-11.095,42.118125
67390,-11.549,42.11875
67391,-11.92,42.119375
67392,-12.223,42.12
67393,-12.635,42.120625
67394,-12.979,42.12125
67395,-13.297,42.121875
67396,-13.621,42.1225
67397,-13.759,42.123125
67398,-13.785,42.12375
67399,-13.722,42.124375
67400,-13.77,42.125
67401,-13.931,42.125625
67402,-14.116,42.12625
67403,-14.208,42.126875
67404,-14.227,42.1275
67405,-14.227,42.128125
67406,-14.22,42.12875
67407,-14.312,42.129375
67408,-14.24,42.13
67409,-14.06,42.130625
67410,-13.846,42.13125
67411,-13.565,42.131875
67412,-13.253,42.1325
67413,-12.916,42.133125
67414,-12.502,42.13375
67415,-12.135,42.134375
67416,-11.789,42.135
67417,-11.384,42.135625
67418,-10.927,42.13625
67419,-10.448,42.136875
67420,-9.958,42.1375
67421,-9.364,42.138125
67422,-8.81,42.13875
67423,-8.278,42.139375
67424,-7.652,42.14
67425,-7.039,42.140625
67426,-6.438,42.14125
67427,-5.853,42.141875
67428,-5.24,42.1425
67429,-4.615,42.143125
67430,-3.994,42.14375
67431,-3.474,42.144375
67432,-2.96,42.145
67433,-2.482,42.145625
67434,-2.084,42.14625
67435,-1.642,42.146875
67436,-1.205,42.1475
67437,-0.786,42.148125
67438,-0.409,42.14875
67439,-0.065,42.149375
67440,0.251,42.15
67441,0.533,42.150625
67442,0.833,42.15125
67443,1.144,42.151875
67444,1.466,42.1525
67445,1.711,42.153125
67446,1.903,42.15375
67447,2.079,42.154375
67448,2.317,42.155
67449,2.515,42.155625
67450,2.727,42.15625
67451,2.979,42.156875
67452,3.247,42.1575
67453,3.481,42.158125
67454,3.685,42.15875
67455,3.876,42.159375
67456,4.033,42.16
67457,4.202,42.160625
67458,4.412,42.16125
67459,4.639,42.161875
67460,4.862,42.1625
67461,5.074,42.163125
67462,5.247,42.16375
67463,5.475,42.164375
67464,5.715,42.165
67465,5.94,42.165625
67466,6.241,42.16625
67467,6.483,42.166875
67468,6.656,42.1675
67469,6.819,42.168125
67470,6.971,42.16875
67471,7.135,42.169375
67472,7.346,42.17
67473,7.554,42.170625
67474,7.702,42.17125
67475,7.786,42.171875
67476,7.976,42.1725
67477,8.11,42.173125
67478,8.214,42.17375
67479,8.322,42.174375
67480,8.403,42.175
67481,8.504,42.175625
67482,8.639,42.17625
67483,8.741,42.176875
67484,8.778,42.1775
67485,8.777,42.178125
67486,8.801,42.17875
67487,8.835,42.179375
67488,8.882,42.18
67489,8.943,42.180625
67490,9.007,42.18125
67491,9.085,42.181875
67492,9.169,42.1825
67493,9.227,42.183125
67494,9.287,42.18375
67495,9.36,42.184375
67496,9.455,42.185
67497,9.503,42.185625
67498,9.513,42.18625
67499,9.509,42.186875
67500,9.628,42.1875
67501,9.709,42.188125
67502,9.764,42.18875
67503,9.798,42.189375
67504,9.856,42.19
67505,9.946,42.190625
67506,10.056,42.19125
67507,10.056,42.191875
67508,10.053,42.1925
67509,10.054,42.193125
67510,10.068,42.19375
67511,10.053,42.194375
67512,10.006,42.195
67513,9.93,42.195625
67514,9.899,42.19625
67515,9.886,42.196875
67516,9.862,42.1975
67517,9.767,42.198125
67518,9.705,42.19875
67519,9.628,42.199375
67520,9.52,42.2
67521,9.516,42.200625
67522,9.452,42.20125
67523,9.351,42.201875
67524,9.27,42.2025
67525,9.243,42.203125
67526,9.203,42.20375
67527,9.111,42.204375
67528,9.052,42.205
67529,9.022,42.205625
67530,9.009,42.20625
67531,8.954,42.206875
67532,8.942,42.2075
67533,8.921,42.208125
67534,8.85,42.20875
67535,8.804,42.209375
67536,8.78,42.21
67537,8.767,42.210625
67538,8.672,42.21125
67539,8.641,42.211875
67540,8.631,42.2125
67541,8.608,42.213125
67542,8.503,42.21375
67543,8.436,42.214375
67544,8.424,42.215
67545,8.441,42.215625
67546,8.393,42.21625
67547,8.312,42.216875
67548,8.23,42.2175
67549,8.22,42.218125
67550,8.198,42.21875
67551,8.143,42.219375
67552,8.065,42.22
67553,8.018,42.220625
67554,7.97,42.22125
67555,7.844,42.221875
67556,7.708,42.2225
67557,7.587,42.223125
67558,7.495,42.22375
67559,7.393,42.224375
67560,7.295,42.225
67561,7.214,42.225625
67562,7.204,42.22625
67563,7.16,42.226875
67564,7.087,42.2275
67565,6.978,42.228125
67566,6.962,42.22875
67567,6.904,42.229375
67568,6.82,42.23
67569,6.834,42.230625
67570,6.784,42.23125
67571,6.738,42.231875
67572,6.755,42.2325
67573,6.695,42.233125
67574,6.642,42.23375
67575,6.602,42.234375
