,ax,t
59360,9.225,37.1
59361,9.129,37.100625
59362,8.988,37.10125
59363,8.805,37.101875
59364,8.689,37.1025
59365,8.639,37.103125
59366,8.562,37.10375
59367,8.337,37.104375
59368,8.24,37.105
59369,8.169,37.105625
59370,8.106,37.10625
59371,8.004,37.106875
59372,7.974,37.1075
59373,7.946,37.108125
59374,7.793,37.10875
59375,7.803,37.109375
59376,7.809,37.11
59377,7.761,37.110625
59378,7.707,37.11125
59379,7.718,37.111875
59380,7.765,37.1125
59381,7.782,37.113125
59382,7.754,37.11375
59383,7.739,37.114375
59384,7.766,37.115
59385,7.76,37.115625
59386,7.778,37.11625
59387,7.803,37.116875
59388,7.763,37.1175
59389,7.778,37.118125
59390,7.807,37.11875
59391,7.828,37.119375
59392,7.826,37.12
59393,7.799,37.120625
59394,7.762,37.12125
59395,7.799,37.121875
59396,7.771,37.1225
59397,7.755,37.123125
59398,7.826,37.12375
59399,7.803,37.124375
59400,7.764,37.125
59401,7.722,37.125625
59402,7.698,37.12625
59403,7.67,37.126875
59404,7.646,37.1275
59405,7.643,37.128125
59406,7.607,37.12875
59407,7.556,37.129375
59408,7.491,37.13
59409,7.423,37.130625
59410,7.409,37.13125
59411,7.407,37.131875
59412,7.339,37.1325
59413,7.304,37.133125
59414,7.288,37.13375
59415,7.288,37.134375
59416,7.152,37.135
59417,7.078,37.135625
59418,7.034,37.13625
59419,6.928,37.136875
59420,6.873,37.1375
59421,6.859,37.138125
59422,6.889,37.13875
59423,6.792,37.139375
59424,6.728,37.14
59425,6.693,37.140625
59426,6.652,37.14125
59427,6.667,37.141875
59428,6.668,37.1425
59429,6.603,37.143125
59430,6.545,37.14375
59431,6.526,37.144375
59432,6.541,37.145
59433,6.545,37.145625
59434,6.551,37.14625
59435,6.577,37.146875
59436,6.652,37.1475
59437,6.616,37.148125
59438,6.605,37.14875
59439,6.638,37.149375
59440,6.651,37.15
59441,6.717,37.150625
59442,6.801,37.15125
59443,6.862,37.151875
59444,6.943,37.1525
59445,7.012,37.153125
59446,7.061,37.15375
59447,7.156,37.154375
59448,7.262,37.155
59449,7.361,37.155625
59450,7.412,37.15625
59451,7.482,37.156875
59452,7.546,37.1575
59453,7.594,37.158125
59454,7.736,37.15875
59455,7.881,37.159375
59456,8.004,37.16
59457,8.021,37.160625
59458,8.091,37.16125
59459,8.194,37.161875
59460,8.33,37.1625
59461,8.405,37.163125
59462,8.469,37.16375
59463,8.531,37.164375
59464,8.619,37.165
59465,8.715,37.165625
59466,8.794,37.16625
59467,8.831,37.166875
59468,8.887,37.1675
59469,8.942,37.168125
59470,8.994,37.16875
59471,9.055,37.169375
59472,9.111,37.17
59473,9.157,37.170625
59474,9.181,37.17125
59475,9.193,37.171875
59476,9.194,37.1725
59477,9.185,37.173125
59478,9.206,37.17375
59479,9.191,37.174375
59480,9.176,37.175
59481,9.22,37.175625
59482,9.219,37.17625
59483,9.211,37.176875
59484,9.21,37.1775
59485,9.295,37.178125
59486,9.317,37.17875
59487,9.291,37.179375
59488,9.226,37.18
59489,9.256,37.180625
59490,9.283,37.18125
59491,9.266,37.181875
59492,9.355,37.1825
59493,9.41,37.183125
59494,9.429,37.18375
59495,9.402,37.184375
59496,9.487,37.185
59497,9.591,37.185625
59498,9.659,37.18625
59499,9.666,37.186875
59500,9.657,37.1875
59501,9.646,37.188125
59502,9.7,37.18875
59503,9.735,37.189375
59504,9.751,37.19
59505,9.741,37.190625
59506,9.743,37.19125
59507,9.709,37.191875
59508,9.641,37.1925
59509,9.603,37.193125
59510,9.589,37.19375
59511,9.585,37.194375
59512,9.582,37.195
59513,9.511,37.195625
59514,9.405,37.19625
59515,9.274,37.196875
59516,9.257,37.1975
59517,9.16,37.198125
59518,9.052,37.19875
59519,9.058,37.199375
59520,8.937,37.2
59521,8.784,37.200625
59522,8.628,37.20125
59523,8.574,37.201875
59524,8.454,37.2025
59525,8.302,37.203125
59526,8.193,37.20375
59527,8.1,37.204375
59528,8.005,37.205
59529,7.9,37.205625
59530,7.774,37.20625
59531,7.685,37.206875
59532,7.622,37.2075
59533,7.554,37.208125
59534,7.433,37.20875
59535,7.313,37.209375
59536,7.232,37.21
59537,7.226,37.210625
59538,7.196,37.21125
59539,7.135,37.211875
59540,7.05,37.2125
59541,7.049,37.213125
59542,7.075,37.21375
59543,7.086,37.214375
59544,6.996,37.215
59545,6.961,37.215625
59546,6.993,37.21625
59547,6.948,37.216875
59548,6.94,37.2175
59549,6.946,37.218125
59550,6.939,37.21875
59551,6.892,37.219375
59552,6.839,37.22
59553,6.79,37.220625
59554,6.779,37.22125
59555,6.752,37.221875
59556,6.718,37.2225
59557,6.694,37.223125
59558,6.618,37.22375
59559,6.527,37.224375
59560,6.431,37.225
59561,6.438,37.225625
59562,6.389,37.22625
59563,6.314,37.226875
59564,6.304,37.2275
59565,6.205,37.228125
59566,6.108,37.22875
59567,6.064,37.229375
59568,5.991,37.23
59569,5.916,37.230625
59570,5.834,37.23125
59571,5.712,37.231875
59572,5.652,37.2325
59573,5.601,37.233125
59574,5.523,37.23375
59575,5.454,37.234375
59576,5.407,37.235
59577,5.378,37.235625
59578,5.334,37.23625
59579,5.301,37.236875
59580,5.274,37.2375
59581,5.247,37.238125
59582,5.205,37.23875
59583,5.175,37.239375
59584,5.16,37.24
59585,5.126,37.240625
59586,5.15,37.24125
59587,5.177,37.241875
59588,5.123,37.2425
59589,5.168,37.243125
59590,5.24,37.24375
59591,5.321,37.244375
59592,5.358,37.245
59593,5.383,37.245625
59594,5.401,37.24625
59595,5.421,37.246875
59596,5.504,37.2475
59597,5.585,37.248125
59598,5.64,37.24875
59599,5.684,37.249375
59600,5.732,37.25
59601,5.783,37.250625
59602,5.834,37.25125
59603,5.914,37.251875
59604,6.014,37.2525
59605,6.136,37.253125
59606,6.243,37.25375
59607,6.283,37.254375
59608,6.277,37.255
59609,6.348,37.255625
59610,6.457,37.25625
59611,6.547,37.256875
59612,6.568,37.2575
59613,6.64,37.258125
59614,6.724,37.25875
59615,6.802,37.259375
59616,6.775,37.26
59617,6.835,37.260625
59618,6.93,37.26125
59619,7.005,37.261875
59620,7.015,37.2625
59621,7.027,37.263125
59622,7.055,37.26375
59623,7.093,37.264375
59624,7.13,37.265
59625,7.155,37.265625
59626,7.138,37.26625
59627,7.154,37.266875
59628,7.187,37.2675
59629,7.23,37.268125
59630,7.158,37.26875
59631,7.132,37.269375
59632,7.13,37.27
59633,7.106,37.270625
59634,7.077,37.27125
59635,7.059,37.271875
59636,7.063,37.2725
59637,7.076,37.273125
59638,7.036,37.27375
59639,6.965,37.274375
59640,6.948,37.275
59641,6.946,37.275625
59642,6.934,37.27625
59643,6.893,37.276875
59644,6.865,37.2775
59645,6.82,37.278125
59646,6.764,37.27875
59647,6.743,37.279375
59648,6.699,37.28
59649,6.66,37.280625
59650,6.656,37.28125
59651,6.662,37.281875
59652,6.619,37.2825
59653,6.526,37.283125
59654,6.458,37.28375
59655,6.461,37.284375
59656,6.473,37.285
59657,6.415,37.285625
59658,6.395,37.28625
59659,6.368,37.286875
59660,6.327,37.2875
59661,6.371,37.288125
59662,6.375,37.28875
59663,6.34,37.289375
59664,6.255,37.29
59665,6.275,37.290625
59666,6.303,37.29125
59667,6.306,37.291875
59668,6.354,37.2925
59669,6.351,37.293125
59670,6.334,37.29375
59671,6.409,37.294375
59672,6.439,37.295
59673,6.461,37.295625
59674,6.492,37.29625
59675,6.594,37.296875
59676,6.685,37.2975
59677,6.761,37.298125
59678,6.825,37.29875
59679,6.92,37.299375
59680,7.029,37.3
59681,7.144,37.300625
59682,7.26,37.30125
59683,7.388,37.301875
59684,7.525,37.3025
59685,7.637,37.303125
59686,7.742,37.30375
59687,7.842,37.304375
59688,7.937,37.305
59689,8.092,37.305625
59690,8.204,37.30625
59691,8.262,37.306875
59692,8.367,37.3075
59693,8.453,37.308125
59694,8.53,37.30875
59695,8.615,37.309375
59696,8.669,37.31
59697,8.71,37.310625
59698,8.742,37.31125
59699,8.681,37.311875
59700,8.683,37.3125
59701,8.701,37.313125
59702,8.637,37.31375
59703,8.548,37.314375
59704,8.489,37.315
59705,8.485,37.315625
59706,8.294,37.31625
59707,8.161,37.316875
59708,8.071,37.3175
59709,7.972,37.318125
59710,7.868,37.31875
59711,7.752,37.319375
59712,7.616,37.32
59713,7.493,37.320625
59714,7.363,37.32125
59715,7.225,37.321875
59716,7.068,37.3225
59717,6.985,37.323125
59718,6.888,37.32375
59719,6.698,37.324375
59720,6.603,37.325
59721,6.462,37.325625
59722,6.277,37.32625
59723,6.216,37.326875
59724,6.152,37.3275
59725,6.079,37.328125
59726,5.984,37.32875
59727,5.886,37.329375
59728,5.765,37.33
59729,5.624,37.330625
59730,5.587,37.33125
59731,5.495,37.331875
59732,5.38,37.3325
59733,5.288,37.333125
59734,5.204,37.33375
59735,5.116,37.334375
59736,5.017,37.335
59737,4.877,37.335625
59738,4.777,37.33625
59739,4.694,37.336875
59740,4.578,37.3375
59741,4.465,37.338125
59742,4.357,37.33875
59743,4.255,37.339375
59744,4.143,37.34
59745,4.077,37.340625
59746,4.03,37.34125
59747,3.894,37.341875
59748,3.78,37.3425
59749,3.677,37.343125
59750,3.579,37.34375
59751,3.461,37.344375
59752,3.326,37.345
59753,3.173,37.345625
59754,2.996,37.34625
59755,2.887,37.346875
59756,2.782,37.3475
59757,2.622,37.348125
59758,2.477,37.34875
59759,2.356,37.349375
59760,2.263,37.35
59761,2.239,37.350625
59762,2.183,37.35125
59763,2.12,37.351875
59764,2.079,37.3525
59765,2.068,37.353125
59766,2.035,37.35375
59767,1.974,37.354375
59768,2.001,37.355
59769,1.994,37.355625
59770,1.964,37.35625
59771,1.927,37.356875
59772,1.901,37.3575
59773,1.903,37.358125
59774,1.944,37.35875
59775,1.893,37.359375
59776,1.84,37.36
59777,1.786,37.360625
59778,1.735,37.36125
59779,1.726,37.361875
59780,1.716,37.3625
59781,1.682,37.363125
59782,1.612,37.36375
59783,1.597,37.364375
59784,1.617,37.365
59785,1.573,37.365625
59786,1.553,37.36625
59787,1.523,37.366875
59788,1.452,37.3675
59789,1.477,37.368125
59790,1.489,37.36875
59791,1.48,37.369375
59792,1.483,37.37
59793,1.446,37.370625
59794,1.397,37.37125
59795,1.36,37.371875
59796,1.286,37.3725
59797,1.239,37.373125
59798,1.222,37.37375
59799,1.171,37.374375
59800,1.138,37.375
59801,1.091,37.375625
59802,0.976,37.37625
59803,0.94,37.376875
59804,0.904,37.3775
59805,0.847,37.378125
59806,0.809,37.37875
59807,0.791,37.379375
59808,0.767,37.38
59809,0.682,37.380625
59810,0.666,37.38125
59811,0.672,37.381875
59812,0.689,37.3825
59813,0.619,37.383125
59814,0.575,37.38375
59815,0.551,37.384375
59816,0.528,37.385
59817,0.434,37.385625
59818,0.385,37.38625
59819,0.456,37.386875
59820,0.444,37.3875
59821,0.458,37.388125
59822,0.503,37.38875
59823,0.574,37.389375
59824,0.579,37.39
59825,0.572,37.390625
59826,0.592,37.39125
59827,0.603,37.391875
59828,0.6,37.3925
59829,0.589,37.393125
59830,0.64,37.39375
59831,0.679,37.394375
59832,0.723,37.395
59833,0.791,37.395625
59834,0.838,37.39625
59835,0.846,37.396875
59836,0.817,37.3975
59837,0.871,37.398125
