,numero,centroid
0,coupe_0,25.94885769801469
1,coupe_1,22.23504600488139
2,coupe_2,25.838204751381948
3,coupe_3,25.000833536176046
4,coupe_4,22.24274450479393
5,coupe_5,21.60017444753046
6,coupe_6,23.859036284660345
7,coupe_7,27.825249234521298
8,coupe_8,35.879844646149856
9,coupe_9,28.64314299569723
10,coupe_10,24.788674047214325
11,coupe_11,29.223364527570485
12,coupe_12,23.582551766061354
13,coupe_13,25.043603434541808
14,coupe_14,34.68299251737031
15,coupe_15,36.66536652412579
16,coupe_16,24.03627178856585
17,coupe_17,29.308923936860445
