,numero,centroid
0,coupe_0,31.679758103794192
1,coupe_1,15.077929362084374
2,coupe_2,21.590850356779608
3,coupe_3,14.77009377025943
4,coupe_4,17.062349256547854
5,coupe_5,15.158469382444133
6,coupe_6,20.718287230805746
7,coupe_7,15.26155834440339
8,coupe_8,22.65393363574437
9,coupe_9,17.533753346689913
10,coupe_10,23.46576273409388
11,coupe_11,22.03877577092781
12,coupe_12,16.031856154329777
13,coupe_13,21.31925081137151
14,coupe_14,16.74267796192569
15,coupe_15,20.930188072673822
