,numero,centroid
0,coupe_0,75.52770280235184
1,coupe_1,37.36532915876311
2,coupe_2,52.78613690303484
3,coupe_3,50.76565518081648
4,coupe_4,30.96929831968691
5,coupe_5,32.939876364037424
6,coupe_6,49.90617381087875
7,coupe_7,75.55376161496697
8,coupe_8,40.66784712041393
9,coupe_9,55.0720541367239
10,coupe_10,42.45162356699693
11,coupe_11,138.3203888273428
12,coupe_12,104.46300356454175
13,coupe_13,70.66693377805056
14,coupe_14,30.75847758517883
15,coupe_15,30.30615438997568
16,coupe_16,63.0167496265606
17,coupe_17,40.970258820206396
18,coupe_18,32.04668047653341
