,ay,t
46464,14.645,29.04
46465,14.54,29.040625
46466,14.447,29.04125
46467,14.346,29.041875
46468,14.183,29.0425
46469,14.098,29.043125
46470,13.994,29.04375
46471,13.827,29.044375
46472,13.667,29.045
46473,13.531,29.045625
46474,13.406,29.04625
46475,13.253,29.046875
46476,13.126,29.0475
46477,13.003,29.048125
46478,12.874,29.04875
46479,12.699,29.049375
46480,12.59,29.05
46481,12.526,29.050625
46482,12.369,29.05125
46483,12.247,29.051875
46484,12.155,29.0525
46485,12.101,29.053125
46486,12.022,29.05375
46487,11.933,29.054375
46488,11.84,29.055
46489,11.772,29.055625
46490,11.718,29.05625
46491,11.665,29.056875
46492,11.597,29.0575
46493,11.591,29.058125
46494,11.591,29.05875
46495,11.581,29.059375
46496,11.452,29.06
46497,11.38,29.060625
46498,11.325,29.06125
46499,11.222,29.061875
46500,11.216,29.0625
46501,11.16,29.063125
46502,11.008,29.06375
46503,10.936,29.064375
46504,10.885,29.065
46505,10.845,29.065625
46506,10.79,29.06625
46507,10.706,29.066875
46508,10.631,29.0675
46509,10.584,29.068125
46510,10.513,29.06875
46511,10.493,29.069375
46512,10.507,29.07
46513,10.483,29.070625
46514,10.429,29.07125
46515,10.39,29.071875
46516,10.4,29.0725
46517,10.375,29.073125
46518,10.393,29.07375
46519,10.445,29.074375
46520,10.455,29.075
46521,10.431,29.075625
46522,10.386,29.07625
46523,10.321,29.076875
46524,10.345,29.0775
46525,10.337,29.078125
46526,10.286,29.07875
46527,10.228,29.079375
46528,10.149,29.08
46529,10.066,29.080625
46530,9.994,29.08125
46531,9.934,29.081875
46532,9.861,29.0825
46533,9.767,29.083125
46534,9.617,29.08375
46535,9.509,29.084375
46536,9.424,29.085
46537,9.343,29.085625
46538,9.233,29.08625
46539,9.116,29.086875
46540,8.997,29.0875
46541,8.912,29.088125
46542,8.779,29.08875
46543,8.638,29.089375
46544,8.611,29.09
46545,8.547,29.090625
46546,8.47,29.09125
46547,8.392,29.091875
46548,8.334,29.0925
46549,8.281,29.093125
46550,8.246,29.09375
46551,8.284,29.094375
46552,8.233,29.095
46553,8.193,29.095625
46554,8.237,29.09625
46555,8.206,29.096875
46556,8.15,29.0975
46557,8.077,29.098125
46558,8.023,29.09875
46559,7.99,29.099375
46560,7.953,29.1
46561,7.885,29.100625
46562,7.799,29.10125
46563,7.697,29.101875
46564,7.587,29.1025
46565,7.553,29.103125
46566,7.479,29.10375
46567,7.388,29.104375
46568,7.31,29.105
46569,7.251,29.105625
46570,7.136,29.10625
46571,6.946,29.106875
46572,6.895,29.1075
46573,6.787,29.108125
46574,6.669,29.10875
46575,6.642,29.109375
46576,6.486,29.11
46577,6.335,29.110625
46578,6.24,29.11125
46579,6.179,29.111875
46580,6.038,29.1125
46581,5.848,29.113125
46582,5.695,29.11375
46583,5.592,29.114375
46584,5.478,29.115
46585,5.318,29.115625
46586,5.168,29.11625
46587,5.064,29.116875
46588,4.995,29.1175
46589,4.896,29.118125
46590,4.795,29.11875
46591,4.701,29.119375
46592,4.623,29.12
46593,4.513,29.120625
46594,4.399,29.12125
46595,4.288,29.121875
46596,4.213,29.1225
46597,4.169,29.123125
46598,4.103,29.12375
46599,3.95,29.124375
46600,3.899,29.125
46601,3.852,29.125625
46602,3.795,29.12625
46603,3.761,29.126875
46604,3.703,29.1275
46605,3.626,29.128125
46606,3.53,29.12875
46607,3.469,29.129375
46608,3.429,29.13
46609,3.408,29.130625
46610,3.319,29.13125
46611,3.264,29.131875
46612,3.219,29.1325
46613,3.13,29.133125
46614,3.053,29.13375
46615,3.015,29.134375
46616,3.035,29.135
46617,3.043,29.135625
46618,3.047,29.13625
46619,3.049,29.136875
46620,3.038,29.1375
46621,3.121,29.138125
46622,3.225,29.13875
46623,3.313,29.139375
46624,3.379,29.14
46625,3.418,29.140625
46626,3.455,29.14125
46627,3.621,29.141875
46628,3.724,29.1425
46629,3.817,29.143125
46630,3.943,29.14375
46631,4.134,29.144375
46632,4.316,29.145
46633,4.48,29.145625
46634,4.619,29.14625
46635,4.817,29.146875
46636,5.013,29.1475
46637,5.136,29.148125
46638,5.282,29.14875
46639,5.411,29.149375
46640,5.52,29.15
46641,5.694,29.150625
46642,5.786,29.15125
46643,5.863,29.151875
46644,6.033,29.1525
46645,6.101,29.153125
46646,6.168,29.15375
46647,6.259,29.154375
46648,6.303,29.155
46649,6.304,29.155625
46650,6.291,29.15625
46651,6.335,29.156875
46652,6.318,29.1575
46653,6.298,29.158125
46654,6.301,29.15875
46655,6.255,29.159375
46656,6.202,29.16
46657,6.151,29.160625
46658,6.137,29.16125
46659,6.101,29.161875
46660,6.06,29.1625
46661,6.026,29.163125
46662,6.005,29.16375
46663,5.983,29.164375
46664,5.96,29.165
46665,5.95,29.165625
46666,5.923,29.16625
46667,5.91,29.166875
46668,5.944,29.1675
46669,5.871,29.168125
46670,5.847,29.16875
46671,5.882,29.169375
46672,5.845,29.17
46673,5.819,29.170625
46674,5.79,29.17125
46675,5.739,29.171875
46676,5.714,29.1725
46677,5.703,29.173125
46678,5.702,29.17375
46679,5.682,29.174375
46680,5.67,29.175
46681,5.665,29.175625
46682,5.669,29.17625
46683,5.628,29.176875
46684,5.587,29.1775
46685,5.559,29.178125
46686,5.508,29.17875
46687,5.469,29.179375
46688,5.434,29.18
46689,5.376,29.180625
46690,5.318,29.18125
46691,5.273,29.181875
46692,5.249,29.1825
46693,5.153,29.183125
46694,5.06,29.18375
46695,4.978,29.184375
46696,4.934,29.185
46697,4.85,29.185625
46698,4.736,29.18625
46699,4.593,29.186875
46700,4.457,29.1875
46701,4.324,29.188125
46702,4.195,29.18875
46703,4.066,29.189375
46704,3.934,29.19
46705,3.768,29.190625
46706,3.519,29.19125
46707,3.376,29.191875
46708,3.223,29.1925
46709,3.045,29.193125
46710,2.899,29.19375
46711,2.761,29.194375
46712,2.606,29.195
46713,2.381,29.195625
46714,2.231,29.19625
46715,2.092,29.196875
46716,1.95,29.1975
46717,1.817,29.198125
46718,1.699,29.19875
46719,1.593,29.199375
46720,1.494,29.2
46721,1.406,29.200625
46722,1.314,29.20125
46723,1.212,29.201875
46724,1.218,29.2025
46725,1.199,29.203125
46726,1.155,29.20375
46727,1.08,29.204375
46728,1.058,29.205
46729,1.057,29.205625
46730,1.067,29.20625
46731,1.026,29.206875
46732,0.928,29.2075
46733,0.798,29.208125
46734,0.75,29.20875
46735,0.71,29.209375
46736,0.655,29.21
46737,0.563,29.210625
46738,0.559,29.21125
46739,0.507,29.211875
46740,0.41,29.2125
46741,0.397,29.213125
46742,0.353,29.21375
46743,0.301,29.214375
46744,0.263,29.215
46745,0.157,29.215625
46746,0.066,29.21625
46747,0.005,29.216875
46748,0.016,29.2175
46749,-0.061,29.218125
46750,-0.176,29.21875
46751,-0.267,29.219375
46752,-0.314,29.22
46753,-0.358,29.220625
46754,-0.414,29.22125
46755,-0.544,29.221875
46756,-0.635,29.2225
46757,-0.687,29.223125
46758,-0.677,29.22375
46759,-0.751,29.224375
46760,-0.809,29.225
46761,-0.809,29.225625
46762,-0.789,29.22625
46763,-0.771,29.226875
46764,-0.758,29.2275
46765,-0.764,29.228125
46766,-0.717,29.22875
46767,-0.66,29.229375
46768,-0.615,29.23
46769,-0.626,29.230625
46770,-0.598,29.23125
46771,-0.538,29.231875
46772,-0.51,29.2325
46773,-0.493,29.233125
46774,-0.476,29.23375
46775,-0.452,29.234375
46776,-0.429,29.235
46777,-0.371,29.235625
46778,-0.284,29.23625
46779,-0.243,29.236875
46780,-0.16,29.2375
46781,-0.079,29.238125
46782,-0.052,29.23875
46783,0.023,29.239375
46784,0.117,29.24
46785,0.221,29.240625
46786,0.231,29.24125
46787,0.276,29.241875
46788,0.346,29.2425
46789,0.435,29.243125
46790,0.506,29.24375
46791,0.596,29.244375
46792,0.714,29.245
46793,0.744,29.245625
46794,0.818,29.24625
46795,0.919,29.246875
46796,1.014,29.2475
46797,1.096,29.248125
46798,1.164,29.24875
46799,1.215,29.249375
46800,1.371,29.25
46801,1.501,29.250625
46802,1.609,29.25125
46803,1.731,29.251875
46804,1.866,29.2525
46805,1.997,29.253125
46806,2.109,29.25375
46807,2.259,29.254375
46808,2.471,29.255
46809,2.722,29.255625
46810,2.865,29.25625
