,numero,centroid
0,coupe_0,44.343473780802455
1,coupe_1,41.38160069659172
2,coupe_2,44.000139216859594
3,coupe_3,57.01867852085879
4,coupe_4,45.00300194724297
5,coupe_5,50.900844127555594
6,coupe_6,36.746072146224954
7,coupe_7,58.79947386970334
8,coupe_8,33.23423252786172
9,coupe_9,51.91823357392774
10,coupe_10,42.95719400436209
11,coupe_11,40.381249268949844
12,coupe_12,40.67657803166602
13,coupe_13,58.017366533880896
14,coupe_14,49.2154703789284
15,coupe_15,32.01095062099557
16,coupe_16,23.726236358393052
17,coupe_17,52.198941643496404
