,numero,centroid
0,coupe_0,61.127365575588385
1,coupe_1,76.2332397613748
2,coupe_2,63.20014264812889
3,coupe_3,82.33309060621612
4,coupe_4,114.69162158012992
5,coupe_5,95.55219819353007
6,coupe_6,57.11010336519846
7,coupe_7,79.15467461545603
8,coupe_8,50.609566665243015
9,coupe_9,74.8206236642016
10,coupe_10,66.63578529646108
11,coupe_11,92.41294834759294
12,coupe_12,48.36059209521433
13,coupe_13,80.3796705253708
14,coupe_14,84.59167741386128
15,coupe_15,55.367138358044386
16,coupe_16,36.602341034185066
17,coupe_17,93.0579446640607
