,numero,centroid
0,coupe_0,69.35005829110969
1,coupe_1,58.197937942250185
2,coupe_2,34.40935293562004
3,coupe_3,69.56396196469234
4,coupe_4,36.25578324334621
5,coupe_5,33.73122545978689
6,coupe_6,30.871066786752007
7,coupe_7,23.476228970821314
8,coupe_8,60.20661163466959
9,coupe_9,15.528523099206318
10,coupe_10,36.11017873352116
11,coupe_11,77.09539976716734
12,coupe_12,39.46191563018228
13,coupe_13,57.669921936596054
14,coupe_14,66.53564681306604
15,coupe_15,50.654550535503105
