,az,t
49650,1.69,31.03125
49651,1.699,31.031875
49652,1.73,31.0325
49653,1.811,31.033125
49654,1.817,31.03375
49655,1.807,31.034375
49656,1.827,31.035
49657,1.853,31.035625
49658,1.871,31.03625
49659,1.874,31.036875
49660,1.809,31.0375
49661,1.756,31.038125
49662,1.722,31.03875
49663,1.736,31.039375
49664,1.716,31.04
49665,1.689,31.040625
49666,1.662,31.04125
49667,1.635,31.041875
49668,1.623,31.0425
49669,1.621,31.043125
49670,1.604,31.04375
49671,1.616,31.044375
49672,1.62,31.045
49673,1.576,31.045625
49674,1.583,31.04625
49675,1.612,31.046875
49676,1.656,31.0475
49677,1.65,31.048125
49678,1.656,31.04875
49679,1.666,31.049375
49680,1.666,31.05
49681,1.661,31.050625
49682,1.655,31.05125
49683,1.652,31.051875
49684,1.675,31.0525
49685,1.7,31.053125
49686,1.711,31.05375
49687,1.613,31.054375
49688,1.573,31.055
49689,1.55,31.055625
49690,1.513,31.05625
49691,1.496,31.056875
49692,1.473,31.0575
49693,1.44,31.058125
49694,1.416,31.05875
49695,1.384,31.059375
49696,1.355,31.06
49697,1.355,31.060625
49698,1.287,31.06125
49699,1.224,31.061875
49700,1.193,31.0625
49701,1.274,31.063125
49702,1.28,31.06375
49703,1.235,31.064375
49704,1.269,31.065
49705,1.308,31.065625
49706,1.347,31.06625
49707,1.384,31.066875
49708,1.416,31.0675
49709,1.441,31.068125
49710,1.463,31.06875
49711,1.514,31.069375
49712,1.496,31.07
49713,1.442,31.070625
49714,1.401,31.07125
49715,1.385,31.071875
49716,1.361,31.0725
49717,1.314,31.073125
49718,1.243,31.07375
49719,1.211,31.074375
49720,1.196,31.075
49721,1.077,31.075625
49722,1.003,31.07625
49723,0.946,31.076875
49724,0.892,31.0775
49725,0.832,31.078125
49726,0.784,31.07875
49727,0.75,31.079375
49728,0.709,31.08
49729,0.643,31.080625
49730,0.571,31.08125
49731,0.53,31.081875
49732,0.533,31.0825
49733,0.519,31.083125
49734,0.462,31.08375
49735,0.463,31.084375
49736,0.455,31.085
49737,0.432,31.085625
49738,0.372,31.08625
49739,0.366,31.086875
49740,0.388,31.0875
49741,0.422,31.088125
49742,0.432,31.08875
49743,0.429,31.089375
49744,0.415,31.09
49745,0.374,31.090625
49746,0.393,31.09125
49747,0.422,31.091875
49748,0.358,31.0925
49749,0.369,31.093125
49750,0.4,31.09375
49751,0.43,31.094375
49752,0.369,31.095
49753,0.351,31.095625
49754,0.369,31.09625
49755,0.373,31.096875
49756,0.357,31.0975
49757,0.323,31.098125
49758,0.265,31.09875
49759,0.226,31.099375
49760,0.223,31.1
49761,0.254,31.100625
49762,0.163,31.10125
49763,0.149,31.101875
49764,0.175,31.1025
49765,0.185,31.103125
49766,0.157,31.10375
49767,0.144,31.104375
49768,0.171,31.105
49769,0.13,31.105625
49770,0.093,31.10625
49771,0.066,31.106875
49772,0.059,31.1075
49773,0.019,31.108125
49774,-0.015,31.10875
49775,-0.002,31.109375
49776,-0.045,31.11
49777,-0.105,31.110625
49778,-0.175,31.11125
49779,-0.233,31.111875
49780,-0.256,31.1125
49781,-0.278,31.113125
49782,-0.365,31.11375
49783,-0.402,31.114375
49784,-0.408,31.115
49785,-0.384,31.115625
49786,-0.357,31.11625
49787,-0.358,31.116875
49788,-0.378,31.1175
49789,-0.378,31.118125
49790,-0.325,31.11875
49791,-0.276,31.119375
49792,-0.286,31.12
49793,-0.293,31.120625
49794,-0.294,31.12125
49795,-0.285,31.121875
49796,-0.238,31.1225
49797,-0.259,31.123125
49798,-0.3,31.12375
49799,-0.269,31.124375
49800,-0.301,31.125
49801,-0.339,31.125625
49802,-0.363,31.12625
49803,-0.4,31.126875
49804,-0.452,31.1275
49805,-0.505,31.128125
49806,-0.485,31.12875
49807,-0.479,31.129375
49808,-0.497,31.13
49809,-0.558,31.130625
49810,-0.562,31.13125
49811,-0.549,31.131875
49812,-0.526,31.1325
49813,-0.52,31.133125
49814,-0.526,31.13375
49815,-0.533,31.134375
49816,-0.516,31.135
49817,-0.523,31.135625
49818,-0.504,31.13625
49819,-0.433,31.136875
49820,-0.379,31.1375
49821,-0.378,31.138125
49822,-0.412,31.13875
49823,-0.378,31.139375
49824,-0.323,31.14
49825,-0.288,31.140625
49826,-0.322,31.14125
49827,-0.314,31.141875
49828,-0.283,31.1425
49829,-0.235,31.143125
49830,-0.252,31.14375
49831,-0.256,31.144375
49832,-0.257,31.145
49833,-0.274,31.145625
49834,-0.213,31.14625
49835,-0.154,31.146875
