,az,t
30402,-2.94,19.00125
30403,-2.925,19.001875
30404,-3.002,19.0025
30405,-3.031,19.003125
30406,-3.017,19.00375
30407,-2.953,19.004375
30408,-3.01,19.005
30409,-3.067,19.005625
30410,-3.074,19.00625
30411,-3.058,19.006875
30412,-3.039,19.0075
30413,-3.025,19.008125
30414,-3.052,19.00875
30415,-3.077,19.009375
30416,-3.092,19.01
30417,-3.089,19.010625
30418,-3.062,19.01125
30419,-3.075,19.011875
30420,-3.137,19.0125
30421,-3.151,19.013125
30422,-3.151,19.01375
30423,-3.142,19.014375
30424,-3.121,19.015
30425,-3.125,19.015625
30426,-3.13,19.01625
30427,-3.127,19.016875
30428,-3.172,19.0175
30429,-3.207,19.018125
30430,-3.222,19.01875
30431,-3.182,19.019375
30432,-3.187,19.02
30433,-3.184,19.020625
30434,-3.12,19.02125
30435,-3.196,19.021875
30436,-3.24,19.0225
30437,-3.227,19.023125
30438,-3.217,19.02375
30439,-3.198,19.024375
30440,-3.177,19.025
30441,-3.163,19.025625
30442,-3.19,19.02625
30443,-3.2,19.026875
30444,-3.166,19.0275
30445,-3.178,19.028125
30446,-3.199,19.02875
30447,-3.219,19.029375
30448,-3.188,19.03
30449,-3.184,19.030625
30450,-3.185,19.03125
30451,-3.172,19.031875
30452,-3.134,19.0325
30453,-3.144,19.033125
30454,-3.206,19.03375
30455,-3.152,19.034375
30456,-3.117,19.035
30457,-3.097,19.035625
30458,-3.09,19.03625
30459,-3.083,19.036875
30460,-3.075,19.0375
30461,-3.065,19.038125
30462,-3.084,19.03875
30463,-3.06,19.039375
30464,-3.002,19.04
30465,-2.961,19.040625
30466,-2.962,19.04125
30467,-2.962,19.041875
30468,-2.921,19.0425
30469,-2.898,19.043125
30470,-2.861,19.04375
30471,-2.805,19.044375
30472,-2.785,19.045
30473,-2.794,19.045625
30474,-2.816,19.04625
30475,-2.82,19.046875
30476,-2.831,19.0475
30477,-2.845,19.048125
30478,-2.858,19.04875
30479,-2.859,19.049375
30480,-2.87,19.05
30481,-2.884,19.050625
30482,-2.857,19.05125
30483,-2.844,19.051875
30484,-2.846,19.0525
30485,-2.87,19.053125
30486,-2.903,19.05375
30487,-2.885,19.054375
30488,-2.813,19.055
30489,-2.874,19.055625
30490,-2.908,19.05625
30491,-2.911,19.056875
30492,-2.864,19.0575
30493,-2.857,19.058125
30494,-2.856,19.05875
30495,-2.849,19.059375
30496,-2.836,19.06
30497,-2.815,19.060625
30498,-2.79,19.06125
30499,-2.78,19.061875
30500,-2.787,19.0625
30501,-2.8,19.063125
30502,-2.814,19.06375
30503,-2.813,19.064375
30504,-2.805,19.065
30505,-2.789,19.065625
30506,-2.732,19.06625
30507,-2.721,19.066875
30508,-2.729,19.0675
30509,-2.706,19.068125
30510,-2.717,19.06875
30511,-2.713,19.069375
30512,-2.669,19.07
30513,-2.67,19.070625
30514,-2.694,19.07125
30515,-2.73,19.071875
30516,-2.737,19.0725
30517,-2.696,19.073125
30518,-2.666,19.07375
30519,-2.714,19.074375
30520,-2.746,19.075
30521,-2.741,19.075625
30522,-2.697,19.07625
30523,-2.727,19.076875
30524,-2.741,19.0775
30525,-2.744,19.078125
30526,-2.748,19.07875
30527,-2.82,19.079375
30528,-2.859,19.08
30529,-2.808,19.080625
30530,-2.842,19.08125
30531,-2.813,19.081875
30532,-2.731,19.0825
30533,-2.663,19.083125
30534,-2.627,19.08375
30535,-2.581,19.084375
30536,-2.479,19.085
30537,-2.434,19.085625
30538,-2.393,19.08625
30539,-2.352,19.086875
30540,-2.369,19.0875
30541,-2.337,19.088125
30542,-2.279,19.08875
30543,-2.228,19.089375
30544,-2.193,19.09
30545,-2.178,19.090625
30546,-2.188,19.09125
30547,-2.185,19.091875
30548,-2.153,19.0925
30549,-2.106,19.093125
30550,-2.136,19.09375
30551,-2.138,19.094375
30552,-2.131,19.095
30553,-2.131,19.095625
30554,-2.131,19.09625
30555,-2.129,19.096875
30556,-2.126,19.0975
30557,-2.137,19.098125
30558,-2.126,19.09875
30559,-2.121,19.099375
30560,-2.192,19.1
30561,-2.223,19.100625
30562,-2.226,19.10125
30563,-2.199,19.101875
30564,-2.172,19.1025
30565,-2.199,19.103125
30566,-2.263,19.10375
30567,-2.242,19.104375
30568,-2.229,19.105
30569,-2.239,19.105625
30570,-2.3,19.10625
30571,-2.296,19.106875
30572,-2.29,19.1075
30573,-2.293,19.108125
30574,-2.283,19.10875
30575,-2.292,19.109375
30576,-2.301,19.11
30577,-2.267,19.110625
30578,-2.284,19.11125
30579,-2.303,19.111875
30580,-2.303,19.1125
30581,-2.345,19.113125
30582,-2.356,19.11375
30583,-2.342,19.114375
30584,-2.342,19.115
30585,-2.363,19.115625
30586,-2.376,19.11625
30587,-2.346,19.116875
30588,-2.388,19.1175
30589,-2.407,19.118125
30590,-2.386,19.11875
30591,-2.423,19.119375
30592,-2.425,19.12
30593,-2.417,19.120625
30594,-2.457,19.12125
30595,-2.503,19.121875
30596,-2.553,19.1225
30597,-2.607,19.123125
30598,-2.619,19.12375
30599,-2.59,19.124375
30600,-2.529,19.125
30601,-2.495,19.125625
30602,-2.54,19.12625
30603,-2.591,19.126875
30604,-2.578,19.1275
30605,-2.576,19.128125
30606,-2.613,19.12875
30607,-2.691,19.129375
30608,-2.691,19.13
30609,-2.689,19.130625
30610,-2.69,19.13125
30611,-2.707,19.131875
30612,-2.739,19.1325
30613,-2.783,19.133125
30614,-2.837,19.13375
30615,-2.747,19.134375
30616,-2.729,19.135
30617,-2.773,19.135625
30618,-2.74,19.13625
30619,-2.781,19.136875
30620,-2.83,19.1375
30621,-2.813,19.138125
30622,-2.785,19.13875
30623,-2.762,19.139375
30624,-2.748,19.14
30625,-2.745,19.140625
30626,-2.725,19.14125
30627,-2.696,19.141875
30628,-2.672,19.1425
30629,-2.617,19.143125
30630,-2.584,19.14375
30631,-2.604,19.144375
30632,-2.605,19.145
30633,-2.596,19.145625
30634,-2.579,19.14625
30635,-2.562,19.146875
30636,-2.55,19.1475
30637,-2.536,19.148125
30638,-2.512,19.14875
30639,-2.527,19.149375
30640,-2.515,19.15
30641,-2.465,19.150625
30642,-2.445,19.15125
30643,-2.448,19.151875
30644,-2.445,19.1525
30645,-2.364,19.153125
30646,-2.367,19.15375
30647,-2.398,19.154375
30648,-2.435,19.155
30649,-2.428,19.155625
30650,-2.418,19.15625
30651,-2.403,19.156875
30652,-2.356,19.1575
30653,-2.339,19.158125
30654,-2.325,19.15875
30655,-2.281,19.159375
30656,-2.269,19.16
30657,-2.251,19.160625
30658,-2.221,19.16125
30659,-2.208,19.161875
30660,-2.205,19.1625
30661,-2.196,19.163125
30662,-2.135,19.16375
30663,-2.14,19.164375
30664,-2.133,19.165
30665,-2.072,19.165625
30666,-2.11,19.16625
30667,-2.124,19.166875
30668,-2.109,19.1675
30669,-2.085,19.168125
30670,-2.043,19.16875
30671,-2.023,19.169375
30672,-2.084,19.17
30673,-2.063,19.170625
30674,-2.034,19.17125
30675,-2.011,19.171875
30676,-1.994,19.1725
30677,-1.94,19.173125
30678,-1.878,19.17375
30679,-1.881,19.174375
30680,-1.916,19.175
30681,-1.928,19.175625
30682,-1.884,19.17625
30683,-1.856,19.176875
30684,-1.803,19.1775
30685,-1.733,19.178125
30686,-1.726,19.17875
30687,-1.736,19.179375
30688,-1.738,19.18
30689,-1.705,19.180625
30690,-1.648,19.18125
30691,-1.6,19.181875
30692,-1.57,19.1825
30693,-1.553,19.183125
30694,-1.53,19.18375
30695,-1.501,19.184375
30696,-1.464,19.185
30697,-1.411,19.185625
30698,-1.339,19.18625
30699,-1.241,19.186875
30700,-1.2,19.1875
30701,-1.165,19.188125
30702,-1.133,19.18875
30703,-1.116,19.189375
30704,-1.06,19.19
30705,-0.986,19.190625
30706,-0.915,19.19125
30707,-0.914,19.191875
30708,-0.89,19.1925
30709,-0.822,19.193125
30710,-0.772,19.19375
30711,-0.748,19.194375
30712,-0.738,19.195
30713,-0.714,19.195625
30714,-0.685,19.19625
30715,-0.673,19.196875
30716,-0.693,19.1975
30717,-0.682,19.198125
30718,-0.638,19.19875
30719,-0.57,19.199375
30720,-0.522,19.2
30721,-0.559,19.200625
30722,-0.614,19.20125
30723,-0.617,19.201875
30724,-0.658,19.2025
30725,-0.677,19.203125
30726,-0.661,19.20375
30727,-0.671,19.204375
30728,-0.661,19.205
30729,-0.651,19.205625
30730,-0.702,19.20625
30731,-0.693,19.206875
30732,-0.7,19.2075
30733,-0.771,19.208125
30734,-0.725,19.20875
30735,-0.71,19.209375
30736,-0.727,19.21
30737,-0.72,19.210625
