,t,Vdbx
0,85.06625,137.5289757375668
1,85.066875,137.52782123638377
2,85.0675,137.50006707200083
3,85.068125,137.3681860662992
4,85.06875,137.270026012829
5,85.069375,137.20676013141988
6,85.07,137.16954083626683
7,85.070625,137.14182309347026
8,85.07125,137.10432389466726
9,85.071875,137.04349808840607
10,85.0725,137.01904799586987
11,85.073125,136.9576199489075
12,85.07375,136.85343267521577
13,85.074375,136.73027997781344
14,85.075,136.65656259078708
15,85.075625,136.61049028194518
16,85.07625,136.57963908015847
17,85.076875,136.5253843878745
18,85.0775,136.46687581641297
19,85.078125,136.40140068624652
20,85.07875,136.30358260278837
21,85.079375,136.25024568579965
22,85.08,136.2073390736325
23,85.080625,136.11001716316798
24,85.08125,136.01296710727976
25,85.081875,135.93426126561792
26,85.0825,135.88278711535548
27,85.083125,135.95919287474393
28,85.08375,135.87580769381637
29,85.084375,135.72224567439653
30,85.085,135.73218945297322
31,85.085625,135.65947989888096
32,85.08625,135.57893455937233
33,85.086875,135.52966511667364
34,85.0875,135.47572889962387
35,85.088125,135.40230589574205
36,85.08875,135.32081720762778
37,85.089375,135.30144402205585
38,85.09,135.19033518924377
39,85.090625,135.09002458773833
40,85.09125,135.0793173173032
41,85.091875,135.10682367623096
42,85.0925,135.0991917544342
43,85.093125,135.05018801577685
44,85.09375,134.993180641898
45,85.094375,134.88116331757672
46,85.095,134.7819489223495
47,85.095625,134.7866992039216
48,85.09625,134.61887386855472
49,85.096875,134.50516132719923
50,85.0975,134.4937077647472
51,85.098125,134.4543233497699
52,85.09875,134.41145440728522
53,85.099375,134.35673734973852
54,85.1,134.26476923091323
55,85.100625,134.19218242145297
56,85.10125,134.15821331426213
57,85.101875,134.17521447380634
58,85.1025,134.16331715711078
59,85.103125,134.14458838654588
60,85.10375,134.120693214287
61,85.104375,134.091588993926
62,85.105,134.12581914517526
63,85.105625,134.15140352195874
64,85.10625,134.1275271167938
65,85.106875,134.26308803674598
66,85.1075,134.38330988178427
67,85.108125,134.47075523064115
68,85.10875,134.46418620810223
69,85.109375,134.49861828384795
70,85.11,134.5622036820068
71,85.110625,134.65591396578657
72,85.11125,134.70399096844628
73,85.111875,134.7851160653702
74,85.1125,134.89368126553774
75,85.113125,134.9046196905628
76,85.11375,134.98235324712647
77,85.114375,135.07625567129404
78,85.115,135.12815745097916
79,85.115625,135.14943895531337
80,85.11625,135.160060185996
81,85.116875,135.1691537722093
82,85.1175,135.2865121125197
83,85.118125,135.2865121125197
84,85.11875,135.24606726575536
85,85.119375,135.32230566442828
86,85.12,135.39492934358907
87,85.120625,135.42733941715562
88,85.12125,135.40230589574205
89,85.121875,135.53838005684094
90,85.1225,135.60922665723436
91,85.123125,135.64084833241108
92,85.12375,135.73786650522632
93,85.124375,135.79443387961842
94,85.125,135.87580769381637
95,85.125625,136.03081812380637
96,85.12625,135.993701818182
97,85.126875,136.02532940979242
98,85.1275,136.12767003648335
99,85.128125,136.19657922135772
100,85.12875,136.29027904736478
101,85.129375,136.38297885614267
102,85.13,136.449899705575
103,85.130625,136.46557113903341
104,85.13125,136.57835123233372
105,85.131875,136.78704657790843
106,85.1325,136.75681723311047
107,85.133125,136.82718940909712
108,85.13375,136.92921650258666
109,85.134375,136.96747767689203
110,85.135,136.973633080479
111,85.135625,137.04959987273713
112,85.13625,137.2247123726808
113,85.136875,137.2807236545155
114,85.1375,137.35170653094073
115,85.138125,137.42561945715946
116,85.13875,137.47803195728923
117,85.139375,137.52204642755586
118,85.14,137.58306492368493
119,85.140625,137.67209321844584
120,85.14125,137.72755813517142
121,85.141875,137.7938758288837
122,85.1425,137.86635623232223
123,85.143125,137.91839090620033
124,85.14375,137.91839090620033
125,85.144375,137.9426408676419
126,85.145,138.05419625939754
127,85.145625,138.10079856152424
128,85.14625,138.16433706178785
129,85.146875,138.2465671592082
130,85.1475,138.28263025261788
131,85.148125,138.32381319961075
132,85.14875,138.35431033118988
133,85.149375,138.35431033118988
134,85.15,138.45969631417768
135,85.150625,138.5299357854644
136,85.15125,138.54843390100837
137,85.151875,138.64947529354308
138,85.1525,138.73730917951247
139,85.153125,138.80036310015325
140,85.15375,138.80036310015325
141,85.154375,138.8560293263588
142,85.155,138.8936006776262
143,85.155625,138.89064041983963
144,85.15625,138.95455453926633
145,85.156875,138.98975179893006
146,85.1575,139.006323278492
147,85.158125,139.02286320215106
148,85.15875,139.09256755014542
149,85.159375,139.14543959985886
150,85.16,139.14256395353624
151,85.160625,139.15788974425797
152,85.16125,139.18750673151686
153,85.161875,139.22082433906624
154,85.1625,139.19513345981989
155,85.163125,139.1884604388621
156,85.16375,139.17605406799004
157,85.164375,139.1368098031847
158,85.165,139.1827366234075
159,85.165625,139.1884604388621
160,85.16625,139.14735616863055
161,85.166875,139.156932674163
162,85.1675,139.10316773851588
163,85.168125,139.03840147040586
164,85.16875,139.02772189760586
165,85.169375,139.03840147040586
166,85.17,139.02189113683326
167,85.170625,138.97119324217923
168,85.17125,138.99462904631415
169,85.171875,139.00145259500314
170,85.1725,138.9780352194043
171,85.173125,138.88175358830867
172,85.17375,138.92707994452547
173,85.174375,138.95749309795397
174,85.175,138.9103564415568
175,85.175625,138.8431385693498
176,85.17625,138.85305623386424
177,85.176875,138.89557362247015
178,85.1775,138.8113257298018
179,85.178125,138.79138337311804
180,85.17875,138.79138337311804
181,85.179375,138.79138337311804
182,85.18,138.77539645566236
183,85.180625,138.79038505237236
184,85.18125,138.8242637517064
185,85.181875,138.78339359250356
186,85.1825,138.78339359250356
187,85.183125,138.78439271709635
188,85.18375,138.7473483503458
189,85.184375,138.78239435296973
190,85.185,138.77439629564765
191,85.185625,138.71820272861015
192,85.18625,138.77539645566236
193,85.186875,138.8202848741114
194,85.1875,138.838175487312
195,85.188125,138.7973708891902
196,85.18875,138.82724671423523
197,85.189375,138.86296258717127
198,85.19,138.88570441377504
199,85.190625,138.8965599268643
200,85.19125,138.93297467813352
201,85.191875,138.96336723454263
202,85.1925,138.89951816824097
203,85.193125,138.8936006776262
204,85.19375,138.8847168758696
205,85.194375,138.8451230083893
206,85.195,138.9280626779811
207,85.195625,138.96238848761072
208,85.19625,138.9643458711994
209,85.196875,139.01702917777095
210,85.1975,139.0461601932425
211,85.198125,139.0451907318164
212,85.19875,139.00242695022746
213,85.199375,139.0529433951789
214,85.2,139.1137550062701
215,85.200625,139.16362995129896
216,85.20125,139.10220461941103
217,85.201875,139.09835107469917
218,85.2025,139.1252900539655
219,85.203125,139.16458628376765
220,85.20375,139.19513345981989
221,85.204375,139.19036753945997
222,85.205,139.1502302290896
223,85.205625,139.21797354653322
224,85.20625,139.22842188132898
225,85.206875,139.21987417884674
226,85.2075,139.25874576860002
227,85.208125,139.19132093275857
228,85.20875,139.1617169704217
229,85.209375,139.21987417884674
230,85.21,139.17509899738178
231,85.210625,139.11760172450752
232,85.21125,139.0722948338128
233,85.211875,139.11760172450752
234,85.2125,139.07519383466456
235,85.213125,139.03063581084697
236,85.21375,139.02675037591837
237,85.214375,139.00145259500314
238,85.215,138.97705812399428
239,85.215625,138.94965473113837
240,85.21625,138.89951816824097
241,85.216875,138.89557362247015
242,85.2175,138.91232558453464
243,85.218125,138.9359205454292
244,85.21875,138.8560293263588
245,85.219375,138.8113257298018
246,85.22,138.81431313813326
247,85.220625,138.8073409197133
248,85.22125,138.80933355327056
249,85.221875,138.81331744951657
250,85.2225,138.80634443148435
251,85.223125,138.85702013108676
252,85.22375,138.9142942811972
253,85.224375,138.9643458711994
254,85.225,138.90050402484925
255,85.225625,138.903460923478
256,85.22625,138.94180928439243
257,85.226875,138.96238848761072
258,85.2275,138.9975540807375
259,85.228125,139.00729708752246
260,85.22875,138.97119324217923
261,85.229375,139.08098893527188
262,85.23,139.11952444496652
263,85.230625,139.10990658368254
264,85.23125,139.1396873548552
265,85.231875,139.1932274054699
266,85.2325,139.24833386891504
267,85.233125,139.28990679110186
268,85.23375,139.39670186151596
269,85.234375,139.49207584174064
270,85.235,139.56452363349052
271,85.235625,139.5700013862292
272,85.23625,139.61551547925242
273,85.236875,139.6842433352287
274,85.2375,139.76939540419752
275,85.238125,139.82718005275902
276,85.23875,139.86872460995224
277,85.239375,139.89953347299382
278,85.24,139.98261082574743
279,85.240625,140.0303475364701
280,85.24125,140.05627558449345
281,85.241875,140.07093386204264
282,85.2425,140.11476085302849
283,85.243125,140.15922066672366
284,85.24375,140.19581438708596
285,85.244375,140.20769542996754
286,85.245,140.22633286733742
287,85.245625,140.25421425483574
288,85.24625,140.30300206458944
289,85.246875,140.3197621076826
290,85.2475,140.34818017072422
291,85.248125,140.41054024549126
292,85.24875,140.43701154868648
293,85.249375,140.45598809023377
294,85.25,140.4749232630495
295,85.250625,140.51921819712757
296,85.25125,140.50857522814482
297,85.251875,140.49463779310497
298,85.2525,140.51758166586734
299,85.253125,140.49135514392074
300,85.25375,140.47574559579692
301,85.254375,140.47821212701842
302,85.255,140.5003794456552
303,85.255625,140.5339331195632
304,85.25625,140.55351431809785
305,85.256875,140.52330817678504
306,85.2575,140.526578774447
307,85.258125,140.54780769369938
308,85.25875,140.58199133647088
309,85.259375,140.5876755537042
310,85.26,140.61927684756552
311,85.260625,140.6604288936582
312,85.26125,140.68213659415287
313,85.261875,140.6724954243852
314,85.2625,140.65801357465352
315,85.263125,140.64753942419873
316,85.26375,140.64753942419873
317,85.264375,140.64753942419873
318,85.265,140.65076358520014
319,85.265625,140.6700834589035
320,85.26625,140.73337620600194
321,85.266875,140.77955244665384
322,85.2675,140.77399246041244
323,85.268125,140.75092024171653
324,85.26875,140.76127053995717
325,85.269375,140.7985882821712
326,85.27,140.81521048457398
327,85.270625,140.8310116343529
328,85.27125,140.83574637943502
329,85.271875,140.81362878746717
330,85.2725,140.8648870801697
331,85.273125,140.88138300937828
332,85.27375,140.86331440414907
333,85.274375,140.9377038167542
334,85.275,140.95873032276157
335,85.275625,140.95017011188025
336,85.27625,140.9314639532401
337,85.276875,140.869603400451
338,85.2775,140.83653525275088
339,85.278125,140.85072273444285
340,85.27875,140.88844311423688
341,85.279375,140.88373701534726
342,85.28,140.85623383614296
343,85.280625,140.8349574344653
344,85.28125,140.85465959243442
345,85.281875,140.87745824782849
346,85.2825,140.8907952078482
347,85.283125,140.88295241757444
348,85.28375,140.89628095057276
349,85.284375,140.9181893407002
350,85.285,140.89941410585539
351,85.285625,140.87902836526553
352,85.28625,140.85938146786359
353,85.286875,140.84284366129913
354,85.2875,140.78907557923475
355,85.288125,140.70298915546925
356,85.28875,140.6047059202449
357,85.289375,140.6378597542095
358,85.29,140.59092200847496
359,85.290625,140.50857522814482
360,85.29125,140.41882119724642
361,85.291875,140.371513669345
362,85.2925,140.32896636518075
363,85.293125,140.2878903254707
364,85.29375,140.270226669318
365,85.294375,140.25927399651556
366,85.295,140.2575877434258
367,85.295625,140.27780120656877
368,85.29625,140.3071951081843
369,85.296875,140.3071951081843
370,85.2975,140.26685808690695
371,85.298125,140.38066327861998
372,85.29875,140.54943854042557
373,85.299375,140.7429500726511
374,85.3,140.89628095057276
375,85.300625,141.09762109725546
376,85.30125,141.30113206712036
377,85.301875,141.48681884730155
378,85.3025,141.69724278096845
379,85.303125,141.8473939925824
380,85.30375,141.95347398898195
381,85.304375,142.065809431155
382,85.305,142.12925767592242
383,85.305625,142.1746821720473
384,85.30625,142.21785201604436
385,85.306875,142.24271205363823
386,85.3075,142.2641553964547
387,85.308125,142.27886704613672
388,85.30875,142.24472461737878
389,85.309375,142.265493849287
390,85.31,142.3142067602476
391,85.310625,142.37058515063478
392,85.31125,142.39171549923566
393,85.311875,142.4416950142174
394,85.3125,142.532367510459
395,85.313125,142.6111779972803
396,85.31375,142.66886195098198
397,85.314375,142.71600566604224
398,85.315,142.7698433429995
399,85.315625,142.83714446476733
400,85.31625,142.89770836574286
401,85.316875,142.94424833940917
402,85.3175,142.9776033825646
403,85.318125,143.0009989032477
404,85.31875,143.02065163512884
405,85.319375,143.05188155854938
406,85.32,143.05738108434025
407,85.320625,143.06958980043848
408,85.32125,143.10672074930125
409,85.321875,143.14792638646458
410,85.3225,143.1678530077424
411,85.323125,143.16483675961746
412,85.32375,143.12977152100035
413,85.324375,143.15276128201833
414,85.325,143.1985590579197
415,85.325625,143.24531228596044
416,85.32625,143.24052864842355
417,85.326875,143.2255627781542
418,85.3275,143.20756962925725
419,85.328125,143.2135714880077
420,85.32875,143.19916005357038
421,85.329375,143.1726768271725
422,85.33,143.14187897994162
423,85.330625,143.10793547409702
424,85.33125,143.10550585460197
425,85.331875,143.14308879812563
426,85.3325,143.128559846361
427,85.333125,143.11036441416823
428,85.33375,143.09638872388345
429,85.334375,143.10915002903687
430,85.335,143.13945883792596
431,85.335625,143.17026525232865
432,85.33625,143.19495221048547
433,85.336875,143.21537123722257
434,85.3375,143.24710547104158
435,85.338125,143.28229641968682
436,85.33875,143.2882468820954
437,85.339375,143.21777032289947
438,85.34,143.14429844782302
439,85.340625,143.11339963439625
440,85.34125,143.03229944032026
441,85.341875,142.9405343044446
442,85.3425,142.84841508439118
443,85.343125,142.79506371390707
444,85.34375,142.70519797031318
445,85.344375,142.62146096068693
446,85.345,142.59057547717555
447,85.345625,142.47376683335173
448,85.34625,142.3527163477899
449,85.346875,142.23935674412147
450,85.3475,142.1224574801331
451,85.348125,141.99292234246462
452,85.34875,141.85090415211212
453,85.349375,141.6893806297615
454,85.35,141.5908601480581
455,85.350625,141.48389060803638
456,85.35125,141.34588172631953
457,85.351875,141.2132014794803
458,85.3525,141.0983865424763
459,85.353125,140.9874620030306
460,85.35375,140.8522976917705
461,85.354375,140.73417443139772
462,85.355,140.62574497753997
463,85.355625,140.526578774447
464,85.35625,140.45269079888237
465,85.356875,140.36402044992582
466,85.3575,140.28032458516728
467,85.358125,140.30635666138232
468,85.35875,140.3381608794415
469,85.359375,140.3515173678215
470,85.36,140.3231102390291
471,85.360625,140.3473456710706
472,85.36125,140.36235441182
473,85.361875,140.35985475532866
474,85.3625,140.30551813363752
475,85.363125,140.29712840089013
476,85.36375,140.3130619707093
477,85.364375,140.3415019275212
478,85.365,140.38648074307383
479,85.365625,140.4229587144199
480,85.36625,140.45104168370028
481,85.366875,140.57874154141356
482,85.3675,140.66284354121248
483,85.368125,140.71179634486916
484,85.36875,140.72538991485632
485,85.369375,140.79224763793448
486,85.37,140.80334072965695
487,85.370625,140.71659650505657
488,85.37125,140.66203873327697
489,85.371875,140.59741128007906
490,85.3725,140.5314823630067
491,85.373125,140.49299662358888
492,85.37375,140.53066529046595
493,85.374375,140.5502538489762
494,85.375,140.49463779310497
495,85.375625,140.41468170823032
496,85.37625,140.43205432056484
497,85.376875,140.51921819712757
498,85.3775,140.522490334909
499,85.378125,140.52330817678504
500,85.37875,140.52494362955548
501,85.379375,140.53066529046595
502,85.38,140.47327836395587
503,85.380625,140.42792113483944
504,85.38125,140.39893363357686
505,85.381875,140.33147492538245
506,85.3825,140.22633286733742
507,85.383125,140.09931774213646
508,85.38375,139.96431464741917
509,85.384375,139.75957831750964
510,85.385,139.5827693909362
511,85.385625,139.45701111694459
512,85.38625,139.29179174979805
513,85.386875,139.14639793710683
514,85.3875,139.00827078738763
515,85.388125,138.85503840859627
516,85.38875,138.6545473460306
517,85.389375,138.43684962811716
518,85.39,138.21142096962515
519,85.390625,138.08565315291256
520,85.39125,137.88632125368878
521,85.391875,137.64935229790743
522,85.3925,137.52551177355758
523,85.393125,137.24978333811794
524,85.39375,136.98715963322599
525,85.394375,136.85218479221123
526,85.395,136.70366139698086
527,85.395625,136.53445040337985
528,85.39625,136.35130739119563
529,85.396875,136.18850057594068
530,85.3975,135.96195864124974
531,85.398125,135.75204292364677
532,85.39875,135.6508856802002
533,85.399375,135.490339314571
534,85.4,135.34163242726646
535,85.400625,135.20543321084125
536,85.40125,134.93579664305224
537,85.401875,134.7597465266686
538,85.4025,134.63499767054526
539,85.403125,134.50843100148518
540,85.40375,134.36006336534035
541,85.404375,134.27988535321288
542,85.405,134.29665024866665
543,85.405625,134.2849182203579
544,85.40625,134.13776789963234
545,85.406875,133.92363174337046
546,85.4075,133.8163211596183
547,85.408125,133.54301042546865
548,85.40875,133.22110169706758
549,85.409375,132.90058129442284
550,85.41,132.3630546675704
551,85.410625,131.8368682244957
552,85.41125,131.3687282883377
553,85.411875,131.14292284636724
554,85.4125,130.71600581649795
555,85.413125,130.30157350151845
556,85.41375,130.08941724988836
557,85.414375,130.04854239968867
558,85.415,130.12739434191008
559,85.415625,130.3121789846896
560,85.41625,130.49830295079732
561,85.416875,130.94318242654833
562,85.4175,131.43883270148925
563,85.418125,131.80122461607485
564,85.41875,132.49182918253697
565,85.419375,133.19262023214003
566,85.42,133.85517636309447
567,85.420625,134.41806341626915
568,85.42125,134.98235324712647
569,85.421875,135.54563583342028
570,85.4225,136.11816910148394
571,85.423125,136.66804258463716
572,85.42375,137.17795914464008
573,85.424375,137.64251839540063
574,85.425,138.05419625939754
575,85.425625,138.41290002813577
576,85.42625,138.73429516422408
577,85.426875,139.05197469059547
578,85.4275,139.33972050235877
579,85.428125,139.58914636195698
580,85.42875,139.79077606641005
581,85.429375,139.94335742891667
582,85.43,140.06317667901723
583,85.430625,140.160926123167
584,85.43125,140.2643307924888
585,85.431875,140.3113861285976
586,85.4325,140.32645708027582
587,85.433125,140.31808755791107
588,85.43375,140.29125076255218
589,85.434375,140.29209066872102
590,85.435,140.31389977053036
591,85.435625,140.2280251984949
