,az,t
38515,2.375,24.071875
38516,2.434,24.0725
38517,2.393,24.073125
38518,2.362,24.07375
38519,2.291,24.074375
38520,2.101,24.075
38521,1.928,24.075625
38522,1.79,24.07625
38523,1.693,24.076875
38524,1.635,24.0775
38525,1.495,24.078125
38526,1.287,24.07875
38527,1.008,24.079375
38528,0.76,24.08
38529,0.535,24.080625
38530,0.335,24.08125
38531,0.165,24.081875
38532,0.011,24.0825
38533,-0.109,24.083125
38534,-0.126,24.08375
38535,-0.148,24.084375
38536,-0.183,24.085
38537,-0.237,24.085625
38538,-0.243,24.08625
38539,-0.288,24.086875
38540,-0.388,24.0875
38541,-0.612,24.088125
38542,-0.789,24.08875
38543,-0.967,24.089375
38544,-1.181,24.09
38545,-1.339,24.090625
38546,-1.532,24.09125
38547,-1.762,24.091875
38548,-1.976,24.0925
38549,-2.085,24.093125
38550,-2.165,24.09375
38551,-2.28,24.094375
38552,-2.402,24.095
38553,-2.534,24.095625
38554,-2.673,24.09625
38555,-2.755,24.096875
38556,-2.807,24.0975
38557,-2.846,24.098125
38558,-2.89,24.09875
38559,-2.926,24.099375
38560,-2.976,24.1
38561,-3.046,24.100625
38562,-3.07,24.10125
38563,-2.89,24.101875
38564,-2.642,24.1025
38565,-2.591,24.103125
38566,-2.647,24.10375
38567,-2.716,24.104375
38568,-2.767,24.105
38569,-3.007,24.105625
38570,-3.193,24.10625
38571,-3.35,24.106875
38572,-3.558,24.1075
38573,-3.794,24.108125
38574,-3.976,24.10875
38575,-4.048,24.109375
38576,-4.113,24.11
38577,-4.103,24.110625
38578,-4.031,24.11125
38579,-3.956,24.111875
38580,-3.854,24.1125
38581,-3.758,24.113125
38582,-3.697,24.11375
38583,-3.505,24.114375
38584,-3.31,24.115
38585,-3.126,24.115625
38586,-2.969,24.11625
38587,-2.785,24.116875
38588,-2.587,24.1175
38589,-2.39,24.118125
38590,-2.228,24.11875
38591,-2.062,24.119375
38592,-1.889,24.12
38593,-1.777,24.120625
38594,-1.663,24.12125
38595,-1.549,24.121875
38596,-1.44,24.1225
38597,-1.36,24.123125
38598,-1.21,24.12375
38599,-0.965,24.124375
38600,-0.849,24.125
38601,-0.738,24.125625
38602,-0.635,24.12625
38603,-0.557,24.126875
38604,-0.46,24.1275
38605,-0.257,24.128125
38606,0.104,24.12875
38607,0.287,24.129375
38608,0.468,24.13
38609,0.631,24.130625
38610,0.713,24.13125
38611,0.784,24.131875
38612,0.837,24.1325
38613,0.861,24.133125
38614,0.955,24.13375
38615,1.065,24.134375
38616,1.202,24.135
38617,1.468,24.135625
38618,1.647,24.13625
38619,1.808,24.136875
38620,2.002,24.1375
38621,2.11,24.138125
38622,2.231,24.13875
38623,2.375,24.139375
38624,2.539,24.14
38625,2.697,24.140625
38626,2.83,24.14125
38627,2.902,24.141875
38628,2.92,24.1425
38629,2.904,24.143125
38630,2.848,24.14375
38631,2.626,24.144375
38632,2.447,24.145
38633,2.317,24.145625
38634,2.273,24.14625
38635,2.228,24.146875
38636,2.217,24.1475
38637,2.252,24.148125
38638,2.385,24.14875
38639,2.561,24.149375
38640,2.752,24.15
38641,2.891,24.150625
38642,3.012,24.15125
38643,3.102,24.151875
38644,3.149,24.1525
38645,3.283,24.153125
38646,3.406,24.15375
38647,3.533,24.154375
38648,3.74,24.155
38649,3.792,24.155625
38650,3.825,24.15625
38651,3.92,24.156875
38652,4.349,24.1575
38653,4.807,24.158125
38654,5.253,24.15875
38655,5.576,24.159375
38656,5.824,24.16
38657,6.083,24.160625
38658,6.437,24.16125
38659,6.955,24.161875
38660,7.539,24.1625
38661,8.163,24.163125
38662,8.694,24.16375
38663,9.419,24.164375
38664,10.081,24.165
38665,10.306,24.165625
38666,10.382,24.16625
38667,10.379,24.166875
38668,10.318,24.1675
38669,10.413,24.168125
38670,10.567,24.16875
38671,10.832,24.169375
38672,11.366,24.17
38673,11.889,24.170625
38674,12.326,24.17125
38675,12.642,24.171875
38676,13.122,24.1725
38677,13.595,24.173125
38678,14.066,24.17375
38679,14.542,24.174375
38680,14.989,24.175
38681,15.505,24.175625
38682,16.151,24.17625
38683,16.575,24.176875
38684,16.808,24.1775
38685,16.889,24.178125
38686,16.927,24.17875
38687,16.937,24.179375
38688,16.956,24.18
38689,17.014,24.180625
38690,16.908,24.18125
38691,16.731,24.181875
38692,16.499,24.1825
38693,16.261,24.183125
38694,16.082,24.18375
38695,15.889,24.184375
38696,15.596,24.185
38697,15.346,24.185625
38698,15.115,24.18625
38699,14.897,24.186875
38700,14.629,24.1875
38701,14.409,24.188125
38702,14.208,24.18875
38703,13.983,24.189375
38704,13.848,24.19
38705,13.774,24.190625
38706,13.754,24.19125
38707,13.659,24.191875
38708,13.562,24.1925
38709,13.46,24.193125
38710,13.348,24.19375
38711,13.183,24.194375
38712,13.059,24.195
38713,13.015,24.195625
38714,13.13,24.19625
38715,13.339,24.196875
38716,13.582,24.1975
38717,13.674,24.198125
38718,13.663,24.19875
38719,13.566,24.199375
38720,13.369,24.2
38721,13.168,24.200625
38722,12.957,24.20125
38723,12.746,24.201875
38724,12.603,24.2025
38725,12.53,24.203125
38726,12.477,24.20375
38727,12.412,24.204375
38728,12.429,24.205
38729,12.394,24.205625
38730,12.3,24.20625
38731,12.188,24.206875
38732,12.073,24.2075
38733,11.956,24.208125
38734,11.833,24.20875
38735,11.675,24.209375
38736,11.507,24.21
38737,11.33,24.210625
38738,11.102,24.21125
38739,10.888,24.211875
38740,10.7,24.2125
38741,10.574,24.213125
38742,10.517,24.21375
38743,10.429,24.214375
38744,10.284,24.215
38745,10.216,24.215625
38746,10.133,24.21625
38747,10.046,24.216875
38748,9.978,24.2175
38749,9.905,24.218125
38750,9.829,24.21875
38751,9.751,24.219375
38752,9.682,24.22
38753,9.681,24.220625
38754,9.709,24.22125
38755,9.641,24.221875
38756,9.645,24.2225
38757,9.647,24.223125
38758,9.603,24.22375
38759,9.569,24.224375
38760,9.507,24.225
38761,9.429,24.225625
38762,9.395,24.22625
38763,9.371,24.226875
38764,9.358,24.2275
38765,9.361,24.228125
38766,9.401,24.22875
38767,9.481,24.229375
38768,9.575,24.23
38769,9.449,24.230625
38770,9.368,24.23125
38771,9.328,24.231875
38772,9.345,24.2325
38773,9.438,24.233125
38774,9.559,24.23375
38775,9.701,24.234375
38776,9.895,24.235
38777,9.932,24.235625
38778,9.854,24.23625
38779,9.687,24.236875
38780,9.49,24.2375
38781,9.332,24.238125
38782,9.241,24.23875
38783,9.2,24.239375
38784,9.11,24.24
38785,9.022,24.240625
38786,9.077,24.24125
38787,8.955,24.241875
38788,8.879,24.2425
38789,8.957,24.243125
38790,9.197,24.24375
38791,9.3,24.244375
38792,9.269,24.245
38793,9.106,24.245625
38794,8.904,24.24625
38795,8.765,24.246875
38796,8.772,24.2475
38797,8.75,24.248125
38798,8.694,24.24875
38799,8.613,24.249375
38800,8.562,24.25
38801,8.518,24.250625
38802,8.411,24.25125
38803,8.149,24.251875
38804,7.881,24.2525
38805,7.609,24.253125
38806,7.35,24.25375
38807,7.289,24.254375
38808,7.34,24.255
38809,7.362,24.255625
38810,7.151,24.25625
38811,6.888,24.256875
38812,6.515,24.2575
38813,6.031,24.258125
38814,5.837,24.25875
38815,5.664,24.259375
38816,5.571,24.26
38817,5.711,24.260625
38818,5.75,24.26125
38819,5.645,24.261875
38820,5.363,24.2625
38821,5.574,24.263125
38822,5.456,24.26375
38823,5.063,24.264375
38824,4.451,24.265
38825,4.248,24.265625
38826,4.166,24.26625
38827,4.088,24.266875
38828,3.833,24.2675
38829,3.233,24.268125
38830,2.451,24.26875
38831,2.186,24.269375
38832,1.873,24.27
38833,1.509,24.270625
38834,1.077,24.27125
38835,0.4,24.271875
38836,-0.237,24.2725
38837,-0.82,24.273125
38838,-1.416,24.27375
38839,-1.83,24.274375
38840,-2.2,24.275
38841,-2.649,24.275625
38842,-3.218,24.27625
38843,-3.783,24.276875
38844,-4.331,24.2775
38845,-4.919,24.278125
38846,-5.505,24.27875
38847,-6.049,24.279375
38848,-6.471,24.28
38849,-6.829,24.280625
38850,-6.633,24.28125
38851,-5.742,24.281875
38852,-4.97,24.2825
38853,-4.56,24.283125
38854,-4.345,24.28375
38855,-4.038,24.284375
38856,-3.886,24.285
38857,-3.648,24.285625
38858,-3.227,24.28625
38859,-2.768,24.286875
38860,-2.402,24.2875
38861,-2.085,24.288125
38862,-1.687,24.28875
38863,-1.229,24.289375
38864,-0.72,24.29
38865,-0.152,24.290625
38866,0.309,24.29125
38867,0.674,24.291875
38868,0.955,24.2925
38869,1.183,24.293125
38870,1.339,24.29375
38871,1.575,24.294375
38872,2.038,24.295
38873,2.494,24.295625
38874,2.777,24.29625
38875,2.883,24.296875
38876,2.941,24.2975
38877,3.1,24.298125
38878,3.272,24.29875
38879,3.364,24.299375
38880,3.688,24.3
38881,3.974,24.300625
38882,4.176,24.30125
38883,4.346,24.301875
38884,4.523,24.3025
38885,4.678,24.303125
38886,4.756,24.30375
38887,4.965,24.304375
38888,5.194,24.305
38889,5.412,24.305625
38890,5.473,24.30625
