,az,t
75253,7.714,47.033125
75254,7.794,47.03375
75255,7.839,47.034375
75256,7.771,47.035
75257,7.751,47.035625
75258,7.763,47.03625
75259,7.8,47.036875
75260,7.834,47.0375
75261,7.843,47.038125
75262,7.873,47.03875
75263,7.969,47.039375
75264,7.987,47.04
75265,7.999,47.040625
75266,8.01,47.04125
75267,8.004,47.041875
75268,7.964,47.0425
75269,7.914,47.043125
75270,7.873,47.04375
75271,7.867,47.044375
75272,7.858,47.045
75273,7.84,47.045625
75274,7.864,47.04625
75275,7.925,47.046875
75276,7.973,47.0475
75277,7.911,47.048125
75278,7.777,47.04875
75279,7.647,47.049375
75280,7.545,47.05
75281,7.398,47.050625
75282,7.246,47.05125
75283,7.097,47.051875
75284,6.978,47.0525
75285,6.966,47.053125
75286,6.988,47.05375
75287,7.019,47.054375
75288,7.046,47.055
75289,7.004,47.055625
75290,6.932,47.05625
75291,6.979,47.056875
75292,7.004,47.0575
75293,6.993,47.058125
75294,6.928,47.05875
75295,7.007,47.059375
75296,7.083,47.06
75297,7.147,47.060625
75298,7.212,47.06125
75299,7.216,47.061875
75300,7.259,47.0625
75301,7.446,47.063125
75302,7.468,47.06375
75303,7.478,47.064375
75304,7.5,47.065
75305,7.578,47.065625
75306,7.686,47.06625
75307,7.816,47.066875
75308,7.966,47.0675
75309,8.101,47.068125
75310,8.29,47.06875
75311,8.538,47.069375
75312,8.541,47.07
75313,8.605,47.070625
75314,8.696,47.07125
75315,8.761,47.071875
75316,8.825,47.0725
75317,8.912,47.073125
75318,9.031,47.07375
75319,9.174,47.074375
75320,9.329,47.075
75321,9.48,47.075625
75322,9.579,47.07625
75323,9.717,47.076875
75324,9.875,47.0775
75325,10.045,47.078125
75326,10.107,47.07875
75327,10.185,47.079375
75328,10.263,47.08
75329,10.243,47.080625
75330,10.326,47.08125
75331,10.369,47.081875
75332,10.26,47.0825
75333,10.217,47.083125
75334,10.139,47.08375
75335,10.028,47.084375
75336,9.946,47.085
75337,9.785,47.085625
75338,9.662,47.08625
75339,9.706,47.086875
75340,9.608,47.0875
75341,9.47,47.088125
75342,9.306,47.08875
75343,9.14,47.089375
75344,9.059,47.09
75345,9.043,47.090625
75346,9.091,47.09125
75347,8.965,47.091875
75348,8.782,47.0925
75349,8.569,47.093125
75350,8.487,47.09375
75351,8.448,47.094375
75352,8.445,47.095
75353,8.483,47.095625
75354,8.567,47.09625
75355,8.633,47.096875
75356,8.657,47.0975
75357,8.972,47.098125
75358,9.577,47.09875
75359,10.385,47.099375
75360,11.188,47.1
75361,11.839,47.100625
75362,12.313,47.10125
75363,12.558,47.101875
75364,12.686,47.1025
75365,12.868,47.103125
75366,13.082,47.10375
75367,13.188,47.104375
75368,13.345,47.105
75369,13.524,47.105625
75370,13.708,47.10625
75371,13.805,47.106875
75372,13.896,47.1075
75373,13.987,47.108125
75374,14.031,47.10875
75375,13.988,47.109375
75376,13.928,47.11
75377,13.921,47.110625
75378,13.991,47.11125
75379,14.083,47.111875
75380,14.19,47.1125
75381,14.373,47.113125
75382,14.49,47.11375
75383,14.577,47.114375
75384,14.679,47.115
75385,14.71,47.115625
75386,14.765,47.11625
75387,14.869,47.116875
75388,14.927,47.1175
75389,14.979,47.118125
75390,15.026,47.11875
75391,15.07,47.119375
75392,15.13,47.12
75393,15.214,47.120625
75394,15.326,47.12125
75395,15.461,47.121875
75396,15.545,47.1225
75397,15.585,47.123125
75398,15.605,47.12375
75399,15.69,47.124375
75400,15.783,47.125
75401,15.851,47.125625
75402,15.896,47.12625
75403,15.962,47.126875
75404,16.033,47.1275
75405,16.009,47.128125
75406,15.986,47.12875
75407,15.973,47.129375
75408,15.983,47.13
75409,15.965,47.130625
75410,15.923,47.13125
75411,15.856,47.131875
75412,15.764,47.1325
75413,15.702,47.133125
75414,15.641,47.13375
75415,15.542,47.134375
75416,15.476,47.135
75417,15.388,47.135625
75418,15.27,47.13625
75419,15.182,47.136875
75420,15.032,47.1375
75421,14.871,47.138125
75422,14.783,47.13875
75423,14.641,47.139375
75424,14.486,47.14
75425,14.33,47.140625
