,t,Vdbz
0,12.05,139.25779974783583
1,12.050625,139.26725532207473
2,12.05125,139.2955604404475
3,12.051875,139.361249201529
4,12.0525,139.3994946024343
5,12.053125,139.45886016211136
6,12.05375,139.51690450935135
7,12.054375,139.5224123659963
8,12.055,139.6136994872663
9,12.055625,139.7255791181198
10,12.05625,139.83780607872052
11,12.056875,139.91007140530013
12,12.0575,139.99826264833143
13,12.058125,140.08384712519427
14,12.05875,140.10189350145097
15,12.059375,140.16348368012854
16,12.06,140.23901732118796
17,12.060625,140.31641268524137
18,12.06125,140.38232580894146
19,12.061875,140.4617553399089
20,12.0625,140.54699215549513
21,12.063125,140.58605187117996
22,12.06375,140.63059291606845
23,12.064375,140.67088752181894
24,12.065,140.69818146735497
25,12.065625,140.72538991485632
26,12.06625,140.76445276737437
27,12.066875,140.81125570162624
28,12.0675,140.79779595472363
29,12.068125,140.80571597864983
30,12.06875,140.81916346768415
31,12.069375,140.81916346768415
32,12.07,140.87117493829464
33,12.070625,140.89941410585539
34,12.07125,140.88452154225365
35,12.071875,140.94082206831814
36,12.0725,140.99133738329303
37,12.073125,141.02690998673077
38,12.07375,141.0160989562692
39,12.074375,141.0284533217807
40,12.075,141.03308168226573
41,12.075625,141.01455342430108
42,12.07625,140.99908296044094
43,12.076875,140.99056244555436
44,12.0775,140.98978743867113
45,12.078125,141.00295316040607
46,12.07875,141.0284533217807
47,12.079375,141.03616588634185
48,12.08,141.00217925835736
49,12.080625,141.04079014002943
50,12.08125,141.04695198449326
51,12.081875,141.02073390282425
52,12.0825,141.0099151776771
53,12.083125,141.0323104600998
54,12.08375,141.05695566801722
55,12.084375,141.05157050089315
56,12.085,141.09455864164397
57,12.085625,141.11444532967153
58,12.08625,141.10297779778787
59,12.086875,141.11368129838826
60,12.0875,141.10527251568368
61,12.088125,141.1068019908836
62,12.08875,141.1715569826645
63,12.089375,141.204132421347
64,12.09,141.2048885379645
65,12.090625,141.17231594021123
66,12.09125,141.20564458876692
67,12.091875,141.20337623890296
68,12.0925,141.18217635827187
69,12.093125,141.17990187050833
70,12.09375,141.21697746077615
71,12.094375,141.23583278368022
72,12.095,141.20186367648938
73,12.095625,141.22527884600498
74,12.09625,141.22829556554146
75,12.096875,141.21773246009323
76,12.0975,141.23884584056174
77,12.098125,141.22377009324143
78,12.09875,141.21999706436577
79,12.099375,141.2681684995189
80,12.1,141.29589622390765
81,12.100625,141.322789857414
82,12.10125,141.34588172631953
83,12.101875,141.31756705714784
84,12.1025,141.32950027508264
85,12.103125,141.35703321024704
86,12.10375,141.37706987342997
87,12.104375,141.35183096603024
88,12.105,141.36594410062906
89,12.105625,141.43395890443227
90,12.10625,141.44867451936776
91,12.106875,141.47949639733318
92,12.1075,141.50363709237385
93,12.108125,141.47363398952567
94,12.10875,141.4985219424791
95,12.109375,141.5247963955005
96,12.11,141.53499281248
97,12.110625,141.53935904395837
98,12.11125,141.56478507619332
99,12.111875,141.58869021267486
100,12.1125,141.53644846685546
101,12.113125,141.5524445848904
102,12.11375,141.57421010656552
103,12.114375,141.5662357466999
104,12.115,141.6262259031996
105,12.115625,141.6686189632102
106,12.11625,141.69724278096845
107,12.116875,141.75278936625284
108,12.1175,141.7768912545401
109,12.118125,141.7917443734561
110,12.11875,141.8108039950847
111,12.119375,141.9145424511196
112,12.12,141.96664335695368
113,12.120625,141.95902141988302
114,12.12125,142.03631571983487
115,12.121875,142.1163327486737
116,12.1225,142.1787384717652
117,12.123125,142.18752062808753
118,12.12375,142.2239056041426
119,12.124375,142.2601388000187
120,12.125,142.29088534411727
121,12.125625,142.3765332586658
122,12.12625,142.4371036433371
123,12.126875,142.47180665213347
