,ax,t
46464,9.733,29.04
46465,9.619,29.040625
46466,9.547,29.04125
46467,9.428,29.041875
46468,9.282,29.0425
46469,9.128,29.043125
46470,9.009,29.04375
46471,8.935,29.044375
46472,8.856,29.045
46473,8.748,29.045625
46474,8.636,29.04625
46475,8.509,29.046875
46476,8.378,29.0475
46477,8.3,29.048125
46478,8.242,29.04875
46479,8.19,29.049375
46480,8.135,29.05
46481,8.059,29.050625
46482,8.027,29.05125
46483,8.033,29.051875
46484,7.958,29.0525
46485,7.911,29.053125
46486,7.869,29.05375
46487,7.804,29.054375
46488,7.751,29.055
46489,7.705,29.055625
46490,7.668,29.05625
46491,7.716,29.056875
46492,7.694,29.0575
46493,7.639,29.058125
46494,7.605,29.05875
46495,7.558,29.059375
46496,7.509,29.06
46497,7.465,29.060625
46498,7.452,29.06125
46499,7.45,29.061875
46500,7.461,29.0625
46501,7.492,29.063125
46502,7.449,29.06375
46503,7.405,29.064375
46504,7.398,29.065
46505,7.269,29.065625
46506,7.172,29.06625
46507,7.109,29.066875
46508,7.054,29.0675
46509,6.963,29.068125
46510,6.882,29.06875
46511,6.855,29.069375
46512,6.819,29.07
46513,6.768,29.070625
46514,6.706,29.07125
46515,6.668,29.071875
46516,6.59,29.0725
46517,6.492,29.073125
46518,6.397,29.07375
46519,6.276,29.074375
46520,6.192,29.075
46521,6.158,29.075625
46522,6.026,29.07625
46523,5.921,29.076875
46524,5.843,29.0775
46525,5.802,29.078125
46526,5.739,29.07875
46527,5.689,29.079375
46528,5.665,29.08
46529,5.598,29.080625
46530,5.53,29.08125
46531,5.468,29.081875
46532,5.434,29.0825
46533,5.308,29.083125
46534,5.208,29.08375
46535,5.219,29.084375
46536,5.077,29.085
46537,4.977,29.085625
46538,4.914,29.08625
46539,4.758,29.086875
46540,4.736,29.0875
46541,4.718,29.088125
46542,4.575,29.08875
46543,4.516,29.089375
46544,4.445,29.09
46545,4.352,29.090625
46546,4.349,29.09125
46547,4.263,29.091875
46548,4.14,29.0925
46549,4.035,29.093125
46550,3.986,29.09375
46551,3.942,29.094375
46552,3.886,29.095
46553,3.785,29.095625
46554,3.65,29.09625
46555,3.522,29.096875
46556,3.512,29.0975
46557,3.43,29.098125
46558,3.316,29.09875
46559,3.184,29.099375
46560,3.081,29.1
46561,2.985,29.100625
46562,2.892,29.10125
46563,2.797,29.101875
46564,2.695,29.1025
46565,2.579,29.103125
46566,2.443,29.10375
46567,2.317,29.104375
46568,2.207,29.105
46569,2.108,29.105625
46570,1.976,29.10625
46571,1.836,29.106875
46572,1.714,29.1075
46573,1.646,29.108125
46574,1.561,29.10875
46575,1.441,29.109375
46576,1.287,29.11
46577,1.179,29.110625
46578,1.09,29.11125
46579,1.007,29.111875
46580,0.908,29.1125
46581,0.799,29.113125
46582,0.696,29.11375
46583,0.608,29.114375
46584,0.523,29.115
46585,0.462,29.115625
46586,0.398,29.11625
46587,0.241,29.116875
46588,0.14,29.1175
46589,0.068,29.118125
46590,0.017,29.11875
46591,-0.073,29.119375
46592,-0.154,29.12
46593,-0.223,29.120625
46594,-0.281,29.12125
46595,-0.339,29.121875
46596,-0.412,29.1225
46597,-0.521,29.123125
46598,-0.541,29.12375
46599,-0.579,29.124375
46600,-0.639,29.125
46601,-0.605,29.125625
46602,-0.635,29.12625
46603,-0.694,29.126875
46604,-0.749,29.1275
46605,-0.786,29.128125
46606,-0.826,29.12875
46607,-0.874,29.129375
46608,-0.952,29.13
46609,-0.971,29.130625
46610,-0.952,29.13125
46611,-0.925,29.131875
46612,-0.941,29.1325
46613,-0.962,29.133125
46614,-0.972,29.13375
46615,-1.009,29.134375
46616,-1.019,29.135
46617,-1.015,29.135625
46618,-1.046,29.13625
46619,-1.015,29.136875
46620,-0.979,29.1375
46621,-0.972,29.138125
46622,-0.934,29.13875
46623,-0.891,29.139375
46624,-0.852,29.14
46625,-0.845,29.140625
46626,-0.828,29.14125
46627,-0.774,29.141875
46628,-0.642,29.1425
46629,-0.5,29.143125
46630,-0.398,29.14375
46631,-0.338,29.144375
46632,-0.243,29.145
46633,-0.085,29.145625
46634,0.103,29.14625
46635,0.283,29.146875
46636,0.437,29.1475
46637,0.582,29.148125
46638,0.722,29.14875
46639,0.888,29.149375
46640,1.034,29.15
46641,1.173,29.150625
46642,1.34,29.15125
46643,1.506,29.151875
46644,1.66,29.1525
46645,1.792,29.153125
46646,1.994,29.15375
46647,2.161,29.154375
46648,2.307,29.155
46649,2.491,29.155625
46650,2.667,29.15625
46651,2.849,29.156875
46652,3.049,29.1575
46653,3.209,29.158125
46654,3.393,29.15875
46655,3.604,29.159375
46656,3.814,29.16
46657,4.046,29.160625
46658,4.269,29.16125
46659,4.446,29.161875
46660,4.673,29.1625
46661,4.951,29.163125
46662,5.276,29.16375
46663,5.513,29.164375
46664,5.83,29.165
46665,6.169,29.165625
46666,6.441,29.16625
46667,6.763,29.166875
46668,7.093,29.1675
46669,7.42,29.168125
46670,7.81,29.16875
46671,8.189,29.169375
46672,8.571,29.17
46673,9.002,29.170625
46674,9.47,29.17125
46675,9.977,29.171875
46676,10.53,29.1725
46677,11.071,29.173125
46678,11.622,29.17375
46679,12.181,29.174375
46680,12.732,29.175
46681,13.408,29.175625
46682,14.104,29.17625
46683,14.743,29.176875
46684,15.431,29.1775
46685,16.109,29.178125
46686,16.769,29.17875
46687,17.411,29.179375
46688,18.0,29.18
46689,18.576,29.180625
46690,19.184,29.18125
46691,19.558,29.181875
46692,19.877,29.1825
46693,20.177,29.183125
46694,20.507,29.18375
46695,20.763,29.184375
46696,20.937,29.185
46697,20.967,29.185625
46698,20.846,29.18625
46699,20.644,29.186875
46700,20.372,29.1875
46701,19.972,29.188125
46702,19.544,29.18875
46703,19.058,29.189375
46704,18.392,29.19
46705,17.789,29.190625
46706,17.225,29.19125
46707,16.698,29.191875
46708,16.121,29.1925
46709,15.571,29.193125
46710,15.042,29.19375
46711,14.479,29.194375
46712,13.941,29.195
46713,13.438,29.195625
46714,12.986,29.19625
46715,12.592,29.196875
46716,12.178,29.1975
46717,11.744,29.198125
46718,11.397,29.19875
46719,11.06,29.199375
46720,10.737,29.2
46721,10.441,29.200625
46722,10.14,29.20125
46723,9.878,29.201875
46724,9.668,29.2025
46725,9.509,29.203125
46726,9.343,29.20375
46727,9.183,29.204375
46728,9.061,29.205
46729,9.071,29.205625
46730,9.114,29.20625
46731,9.155,29.206875
46732,9.189,29.2075
46733,9.196,29.208125
46734,9.193,29.20875
46735,9.251,29.209375
46736,9.352,29.21
46737,9.448,29.210625
46738,9.506,29.21125
46739,9.579,29.211875
46740,9.638,29.2125
46741,9.671,29.213125
46742,9.617,29.21375
46743,9.506,29.214375
46744,9.378,29.215
46745,9.269,29.215625
46746,9.28,29.21625
46747,9.167,29.216875
46748,8.896,29.2175
46749,8.638,29.218125
46750,8.408,29.21875
46751,8.209,29.219375
46752,8.056,29.22
46753,7.765,29.220625
46754,7.497,29.22125
46755,7.301,29.221875
46756,7.172,29.2225
46757,7.139,29.223125
46758,7.147,29.22375
46759,7.058,29.224375
46760,6.938,29.225
46761,6.83,29.225625
46762,6.759,29.22625
46763,6.841,29.226875
46764,6.935,29.2275
46765,7.032,29.228125
46766,7.121,29.22875
46767,7.246,29.229375
46768,7.369,29.23
46769,7.458,29.230625
46770,7.546,29.23125
46771,7.679,29.231875
46772,7.838,29.2325
46773,7.827,29.233125
46774,7.917,29.23375
46775,8.032,29.234375
46776,8.089,29.235
46777,8.182,29.235625
46778,8.316,29.23625
46779,8.489,29.236875
46780,8.581,29.2375
46781,8.565,29.238125
46782,8.516,29.23875
46783,8.567,29.239375
46784,8.729,29.24
46785,8.89,29.240625
46786,9.016,29.24125
46787,9.094,29.241875
46788,9.147,29.2425
46789,9.184,29.243125
46790,9.235,29.24375
46791,9.306,29.244375
46792,9.365,29.245
46793,9.389,29.245625
46794,9.467,29.24625
46795,9.536,29.246875
46796,9.589,29.2475
46797,9.613,29.248125
46798,9.591,29.24875
46799,9.597,29.249375
46800,9.709,29.25
46801,9.717,29.250625
46802,9.717,29.25125
46803,9.722,29.251875
46804,9.739,29.2525
46805,9.76,29.253125
46806,9.781,29.25375
46807,9.791,29.254375
46808,9.787,29.255
46809,9.79,29.255625
46810,9.806,29.25625
46811,9.796,29.256875
46812,9.845,29.2575
46813,9.916,29.258125
46814,9.937,29.25875
46815,10.022,29.259375
46816,10.095,29.26
46817,10.122,29.260625
46818,10.219,29.26125
46819,10.26,29.261875
46820,10.256,29.2625
46821,10.253,29.263125
46822,10.324,29.26375
46823,10.384,29.264375
46824,10.377,29.265
46825,10.376,29.265625
46826,10.398,29.26625
46827,10.436,29.266875
46828,10.453,29.2675
46829,10.453,29.268125
46830,10.453,29.26875
46831,10.47,29.269375
46832,10.385,29.27
46833,10.348,29.270625
46834,10.372,29.27125
46835,10.297,29.271875
46836,10.262,29.2725
46837,10.259,29.273125
46838,10.286,29.27375
46839,10.239,29.274375
46840,10.233,29.275
46841,10.301,29.275625
46842,10.355,29.27625
46843,10.37,29.276875
46844,10.373,29.2775
46845,10.427,29.278125
46846,10.393,29.27875
46847,10.405,29.279375
46848,10.53,29.28
46849,10.508,29.280625
46850,10.513,29.28125
46851,10.553,29.281875
46852,10.645,29.2825
46853,10.671,29.283125
46854,10.709,29.28375
46855,10.818,29.284375
46856,10.823,29.285
46857,10.901,29.285625
46858,11.048,29.28625
46859,11.106,29.286875
46860,11.189,29.2875
46861,11.299,29.288125
46862,11.449,29.28875
46863,11.439,29.289375
46864,11.494,29.29
46865,11.652,29.290625
46866,11.785,29.29125
46867,11.889,29.291875
46868,11.985,29.2925
46869,12.107,29.293125
46870,12.21,29.29375
46871,12.342,29.294375
46872,12.522,29.295
46873,12.692,29.295625
46874,12.785,29.29625
46875,12.825,29.296875
46876,12.863,29.2975
46877,12.979,29.298125
46878,13.065,29.29875
46879,13.058,29.299375
46880,13.048,29.3
46881,13.116,29.300625
46882,13.238,29.30125
46883,13.292,29.301875
46884,13.221,29.3025
46885,13.143,29.303125
46886,13.153,29.30375
46887,13.184,29.304375
46888,13.129,29.305
46889,12.987,29.305625
46890,12.882,29.30625
46891,12.818,29.306875
46892,12.781,29.3075
46893,12.768,29.308125
46894,12.67,29.30875
46895,12.553,29.309375
46896,12.434,29.31
46897,12.383,29.310625
46898,12.33,29.31125
46899,12.27,29.311875
46900,12.192,29.3125
46901,12.059,29.313125
46902,11.927,29.31375
46903,11.814,29.314375
46904,11.853,29.315
46905,11.841,29.315625
46906,11.779,29.31625
46907,11.664,29.316875
46908,11.638,29.3175
46909,11.636,29.318125
46910,11.622,29.31875
46911,11.542,29.319375
46912,11.48,29.32
46913,11.445,29.320625
46914,11.448,29.32125
46915,11.473,29.321875
46916,11.502,29.3225
46917,11.519,29.323125
46918,11.512,29.32375
46919,11.529,29.324375
46920,11.571,29.325
46921,11.537,29.325625
46922,11.6,29.32625
46923,11.699,29.326875
46924,11.76,29.3275
46925,11.833,29.328125
46926,11.861,29.32875
46927,11.827,29.329375
46928,11.796,29.33
46929,11.793,29.330625
46930,11.8,29.33125
46931,11.783,29.331875
46932,11.763,29.3325
46933,11.762,29.333125
46934,11.793,29.33375
46935,11.744,29.334375
46936,11.669,29.335
46937,11.583,29.335625
46938,11.549,29.33625
46939,11.517,29.336875
46940,11.492,29.3375
46941,11.479,29.338125
46942,11.377,29.33875
46943,11.314,29.339375
46944,11.293,29.34
46945,11.266,29.340625
46946,11.229,29.34125
46947,11.204,29.341875
46948,11.218,29.3425
46949,11.157,29.343125
46950,11.112,29.34375
46951,11.101,29.344375
46952,11.125,29.345
46953,11.131,29.345625
46954,11.112,29.34625
46955,11.044,29.346875
46956,11.03,29.3475
46957,11.019,29.348125
46958,10.999,29.34875
46959,10.961,29.349375
46960,10.954,29.35
46961,10.967,29.350625
46962,10.978,29.35125
46963,11.001,29.351875
46964,11.008,29.3525
46965,10.981,29.353125
46966,10.993,29.35375
46967,10.979,29.354375
46968,10.94,29.355
46969,10.892,29.355625
46970,10.859,29.35625
46971,10.823,29.356875
46972,10.765,29.3575
46973,10.667,29.358125
46974,10.597,29.35875
46975,10.559,29.359375
46976,10.515,29.36
46977,10.432,29.360625
46978,10.343,29.36125
46979,10.288,29.361875
46980,10.196,29.3625
46981,10.101,29.363125
46982,10.014,29.36375
46983,10.048,29.364375
46984,9.996,29.365
46985,9.903,29.365625
46986,9.838,29.36625
46987,9.812,29.366875
46988,9.805,29.3675
46989,9.811,29.368125
46990,9.768,29.36875
46991,9.741,29.369375
46992,9.723,29.37
46993,9.682,29.370625
46994,9.629,29.37125
46995,9.603,29.371875
46996,9.637,29.3725
46997,9.626,29.373125
46998,9.651,29.37375
46999,9.694,29.374375
47000,9.636,29.375
47001,9.656,29.375625
47002,9.683,29.37625
47003,9.656,29.376875
47004,9.626,29.3775
47005,9.625,29.378125
47006,9.65,29.37875
47007,9.599,29.379375
47008,9.618,29.38
47009,9.668,29.380625
47010,9.705,29.38125
47011,9.685,29.381875
47012,9.647,29.3825
47013,9.601,29.383125
47014,9.625,29.38375
47015,9.647,29.384375
47016,9.667,29.385
47017,9.688,29.385625
47018,9.692,29.38625
47019,9.659,29.386875
47020,9.574,29.3875
47021,9.609,29.388125
47022,9.652,29.38875
47023,9.694,29.389375
47024,9.707,29.39
47025,9.741,29.390625
47026,9.778,29.39125
47027,9.805,29.391875
47028,9.901,29.3925
47029,9.942,29.393125
47030,9.934,29.39375
47031,10.009,29.394375
47032,10.039,29.395
47033,10.068,29.395625
47034,10.142,29.39625
47035,10.136,29.396875
47036,10.196,29.3975
47037,10.336,29.398125
47038,10.387,29.39875
47039,10.491,29.399375
47040,10.603,29.4
47041,10.647,29.400625
47042,10.708,29.40125
47043,10.808,29.401875
47044,10.957,29.4025
47045,11.021,29.403125
47046,11.092,29.40375
47047,11.175,29.404375
47048,11.294,29.405
47049,11.307,29.405625
47050,11.314,29.40625
47051,11.361,29.406875
47052,11.369,29.4075
47053,11.417,29.408125
47054,11.492,29.40875
47055,11.526,29.409375
47056,11.55,29.41
47057,11.566,29.410625
47058,11.573,29.41125
47059,11.583,29.411875
47060,11.579,29.4125
47061,11.567,29.413125
47062,11.597,29.41375
47063,11.607,29.414375
47064,11.61,29.415
47065,11.62,29.415625
47066,11.586,29.41625
47067,11.603,29.416875
47068,11.684,29.4175
47069,11.68,29.418125
47070,11.677,29.41875
47071,11.676,29.419375
47072,11.682,29.42
47073,11.756,29.420625
47074,11.837,29.42125
47075,11.908,29.421875
47076,11.865,29.4225
47077,11.868,29.423125
47078,11.912,29.42375
47079,11.987,29.424375
47080,12.072,29.425
47081,12.113,29.425625
47082,12.069,29.42625
47083,12.076,29.426875
47084,12.151,29.4275
47085,12.271,29.428125
47086,12.336,29.42875
47087,12.41,29.429375
47088,12.462,29.43
47089,12.455,29.430625
47090,12.528,29.43125
47091,12.589,29.431875
47092,12.633,29.4325
47093,12.711,29.433125
47094,12.794,29.43375
47095,12.855,29.434375
47096,12.848,29.435
47097,12.842,29.435625
47098,12.909,29.43625
47099,13.067,29.436875
47100,13.04,29.4375
47101,13.124,29.438125
47102,13.245,29.43875
47103,13.249,29.439375
47104,13.269,29.44
47105,13.292,29.440625
47106,13.316,29.44125
47107,13.367,29.441875
47108,13.402,29.4425
47109,13.411,29.443125
47110,13.347,29.44375
47111,13.448,29.444375
47112,13.524,29.445
47113,13.446,29.445625
47114,13.47,29.44625
47115,13.52,29.446875
47116,13.581,29.4475
47117,13.587,29.448125
47118,13.656,29.44875
47119,13.736,29.449375
47120,13.776,29.45
47121,13.775,29.450625
47122,13.762,29.45125
47123,13.745,29.451875
47124,13.779,29.4525
47125,13.784,29.453125
47126,13.804,29.45375
47127,13.916,29.454375
47128,13.923,29.455
47129,13.919,29.455625
47130,13.93,29.45625
47131,13.967,29.456875
47132,14.011,29.4575
47133,14.059,29.458125
47134,14.11,29.45875
47135,14.137,29.459375
47136,14.154,29.46
47137,14.164,29.460625
47138,14.299,29.46125
47139,14.36,29.461875
47140,14.357,29.4625
47141,14.333,29.463125
47142,14.412,29.46375
47143,14.511,29.464375
47144,14.575,29.465
47145,14.659,29.465625
47146,14.733,29.46625
47147,14.805,29.466875
47148,14.948,29.4675
47149,15.084,29.468125
47150,15.197,29.46875
47151,15.262,29.469375
47152,15.424,29.47
47153,15.585,29.470625
47154,15.729,29.47125
47155,15.909,29.471875
47156,16.102,29.4725
47157,16.296,29.473125
47158,16.47,29.47375
47159,16.657,29.474375
47160,16.858,29.475
47161,17.076,29.475625
47162,17.256,29.47625
47163,17.428,29.476875
47164,17.603,29.4775
47165,17.821,29.478125
47166,18.075,29.47875
47167,18.321,29.479375
47168,18.535,29.48
47169,18.681,29.480625
47170,18.876,29.48125
47171,19.116,29.481875
47172,19.378,29.4825
47173,19.588,29.483125
47174,19.793,29.48375
47175,20.031,29.484375
47176,20.299,29.485
47177,20.594,29.485625
47178,20.905,29.48625
47179,21.115,29.486875
47180,21.326,29.4875
47181,21.529,29.488125
47182,21.713,29.48875
47183,21.974,29.489375
47184,22.224,29.49
47185,22.441,29.490625
47186,22.645,29.49125
47187,22.848,29.491875
47188,23.034,29.4925
47189,23.153,29.493125
47190,23.258,29.49375
47191,23.431,29.494375
47192,23.713,29.495
47193,23.791,29.495625
47194,23.818,29.49625
47195,23.833,29.496875
47196,23.955,29.4975
47197,24.029,29.498125
47198,24.114,29.49875
47199,24.25,29.499375
47200,24.236,29.5
47201,24.235,29.500625
47202,24.259,29.50125
47203,24.306,29.501875
47204,24.318,29.5025
47205,24.29,29.503125
47206,24.205,29.50375
47207,24.057,29.504375
47208,23.958,29.505
47209,23.92,29.505625
47210,23.883,29.50625
47211,23.783,29.506875
47212,23.675,29.5075
47213,23.641,29.508125
47214,23.553,29.50875
47215,23.456,29.509375
47216,23.364,29.51
47217,23.422,29.510625
47218,23.384,29.51125
47219,23.301,29.511875
47220,23.281,29.5125
47221,23.36,29.513125
47222,23.402,29.51375
47223,23.34,29.514375
47224,23.382,29.515
47225,23.449,29.515625
47226,23.517,29.51625
47227,23.493,29.516875
47228,23.598,29.5175
47229,23.725,29.518125
47230,23.806,29.51875
47231,23.86,29.519375
47232,23.996,29.52
47233,24.188,29.520625
47234,24.157,29.52125
47235,24.249,29.521875
47236,24.404,29.5225
47237,24.581,29.523125
47238,24.635,29.52375
47239,24.714,29.524375
47240,24.843,29.525
47241,25.033,29.525625
47242,25.121,29.52625
