,ax,t
140894,6.895,88.05875
140895,6.871,88.059375
140896,6.854,88.06
140897,6.855,88.060625
140898,6.854,88.06125
140899,6.85,88.061875
140900,6.884,88.0625
140901,6.85,88.063125
140902,6.8,88.06375
140903,6.804,88.064375
140904,6.807,88.065
140905,6.768,88.065625
140906,6.675,88.06625
140907,6.668,88.066875
140908,6.68,88.0675
140909,6.698,88.068125
140910,6.691,88.06875
140911,6.616,88.069375
140912,6.571,88.07
140913,6.598,88.070625
140914,6.512,88.07125
140915,6.472,88.071875
140916,6.458,88.0725
140917,6.39,88.073125
140918,6.33,88.07375
140919,6.309,88.074375
140920,6.36,88.075
140921,6.275,88.075625
140922,6.228,88.07625
140923,6.221,88.076875
140924,6.183,88.0775
140925,6.165,88.078125
140926,6.145,88.07875
140927,6.101,88.079375
140928,6.126,88.08
140929,6.131,88.080625
140930,6.103,88.08125
140931,6.062,88.081875
140932,6.012,88.0825
140933,5.964,88.083125
140934,5.933,88.08375
140935,5.903,88.084375
140936,5.891,88.085
140937,5.903,88.085625
140938,5.846,88.08625
140939,5.825,88.086875
140940,5.83,88.0875
140941,5.844,88.088125
140942,5.812,88.08875
140943,5.778,88.089375
140944,5.761,88.09
140945,5.708,88.090625
140946,5.697,88.09125
140947,5.713,88.091875
140948,5.686,88.0925
140949,5.669,88.093125
140950,5.648,88.09375
140951,5.61,88.094375
140952,5.579,88.095
140953,5.574,88.095625
140954,5.588,88.09625
140955,5.541,88.096875
140956,5.547,88.0975
140957,5.575,88.098125
140958,5.599,88.09875
140959,5.629,88.099375
140960,5.624,88.1
140961,5.58,88.100625
140962,5.614,88.10125
140963,5.611,88.101875
140964,5.587,88.1025
140965,5.564,88.103125
140966,5.587,88.10375
140967,5.628,88.104375
140968,5.679,88.105
140969,5.689,88.105625
140970,5.691,88.10625
140971,5.685,88.106875
140972,5.665,88.1075
140973,5.668,88.108125
140974,5.682,88.10875
140975,5.702,88.109375
140976,5.635,88.11
140977,5.643,88.110625
140978,5.711,88.11125
140979,5.738,88.111875
140980,5.673,88.1125
140981,5.629,88.113125
140982,5.714,88.11375
140983,5.71,88.114375
140984,5.701,88.115
140985,5.693,88.115625
140986,5.632,88.11625
140987,5.598,88.116875
140988,5.59,88.1175
140989,5.618,88.118125
140990,5.656,88.11875
140991,5.654,88.119375
140992,5.598,88.12
140993,5.615,88.120625
140994,5.632,88.12125
140995,5.648,88.121875
140996,5.662,88.1225
140997,5.657,88.123125
140998,5.626,88.12375
140999,5.565,88.124375
141000,5.561,88.125
141001,5.544,88.125625
141002,5.514,88.12625
141003,5.47,88.126875
141004,5.446,88.1275
141005,5.442,88.128125
141006,5.462,88.12875
141007,5.486,88.129375
141008,5.476,88.13
141009,5.435,88.130625
141010,5.398,88.13125
141011,5.399,88.131875
141012,5.418,88.1325
141013,5.442,88.133125
141014,5.474,88.13375
141015,5.473,88.134375
141016,5.434,88.135
141017,5.428,88.135625
141018,5.416,88.13625
141019,5.409,88.136875
141020,5.419,88.1375
141021,5.42,88.138125
141022,5.439,88.13875
141023,5.481,88.139375
141024,5.376,88.14
141025,5.359,88.140625
141026,5.384,88.14125
141027,5.347,88.141875
141028,5.328,88.1425
141029,5.335,88.143125
141030,5.376,88.14375
141031,5.345,88.144375
141032,5.328,88.145
141033,5.318,88.145625
141034,5.27,88.14625
141035,5.31,88.146875
141036,5.363,88.1475
141037,5.376,88.148125
141038,5.324,88.14875
141039,5.32,88.149375
141040,5.366,88.15
141041,5.393,88.150625
141042,5.392,88.15125
141043,5.372,88.151875
141044,5.334,88.1525
141045,5.359,88.153125
141046,5.374,88.15375
141047,5.367,88.154375
141048,5.357,88.155
141049,5.314,88.155625
141050,5.287,88.15625
141051,5.372,88.156875
141052,5.365,88.1575
141053,5.356,88.158125
141054,5.373,88.15875
141055,5.376,88.159375
141056,5.387,88.16
141057,5.403,88.160625
141058,5.413,88.16125
141059,5.355,88.161875
141060,5.33,88.1625
141061,5.398,88.163125
141062,5.337,88.16375
141063,5.328,88.164375
141064,5.368,88.165
141065,5.402,88.165625
141066,5.376,88.16625
141067,5.351,88.166875
141068,5.375,88.1675
141069,5.393,88.168125
141070,5.413,88.16875
141071,5.433,88.169375
141072,5.416,88.17
141073,5.413,88.170625
141074,5.436,88.17125
141075,5.515,88.171875
141076,5.479,88.1725
141077,5.464,88.173125
141078,5.497,88.17375
141079,5.501,88.174375
141080,5.508,88.175
141081,5.524,88.175625
141082,5.562,88.17625
141083,5.591,88.176875
141084,5.617,88.1775
141085,5.64,88.178125
141086,5.664,88.17875
141087,5.674,88.179375
141088,5.677,88.18
141089,5.694,88.180625
141090,5.698,88.18125
141091,5.721,88.181875
141092,5.785,88.1825
141093,5.818,88.183125
141094,5.825,88.18375
141095,5.818,88.184375
