,ax,t
65722,0.568,41.07625
65723,0.7,41.076875
65724,0.879,41.0775
65725,1.078,41.078125
65726,1.261,41.07875
65727,1.493,41.079375
65728,1.721,41.08
65729,1.931,41.080625
65730,2.05,41.08125
65731,2.207,41.081875
65732,2.371,41.0825
65733,2.449,41.083125
65734,2.58,41.08375
65735,2.701,41.084375
65736,2.779,41.085
65737,2.893,41.085625
65738,2.977,41.08625
65739,3.043,41.086875
65740,3.166,41.0875
65741,3.31,41.088125
65742,3.451,41.08875
65743,3.567,41.089375
65744,3.62,41.09
65745,3.702,41.090625
65746,3.821,41.09125
65747,3.974,41.091875
65748,4.196,41.0925
65749,4.428,41.093125
65750,4.598,41.09375
65751,4.864,41.094375
65752,5.14,41.095
65753,5.412,41.095625
65754,5.765,41.09625
65755,6.082,41.096875
65756,6.402,41.0975
65757,6.806,41.098125
65758,7.202,41.09875
65759,7.607,41.099375
65760,8.028,41.1
65761,8.473,41.100625
65762,8.874,41.10125
65763,9.255,41.101875
65764,9.69,41.1025
65765,10.115,41.103125
65766,10.536,41.10375
65767,10.957,41.104375
65768,11.262,41.105
65769,11.605,41.105625
65770,11.97,41.10625
65771,12.224,41.106875
65772,12.545,41.1075
65773,12.883,41.108125
65774,13.202,41.10875
65775,13.476,41.109375
65776,13.804,41.11
65777,14.189,41.110625
65778,14.508,41.11125
65779,14.859,41.111875
65780,15.192,41.1125
65781,15.426,41.113125
65782,15.565,41.11375
65783,15.633,41.114375
65784,15.625,41.115
65785,15.458,41.115625
65786,15.311,41.11625
65787,15.175,41.116875
65788,15.039,41.1175
65789,14.773,41.118125
65790,14.476,41.11875
65791,14.184,41.119375
65792,13.796,41.12
65793,13.397,41.120625
65794,12.989,41.12125
65795,12.557,41.121875
65796,12.124,41.1225
65797,11.705,41.123125
65798,11.318,41.12375
65799,10.874,41.124375
65800,10.45,41.125
65801,10.047,41.125625
65802,9.622,41.12625
65803,9.243,41.126875
65804,8.919,41.1275
65805,8.685,41.128125
65806,8.538,41.12875
65807,8.416,41.129375
65808,8.308,41.13
65809,8.155,41.130625
65810,8.033,41.13125
65811,7.927,41.131875
65812,7.818,41.1325
65813,7.69,41.133125
65814,7.578,41.13375
65815,7.492,41.134375
65816,7.353,41.135
65817,7.248,41.135625
65818,7.175,41.13625
65819,7.138,41.136875
65820,7.085,41.1375
65821,7.012,41.138125
65822,6.913,41.13875
65823,6.821,41.139375
65824,6.743,41.14
65825,6.689,41.140625
65826,6.72,41.14125
65827,6.748,41.141875
65828,6.766,41.1425
65829,6.766,41.143125
65830,6.828,41.14375
65831,6.843,41.144375
65832,6.812,41.145
65833,6.839,41.145625
65834,6.854,41.14625
65835,6.875,41.146875
65836,6.923,41.1475
65837,6.964,41.148125
65838,7.027,41.14875
65839,7.11,41.149375
65840,7.093,41.15
65841,7.089,41.150625
65842,7.099,41.15125
65843,7.133,41.151875
65844,7.084,41.1525
65845,7.034,41.153125
65846,7.01,41.15375
65847,6.956,41.154375
65848,6.922,41.155
65849,6.893,41.155625
65850,6.829,41.15625
65851,6.767,41.156875
65852,6.713,41.1575
65853,6.672,41.158125
65854,6.573,41.15875
65855,6.499,41.159375
65856,6.45,41.16
65857,6.413,41.160625
65858,6.287,41.16125
65859,6.148,41.161875
65860,6.057,41.1625
65861,5.987,41.163125
65862,5.863,41.16375
65863,5.689,41.164375
65864,5.581,41.165
65865,5.472,41.165625
65866,5.363,41.16625
65867,5.255,41.166875
65868,5.175,41.1675
65869,5.093,41.168125
65870,4.999,41.16875
65871,4.842,41.169375
65872,4.731,41.17
65873,4.645,41.170625
65874,4.557,41.17125
65875,4.463,41.171875
65876,4.366,41.1725
65877,4.268,41.173125
65878,4.163,41.17375
65879,4.046,41.174375
65880,3.931,41.175
65881,3.874,41.175625
65882,3.78,41.17625
65883,3.685,41.176875
65884,3.61,41.1775
