,numero,centroid
0,coupe_0,155.87934473368517
1,coupe_1,133.81959221333227
2,coupe_2,148.62365207707762
3,coupe_3,135.95510335396375
4,coupe_4,116.98800434913986
5,coupe_5,166.17164836837355
6,coupe_6,157.48952373177872
7,coupe_7,119.36496901767326
8,coupe_8,163.44758190047898
9,coupe_9,150.77825913845788
10,coupe_10,145.97563236289082
11,coupe_11,178.8663471356141
12,coupe_12,154.24369217416495
13,coupe_13,141.21802297055942
14,coupe_14,131.96233103730134
15,coupe_15,174.37757883768643
16,coupe_16,136.53191843165658
17,coupe_17,148.44883361504375
18,coupe_18,89.59445414961485
