,numero,centroid
0,coupe_0,37.14283903222419
1,coupe_1,29.10964203877456
2,coupe_2,28.983314446249548
3,coupe_3,21.643979332193293
4,coupe_4,21.1179775811522
5,coupe_5,20.992350207079845
6,coupe_6,30.717317730699204
7,coupe_7,28.241160423664024
8,coupe_8,23.756092875418155
9,coupe_9,33.1581385729102
10,coupe_10,26.503966628122136
11,coupe_11,31.19610430688822
12,coupe_12,28.07186319409956
13,coupe_13,28.93729644362615
14,coupe_14,26.781489703804052
15,coupe_15,25.945420687692426
