,t,Vdbx
0,29.04,139.76493446750757
1,29.040625,139.662598494694
2,29.04125,139.59733845129807
3,29.041875,139.48839147704572
4,29.0425,139.35283128166023
5,29.043125,139.20751262820315
6,29.04375,139.09353173837286
7,29.044375,139.02189113683326
8,29.045,138.94475215741332
9,29.045625,138.838175487312
10,29.04625,138.72625267324386
11,29.046875,138.59757047313568
12,29.0475,138.462807120504
13,29.048125,138.38156184752148
14,29.04875,138.32065220377137
15,29.049375,138.26567803520837
16,29.05,138.20715114545754
17,29.050625,138.12562311544306
18,29.05125,138.09106525953547
19,29.051875,138.0975553392681
20,29.0525,138.0160786962074
21,29.053125,137.96462769026195
22,29.05375,137.91839090620033
23,29.054375,137.8463452144496
24,29.055,137.78715473777862
25,29.055625,137.73545286108876
26,29.05625,137.69364208412048
27,29.056875,137.74784437943694
28,29.0575,137.72304363941595
29,29.058125,137.66073020055362
30,29.05875,137.62198436778033
31,29.059375,137.5681377516199
32,29.06,137.5116420865577
33,29.060625,137.46059624122088
34,29.06125,137.4454569244841
35,29.061875,137.44312545496587
36,29.0625,137.45594079979196
37,29.063125,137.491955374064
38,29.06375,137.44195948548455
39,29.064375,137.39050125714454
40,29.065,137.38228653958748
41,29.065625,137.22949337714337
42,29.06625,137.1128056178029
43,29.066875,137.03617028456475
44,29.0675,136.9687091066294
45,29.068125,136.8559279035116
46,29.06875,136.75429336569823
47,29.069375,136.72014918251062
48,29.07,136.67441380889267
49,29.070625,136.60920700061934
50,29.07125,136.52927098185603
51,29.071875,136.47991182311935
52,29.0725,136.3777082918802
53,29.073125,136.2475702230839
54,29.07375,136.11952701435126
55,29.074375,135.953658698298
56,29.075,135.83661895349672
57,29.075625,135.78879369134359
58,29.07625,135.60058254674678
59,29.076875,135.44790122164
60,29.0775,135.33271772620535
61,29.078125,135.2715544893329
62,29.07875,135.17672449493918
63,29.079375,135.10071867535544
64,29.08,135.06399828398833
65,29.080625,134.96065788260287
66,29.08125,134.85450262609396
67,29.081875,134.7565701179157
68,29.0825,134.70239268163743
69,29.083125,134.49861828384795
70,29.08375,134.33341951120272
71,29.084375,134.3517459371092
72,29.085,134.1121432680921
73,29.085625,133.93935281488046
74,29.08625,133.82870304288124
75,29.086875,133.54848875402493
76,29.0875,133.50823387429728
77,29.088125,133.47515873099152
78,29.08875,133.20782196804936
79,29.089375,133.09507866505862
80,29.09,132.95743530612467
81,29.090625,132.77377773380246
82,29.09125,132.76778815330673
83,29.091875,132.59430665294263
84,29.0925,132.34000682241796
85,29.093125,132.11687078116177
86,29.09375,132.01074588728937
87,29.094375,131.91433239886848
88,29.095,131.79005592527528
89,29.095625,131.56131767672184
90,29.09625,131.2458572891295
91,29.096875,130.93578703262517
92,29.0975,130.91109014468128
93,29.098125,130.70588240085542
94,29.09875,130.4122904375647
95,29.099375,130.05946118131263
96,29.1,129.7738339663388
97,29.100625,129.49888670930775
98,29.10125,129.22396577244987
99,29.101875,128.93384932743055
100,29.1025,128.61117539045514
101,29.103125,128.22902684275877
102,29.10375,127.75846933946873
103,29.104375,127.29852067579952
104,29.105,126.8760466632331
105,29.105625,126.47741213081018
106,29.10625,125.91573880503219
107,29.106875,125.27745353730447
108,29.1075,124.6802163517436
109,29.108125,124.32859661752502
110,29.10875,123.86805806124835
111,29.109375,123.1732796162798
112,29.11,122.19157093808774
113,29.110625,121.43027610190177
114,29.11125,120.74852995881247
115,29.111875,120.06058941107236
116,29.1125,119.16171697042171
117,29.113125,118.05093558627982
118,29.11375,116.85218479221123
119,29.114375,115.6780715854547
120,29.115,114.37003377734548
121,29.115625,113.29283951112251
122,29.11625,111.99766144147375
123,29.116875,107.64034085149737
124,29.1175,102.92256071356476
125,29.118125,96.65017825412474
126,29.11875,84.60897842756549
127,29.119375,97.26645720240911
128,29.12,103.75041441672926
129,29.120625,106.96609726096321
130,29.12125,108.97412639810159
131,29.121875,110.60399396406166
132,29.1225,112.2979443206627
133,29.123125,114.33675446599048
134,29.12375,114.66394530213138
135,29.124375,115.25357127454873
136,29.125,116.110017163168
137,29.125625,115.63510749304938
138,29.12625,116.05547450583953
139,29.126875,116.8271894090971
140,29.1275,117.48963635398934
141,29.128125,117.90845092078817
142,29.12875,118.33960094640764
143,29.129375,118.83022865268806
144,29.13,119.57273896768947
145,29.130625,119.74438459816011
146,29.13125,119.57273896768947
147,29.131875,119.32283465478065
148,29.1325,119.47179246854515
149,29.133125,119.66350144075626
150,29.13375,119.7533252985255
151,29.134375,120.07782332473822
152,29.135,120.16348368012854
153,29.135625,120.12932084498462
154,29.13625,120.39063369062511
155,29.136875,120.12932084498462
156,29.1375,119.81565383606275
157,29.138125,119.7533252985255
158,29.13875,119.40693752460186
159,29.139375,118.9975540807375
160,29.14,118.608791895334
161,29.140625,118.53713417899385
162,29.14125,118.3606067356976
163,29.141875,117.77481921365785
164,29.1425,116.15070056137708
165,29.143125,113.97940008672037
166,29.14375,111.99766144147375
167,29.144375,110.5783340055531
168,29.145,107.71212547196625
169,29.145625,98.58837851428586
170,29.14625,100.25674449410344
171,29.146875,109.03572871048581
172,29.1475,112.80962873940844
173,29.148125,115.29845969299777
174,29.14875,117.17074395139278
175,29.149375,118.96825931557203
176,29.15,120.29041077515848
177,29.150625,121.38596024231057
178,29.15125,122.54209596729616
179,29.151875,123.55649943729362
180,29.1525,124.4021617608011
181,29.153125,125.06676010652212
182,29.15375,125.99450307951274
183,29.154375,126.69309533766481
184,29.155,127.26095189042186
185,29.155625,127.92747455073012
186,29.15625,128.5204603137975
187,29.156875,129.09384898478953
188,29.1575,129.68314848730762
189,29.158125,130.12739434191008
190,29.15875,130.61167719290236
191,29.159375,131.1356956461405
192,29.16,131.62761377419974
193,29.160625,132.1405175686957
194,29.16125,132.60652309607894
195,29.161875,132.95938916725942
196,29.1625,133.39191562048626
197,29.163125,133.89385852662969
198,29.16375,134.44609573748656
199,29.164375,134.8277598495854
200,29.165,135.3133710951803
201,29.165625,135.80429540487958
202,29.16625,136.17906598311822
203,29.166875,136.60278774850684
204,29.1675,137.01659919697062
205,29.168125,137.40807810558056
206,29.16875,137.853020677546
207,29.169375,138.26461742227121
208,29.17,138.6606299020481
209,29.170625,139.0867801720492
210,29.17125,139.52699958006548
211,29.171875,139.9799994443664
212,29.1725,140.44856742370973
213,29.173125,140.88373701534726
214,29.17375,141.3056174220551
215,29.174375,141.7136588638923
216,29.175,142.0979325989793
217,29.175625,142.54728002572404
218,29.17625,142.9868459858253
219,29.176875,143.37171731072823
220,29.1775,143.76788142522855
221,29.178125,144.14137163028192
222,29.17875,144.49014329454155
223,29.179375,144.8164743103533
224,29.18,145.10545010206613
225,29.180625,145.37904404788998
226,29.18125,145.65878331509546
227,29.181875,145.8264888358484
228,29.1825,145.96701675438314
229,29.183125,146.09713187994058
230,29.18375,146.2380426283898
231,29.184375,146.34580207920837
232,29.185,146.41828906091152
233,29.185625,146.43072590386973
234,29.18625,146.38045466860828
235,29.186875,146.2958770079583
236,29.1875,146.1806733500828
237,29.188125,146.00843114766144
238,29.18875,145.8202690793076
239,29.189375,145.60154645223892
240,29.19,145.29257916522445
241,29.190625,145.00303070233224
242,29.19125,144.72318461159327
243,29.191875,144.45328913435372
244,29.1925,144.14783955956975
245,29.193125,143.84633009405474
246,29.19375,143.5461116868372
247,29.194375,143.21477136225164
248,29.195,142.88587854397062
249,29.195625,142.56669273507433
250,29.19625,142.26950797073474
251,29.196875,142.0018943002998
252,29.1975,141.71151939437007
253,29.198125,141.3963208514399
254,29.19875,141.13581096548765
255,29.199375,140.8751025393736
256,29.2,140.61765906219333
257,29.200625,140.37484191524763
258,29.20125,140.12075909994633
259,29.201875,139.8933804365106
260,29.2025,139.70673283471226
261,29.203125,139.56269694796578
262,29.20375,139.409726976953
263,29.204375,139.25969168633995
264,29.205,139.14352260809693
265,29.205625,139.1531033388698
266,29.20625,139.1941804849286
267,29.206875,139.2331669727543
268,29.2075,139.2653650305247
269,29.208125,139.27197925194483
270,29.20875,139.26914520233416
271,29.209375,139.32377361912276
272,29.21,139.4180899630757
273,29.210625,139.50679769210916
274,29.21125,139.5599561991748
275,29.211875,139.62640346518216
276,29.2125,139.67973843930378
277,29.213125,139.70942766579176
278,29.21375,139.66079232092204
279,29.214375,139.5599561991748
280,29.215,139.4422045680566
281,29.215625,139.34065764317404
282,29.21625,139.35095952437723
283,29.216875,139.24454462700172
284,29.2175,138.98389548475964
285,29.218125,138.7282639942296
286,29.21875,138.49385406040372
287,29.219375,138.285805113319
288,29.22,138.12238915091123
289,29.220625,137.80282920129156
290,29.22125,137.49775021692224
291,29.221875,137.26764696881577
292,29.2225,137.1128056178029
293,29.223125,137.0727476391719
294,29.22375,137.08247564202335
295,29.224375,136.973633080479
296,29.225,136.82468591012082
297,29.225625,136.68841407363064
298,29.22625,136.59764892886986
299,29.226875,136.702391808491
300,29.2275,136.82092930818607
301,29.228125,136.94157724131432
302,29.22875,137.05081971539596
303,29.229375,137.20196659397035
304,29.23,137.34817113045582
305,29.230625,137.45244758050578
306,29.23125,137.55433601729953
307,29.231875,137.70609335177934
308,29.2325,137.8841051828417
309,29.233125,137.87190667639766
310,29.23375,137.97121289879425
311,29.234375,138.0964739960189
312,29.235,138.15789670832567
313,29.235625,138.2571895032471
314,29.23625,138.39828961318864
315,29.236875,138.5771306716382
316,29.2375,138.6707580394341
317,29.238125,138.6545473460306
318,29.23875,138.6047130553257
319,29.239375,138.65657533801692
320,29.24,138.819289869856
321,29.240625,138.9780352194043
322,29.24125,139.10027806076098
323,29.241875,139.17509899738178
324,29.2425,139.22557358170087
325,29.243125,139.26063750107798
326,29.24375,139.3087379955252
327,29.244375,139.37526096394498
328,29.245,139.43015563422512
329,29.245625,139.45238678119247
330,29.24625,139.52424754234755
331,29.246875,139.58732484792324
332,29.2475,139.63546637255493
333,29.248125,139.6571788462415
334,29.24875,139.637277819827
335,29.249375,139.6427098960754
336,29.25,139.74349002175083
337,29.250625,139.7506440545968
338,29.25125,139.7506440545968
339,29.251875,139.75511233477047
340,29.2525,139.77028731667332
341,29.253125,139.78899635333386
342,29.25375,139.80766517812467
343,29.254375,139.81654101134956
344,29.255,139.81299176637708
345,29.255625,139.81565383606275
346,29.25625,139.8298377782032
347,29.256875,139.82097552905353
348,29.2575,139.86431440948274
349,29.258125,139.92673036191567
350,29.25875,139.94510579640206
351,29.259375,140.01908796812916
352,29.26,140.08212646559318
353,29.260625,140.1053266594554
354,29.26125,140.18816798303735
355,29.261875,140.22294721551594
356,29.2625,140.21956024349484
357,29.263125,140.21701914747845
358,29.26375,140.2769599174366
359,29.264375,140.32729358912587
360,29.265,140.32143633468047
