,ax,t
32078,-9.926,20.04875
32079,-9.954,20.049375
32080,-9.98,20.05
32081,-9.967,20.050625
32082,-9.948,20.05125
32083,-9.945,20.051875
32084,-9.965,20.0525
32085,-9.948,20.053125
32086,-9.955,20.05375
32087,-9.968,20.054375
32088,-9.931,20.055
32089,-9.95,20.055625
32090,-9.959,20.05625
32091,-9.915,20.056875
32092,-9.909,20.0575
32093,-9.902,20.058125
32094,-9.89,20.05875
32095,-9.863,20.059375
32096,-9.807,20.06
32097,-9.761,20.060625
32098,-9.788,20.06125
32099,-9.784,20.061875
32100,-9.751,20.0625
32101,-9.687,20.063125
32102,-9.667,20.06375
32103,-9.634,20.064375
32104,-9.588,20.065
32105,-9.517,20.065625
32106,-9.562,20.06625
32107,-9.601,20.066875
32108,-9.561,20.0675
32109,-9.548,20.068125
32110,-9.49,20.06875
32111,-9.396,20.069375
32112,-9.406,20.07
32113,-9.409,20.070625
32114,-9.392,20.07125
32115,-9.324,20.071875
32116,-9.296,20.0725
32117,-9.286,20.073125
32118,-9.29,20.07375
32119,-9.296,20.074375
32120,-9.257,20.075
32121,-9.206,20.075625
32122,-9.246,20.07625
32123,-9.195,20.076875
32124,-9.157,20.0775
32125,-9.204,20.078125
32126,-9.189,20.07875
32127,-9.169,20.079375
32128,-9.147,20.08
32129,-9.11,20.080625
32130,-9.132,20.08125
32131,-9.152,20.081875
32132,-9.081,20.0825
32133,-9.092,20.083125
32134,-9.1,20.08375
32135,-9.083,20.084375
32136,-9.06,20.085
32137,-9.102,20.085625
32138,-9.17,20.08625
32139,-9.143,20.086875
32140,-9.139,20.0875
32141,-9.136,20.088125
32142,-9.123,20.08875
32143,-9.134,20.089375
32144,-9.158,20.09
32145,-9.186,20.090625
32146,-9.152,20.09125
32147,-9.162,20.091875
32148,-9.194,20.0925
32149,-9.231,20.093125
32150,-9.248,20.09375
32151,-9.265,20.094375
32152,-9.285,20.095
32153,-9.271,20.095625
32154,-9.337,20.09625
32155,-9.431,20.096875
32156,-9.39,20.0975
32157,-9.426,20.098125
32158,-9.483,20.09875
32159,-9.53,20.099375
32160,-9.552,20.1
32161,-9.609,20.100625
32162,-9.693,20.10125
32163,-9.71,20.101875
32164,-9.759,20.1025
32165,-9.803,20.103125
32166,-9.79,20.10375
32167,-9.858,20.104375
32168,-9.939,20.105
32169,-10.013,20.105625
32170,-10.03,20.10625
32171,-10.044,20.106875
32172,-10.076,20.1075
32173,-10.194,20.108125
32174,-10.267,20.10875
32175,-10.32,20.109375
32176,-10.363,20.11
32177,-10.442,20.110625
32178,-10.506,20.11125
32179,-10.552,20.111875
32180,-10.589,20.1125
32181,-10.667,20.113125
32182,-10.752,20.11375
32183,-10.796,20.114375
32184,-10.805,20.115
32185,-10.833,20.115625
32186,-10.894,20.11625
32187,-10.955,20.116875
32188,-10.994,20.1175
32189,-11.017,20.118125
32190,-11.037,20.11875
32191,-11.042,20.119375
32192,-11.074,20.12
32193,-11.169,20.120625
32194,-11.17,20.12125
32195,-11.163,20.121875
32196,-11.162,20.1225
32197,-11.223,20.123125
32198,-11.248,20.12375
32199,-11.244,20.124375
32200,-11.21,20.125
32201,-11.27,20.125625
32202,-11.299,20.12625
32203,-11.262,20.126875
32204,-11.259,20.1275
32205,-11.289,20.128125
32206,-11.317,20.12875
32207,-11.215,20.129375
32208,-11.249,20.13
32209,-11.27,20.130625
32210,-11.179,20.13125
32211,-11.187,20.131875
32212,-11.185,20.1325
32213,-11.162,20.133125
32214,-11.104,20.13375
32215,-11.072,20.134375
32216,-11.062,20.135
32217,-11.082,20.135625
32218,-11.057,20.13625
32219,-11.026,20.136875
32220,-10.999,20.1375
