,ax,t
104165,-12.899,65.103125
104166,-12.956,65.10375
104167,-12.97,65.104375
104168,-13.024,65.105
104169,-13.054,65.105625
104170,-13.044,65.10625
104171,-13.044,65.106875
104172,-13.085,65.1075
104173,-13.145,65.108125
104174,-13.176,65.10875
104175,-13.164,65.109375
104176,-13.155,65.11
104177,-13.172,65.110625
104178,-13.205,65.11125
104179,-13.21,65.111875
104180,-13.192,65.1125
104181,-13.192,65.113125
104182,-13.187,65.11375
104183,-13.19,65.114375
104184,-13.217,65.115
104185,-13.131,65.115625
104186,-13.093,65.11625
104187,-13.139,65.116875
104188,-13.108,65.1175
104189,-13.067,65.118125
104190,-13.027,65.11875
104191,-13.013,65.119375
104192,-13.021,65.12
104193,-13.005,65.120625
104194,-12.937,65.12125
104195,-12.854,65.121875
104196,-12.805,65.1225
104197,-12.787,65.123125
104198,-12.76,65.12375
104199,-12.707,65.124375
104200,-12.654,65.125
104201,-12.63,65.125625
104202,-12.581,65.12625
104203,-12.51,65.126875
104204,-12.42,65.1275
104205,-12.383,65.128125
104206,-12.344,65.12875
104207,-12.3,65.129375
104208,-12.242,65.13
104209,-12.193,65.130625
104210,-12.178,65.13125
104211,-12.222,65.131875
104212,-12.167,65.1325
104213,-12.073,65.133125
104214,-11.961,65.13375
104215,-11.954,65.134375
104216,-11.914,65.135
104217,-11.87,65.135625
104218,-11.849,65.13625
104219,-11.809,65.136875
104220,-11.772,65.1375
104221,-11.746,65.138125
104222,-11.763,65.13875
104223,-11.735,65.139375
104224,-11.685,65.14
104225,-11.664,65.140625
104226,-11.644,65.14125
104227,-11.636,65.141875
104228,-11.649,65.1425
104229,-11.625,65.143125
104230,-11.583,65.14375
104231,-11.536,65.144375
104232,-11.539,65.145
104233,-11.54,65.145625
104234,-11.542,65.14625
104235,-11.549,65.146875
104236,-11.538,65.1475
104237,-11.53,65.148125
104238,-11.531,65.14875
104239,-11.541,65.149375
104240,-11.539,65.15
104241,-11.527,65.150625
104242,-11.51,65.15125
104243,-11.522,65.151875
104244,-11.524,65.1525
104245,-11.494,65.153125
104246,-11.53,65.15375
104247,-11.526,65.154375
104248,-11.486,65.155
104249,-11.469,65.155625
104250,-11.475,65.15625
104251,-11.494,65.156875
104252,-11.518,65.1575
104253,-11.556,65.158125
104254,-11.556,65.15875
104255,-11.508,65.159375
104256,-11.562,65.16
104257,-11.558,65.160625
104258,-11.524,65.16125
104259,-11.514,65.161875
104260,-11.485,65.1625
104261,-11.476,65.163125
104262,-11.509,65.16375
104263,-11.489,65.164375
104264,-11.471,65.165
104265,-11.466,65.165625
104266,-11.53,65.16625
104267,-11.514,65.166875
104268,-11.479,65.1675
104269,-11.482,65.168125
104270,-11.477,65.16875
104271,-11.441,65.169375
104272,-11.373,65.17
104273,-11.386,65.170625
104274,-11.377,65.17125
104275,-11.357,65.171875
104276,-11.354,65.1725
104277,-11.366,65.173125
104278,-11.36,65.17375
104279,-11.313,65.174375
104280,-11.336,65.175
104281,-11.316,65.175625
104282,-11.26,65.17625
104283,-11.236,65.176875
104284,-11.238,65.1775
104285,-11.235,65.178125
104286,-11.187,65.17875
104287,-11.184,65.179375
104288,-11.172,65.18
104289,-11.143,65.180625
104290,-11.153,65.18125
104291,-11.128,65.181875
104292,-11.095,65.1825
104293,-11.122,65.183125
104294,-11.086,65.18375
104295,-11.03,65.184375
104296,-10.969,65.185
104297,-10.972,65.185625
104298,-10.936,65.18625
104299,-10.87,65.186875
104300,-10.877,65.1875
104301,-10.851,65.188125
104302,-10.797,65.18875
104303,-10.709,65.189375
104304,-10.674,65.19
104305,-10.645,65.190625
104306,-10.616,65.19125
104307,-10.605,65.191875
104308,-10.602,65.1925
104309,-10.589,65.193125
104310,-10.525,65.19375
104311,-10.482,65.194375
104312,-10.449,65.195
104313,-10.426,65.195625
104314,-10.418,65.19625
104315,-10.386,65.196875
104316,-10.333,65.1975
104317,-10.286,65.198125
104318,-10.241,65.19875
104319,-10.199,65.199375
104320,-10.161,65.2
104321,-10.174,65.200625
104322,-10.152,65.20125
104323,-10.077,65.201875
104324,-10.003,65.2025
