,numero,centroid
0,coupe_0,44.859151691472526
1,coupe_1,50.29900382075382
2,coupe_2,33.1830599231567
3,coupe_3,72.69921084596649
4,coupe_4,25.620638689563528
5,coupe_5,23.013102301794156
6,coupe_6,35.31336830920993
7,coupe_7,34.50272775360086
8,coupe_8,45.39076185282597
9,coupe_9,57.78030544180083
10,coupe_10,23.630563370600207
11,coupe_11,21.197107195741573
12,coupe_12,32.4742991667826
13,coupe_13,63.748346246383896
14,coupe_14,25.27932606521407
15,coupe_15,39.19339046361189
16,coupe_16,30.22774206919639
17,coupe_17,53.379417511503924
