,ax,t
40090,4.921,25.05625
40091,4.919,25.056875
40092,4.959,25.0575
40093,5.042,25.058125
40094,5.128,25.05875
40095,5.128,25.059375
40096,5.205,25.06
40097,5.244,25.060625
40098,5.196,25.06125
40099,5.293,25.061875
40100,5.336,25.0625
40101,5.347,25.063125
40102,5.391,25.06375
40103,5.417,25.064375
40104,5.446,25.065
40105,5.49,25.065625
40106,5.589,25.06625
40107,5.663,25.066875
40108,5.706,25.0675
40109,5.696,25.068125
40110,5.745,25.06875
40111,5.821,25.069375
40112,5.906,25.07
40113,5.889,25.070625
40114,5.897,25.07125
40115,5.945,25.071875
40116,6.023,25.0725
40117,6.073,25.073125
40118,6.099,25.07375
40119,6.096,25.074375
40120,6.202,25.075
40121,6.287,25.075625
40122,6.327,25.07625
40123,6.358,25.076875
40124,6.369,25.0775
40125,6.373,25.078125
40126,6.394,25.07875
40127,6.482,25.079375
40128,6.56,25.08
40129,6.605,25.080625
40130,6.707,25.08125
40131,6.728,25.081875
40132,6.718,25.0825
40133,6.789,25.083125
40134,6.858,25.08375
40135,6.913,25.084375
40136,6.947,25.085
40137,7.024,25.085625
40138,7.062,25.08625
40139,7.086,25.086875
40140,7.202,25.0875
40141,7.22,25.088125
40142,7.227,25.08875
40143,7.271,25.089375
40144,7.321,25.09
40145,7.378,25.090625
40146,7.436,25.09125
40147,7.474,25.091875
40148,7.518,25.0925
40149,7.55,25.093125
40150,7.547,25.09375
40151,7.543,25.094375
40152,7.548,25.095
40153,7.565,25.095625
40154,7.616,25.09625
40155,7.591,25.096875
40156,7.537,25.0975
40157,7.503,25.098125
40158,7.499,25.09875
40159,7.493,25.099375
40160,7.476,25.1
40161,7.387,25.100625
40162,7.329,25.10125
40163,7.294,25.101875
40164,7.277,25.1025
40165,7.282,25.103125
40166,7.275,25.10375
40167,7.245,25.104375
40168,7.166,25.105
40169,7.112,25.105625
40170,7.094,25.10625
40171,7.155,25.106875
40172,7.118,25.1075
40173,7.066,25.108125
40174,7.035,25.10875
40175,7.06,25.109375
40176,7.09,25.11
40177,7.12,25.110625
40178,7.147,25.11125
40179,7.174,25.111875
40180,7.207,25.1125
40181,7.251,25.113125
