,ax,t
32078,3.444,20.04875
32079,3.461,20.049375
32080,3.492,20.05
32081,3.511,20.050625
32082,3.481,20.05125
32083,3.5,20.051875
32084,3.549,20.0525
32085,3.622,20.053125
32086,3.659,20.05375
32087,3.729,20.054375
32088,3.809,20.055
32089,3.86,20.055625
32090,3.958,20.05625
32091,4.038,20.056875
32092,4.075,20.0575
32093,4.089,20.058125
32094,4.125,20.05875
32095,4.187,20.059375
32096,4.299,20.06
32097,4.361,20.060625
32098,4.405,20.06125
32099,4.442,20.061875
32100,4.539,20.0625
32101,4.598,20.063125
32102,4.635,20.06375
32103,4.727,20.064375
32104,4.712,20.065
32105,4.718,20.065625
32106,4.837,20.06625
32107,4.877,20.066875
32108,4.883,20.0675
32109,4.879,20.068125
32110,5.001,20.06875
32111,5.061,20.069375
32112,5.105,20.07
32113,5.174,20.070625
32114,5.235,20.07125
32115,5.307,20.071875
32116,5.384,20.0725
32117,5.408,20.073125
32118,5.486,20.07375
32119,5.581,20.074375
32120,5.645,20.075
32121,5.748,20.075625
32122,5.881,20.07625
32123,6.041,20.076875
32124,6.116,20.0775
32125,6.246,20.078125
32126,6.399,20.07875
32127,6.518,20.079375
32128,6.651,20.08
32129,6.798,20.080625
32130,6.962,20.08125
32131,7.108,20.081875
32132,7.242,20.0825
32133,7.364,20.083125
32134,7.466,20.08375
32135,7.581,20.084375
32136,7.7,20.085
32137,7.819,20.085625
32138,7.971,20.08625
32139,8.092,20.086875
32140,8.187,20.0875
32141,8.279,20.088125
32142,8.43,20.08875
32143,8.592,20.089375
32144,8.728,20.09
32145,8.789,20.090625
32146,8.881,20.09125
32147,8.998,20.091875
32148,9.001,20.0925
32149,9.019,20.093125
32150,9.069,20.09375
32151,9.185,20.094375
32152,9.249,20.095
32153,9.32,20.095625
32154,9.402,20.09625
32155,9.443,20.096875
32156,9.497,20.0975
32157,9.544,20.098125
32158,9.548,20.09875
32159,9.651,20.099375
32160,9.719,20.1
32161,9.716,20.100625
32162,9.726,20.10125
32163,9.749,20.101875
32164,9.796,20.1025
32165,9.905,20.103125
32166,9.954,20.10375
32167,9.988,20.104375
32168,10.022,20.105
32169,10.022,20.105625
32170,10.044,20.10625
32171,10.085,20.106875
32172,10.146,20.1075
32173,10.153,20.108125
32174,10.133,20.10875
32175,10.096,20.109375
32176,10.1,20.11
32177,10.082,20.110625
32178,10.049,20.11125
32179,10.073,20.111875
32180,10.077,20.1125
32181,10.054,20.113125
32182,9.99,20.11375
32183,9.981,20.114375
32184,9.955,20.115
32185,9.91,20.115625
