,t,Vdbz
0,50.11875,
1,50.119375,
2,50.12,
3,50.120625,
4,50.12125,
5,50.121875,
6,50.1225,
7,50.123125,
8,50.12375,
9,50.124375,
10,50.125,
11,50.125625,
12,50.12625,
13,50.126875,
14,50.1275,
15,50.128125,
16,50.12875,
17,50.129375,
18,50.13,
19,50.130625,
20,50.13125,
21,50.131875,
22,50.1325,
23,50.133125,
24,50.13375,
25,50.134375,
26,50.135,
27,50.135625,
28,50.13625,
29,50.136875,
30,50.1375,
31,50.138125,
32,50.13875,
33,50.139375,
34,50.14,
35,50.140625,
36,50.14125,
37,50.141875,
38,50.1425,
39,50.143125,
40,50.14375,
41,50.144375,
42,50.145,
43,50.145625,
44,50.14625,
45,50.146875,
46,50.1475,
47,50.148125,
48,50.14875,
49,50.149375,
50,50.15,
51,50.150625,
52,50.15125,
53,50.151875,
54,50.1525,
55,50.153125,
56,50.15375,
57,50.154375,
58,50.155,
59,50.155625,
60,50.15625,
61,50.156875,
62,50.1575,
63,50.158125,
64,50.15875,
65,50.159375,
66,50.16,
67,50.160625,
68,50.16125,
69,50.161875,
70,50.1625,
71,50.163125,
72,50.16375,
73,50.164375,
74,50.165,
75,50.165625,
76,50.16625,
77,50.166875,
78,50.1675,
79,50.168125,
80,50.16875,
81,50.169375,
82,50.17,
83,50.170625,
84,50.17125,
85,50.171875,
86,50.1725,
87,50.173125,
88,50.17375,
89,50.174375,
90,50.175,
91,50.175625,
92,50.17625,
93,50.176875,
94,50.1775,
95,50.178125,
96,50.17875,
97,50.179375,
98,50.18,
99,50.180625,
100,50.18125,
101,50.181875,
102,50.1825,
103,50.183125,
104,50.18375,
105,50.184375,
106,50.185,
107,50.185625,
108,50.18625,
109,50.186875,
110,50.1875,
111,50.188125,
112,50.18875,
113,50.189375,
114,50.19,
115,50.190625,
116,50.19125,
117,50.191875,
118,50.1925,
119,50.193125,
120,50.19375,
121,50.194375,
122,50.195,
123,50.195625,
124,50.19625,
125,50.196875,
126,50.1975,
127,50.198125,
128,50.19875,
129,50.199375,
130,50.2,
131,50.200625,
132,50.20125,
133,50.201875,
134,50.2025,
135,50.203125,
136,50.20375,
137,50.204375,
138,50.205,
139,50.205625,
140,50.20625,
141,50.206875,
142,50.2075,
143,50.208125,
144,50.20875,
145,50.209375,
146,50.21,
147,50.210625,
148,50.21125,
