,t,Vdbx
0,46.0,144.76694486852952
1,46.000625,144.76594135750787
2,46.00125,144.7679482636254
3,46.001875,144.78348608356157
4,46.0025,144.7644358735561
5,46.003125,144.74735546043522
6,46.00375,144.73678898947827
7,46.004375,144.69591176441287
8,46.005,144.68376295706403
9,46.005625,144.68173650277942
10,46.00625,144.66296935386208
11,46.006875,144.64365268374547
12,46.0075,144.62429295925202
13,46.008125,144.60335632692383
14,46.00875,144.59466046189158
15,46.009375,144.632959223072
16,46.01,144.69591176441287
17,46.010625,144.7337676352923
18,46.01125,144.78598958253787
19,46.011875,144.8498347002262
20,46.0125,144.92750928007018
21,46.013125,144.9736848003096
22,46.01375,145.04492100946237
23,46.014375,145.1357976385362
24,46.015,145.22049667984794
25,46.015625,145.28880022688418
26,46.01625,145.34906683215348
27,46.016875,145.40472331674025
28,46.0175,145.4715989135241
29,46.018125,145.52463915843668
30,46.01875,145.56409343368335
31,46.019375,145.6074693230024
32,46.02,145.66014151107512
33,46.020625,145.69447849272314
34,46.02125,145.6700951308766
35,46.021875,145.66149949470943
36,46.0225,145.6714515593385
37,46.023125,145.6994370929574
38,46.02375,145.70214059133625
39,46.024375,145.7003383525834
40,46.025,145.70078894733038
41,46.025625,145.71744454138513
42,46.02625,145.73676100118027
43,46.026875,145.7479717846851
44,46.0275,145.74662725441155
45,46.028125,145.75558686079478
46,46.02875,145.75648231333557
47,46.029375,145.75558686079478
48,46.03,145.77079701340912
49,46.030625,145.75916811720302
50,46.03125,145.73900431575098
51,46.031875,145.71744454138513
52,46.0325,145.65108285703604
53,46.033125,145.60154645223892
54,46.03375,145.57004188987767
55,46.034375,145.54668224431967
56,46.035,145.52647822040376
57,46.035625,145.4979289099872
58,46.03625,145.44611688804173
59,46.036875,145.33497931816405
60,46.0375,145.2333445754837
61,46.038125,145.15549081893343
62,46.03875,145.1473307717003
63,46.039375,145.07983725624342
64,46.04,144.98445647993347
65,46.040625,144.89395202593417
66,46.04125,144.80998653015024
67,46.041875,144.7241930743412
68,46.0425,144.63601584115798
69,46.043125,144.58390647753288
70,46.04375,144.51755257279038
71,46.044375,144.43923303010084
72,46.045,144.35020528588055
73,46.045625,144.23415500813374
74,46.04625,144.12680115560133
75,46.046875,144.04377024532104
76,46.0475,143.98193312611232
77,46.048125,143.91079793098638
78,46.04875,143.83795868950844
79,46.049375,143.79990679928636
80,46.05,143.72160172182905
81,46.050625,143.6191390266815
82,46.05125,143.49805124356652
83,46.051875,143.47886874568752
84,46.0525,143.4169640728662
85,46.053125,143.30666745193966
86,46.05375,143.18111207026976
87,46.054375,143.08239051031694
88,46.055,142.9954635511933
89,46.055625,142.9095220976992
90,46.05625,142.8602960050819
91,46.056875,142.7830931681381
92,46.0575,142.66950073676185
93,46.058125,142.56475341538373
94,46.05875,142.48029757774816
95,46.059375,142.3877574724467
96,46.06,142.23398555147102
97,46.060625,142.17806255334625
98,46.06125,142.12993740277943
99,46.061875,142.0664941412289
100,46.0625,141.93750536119376
101,46.063125,141.87193537216456
102,46.06375,141.83544882839365
103,46.064375,141.7442668246323
104,46.065,141.65355361296224
105,46.065625,141.56913636106586
106,46.06625,141.49559764663866
107,46.066875,141.4059303639553
108,46.0675,141.2996364339461
109,46.068125,141.1905110547738
110,46.06875,141.14723525970078
111,46.069375,141.1045076770764
112,46.07,141.05464814806436
113,46.070625,140.98591136665445
114,46.07125,140.94393920082533
115,46.071875,140.93302433941838
116,46.0725,140.93692407891643
117,46.073125,140.8333793295122
118,46.07375,140.78748911536948
119,46.074375,140.76286179939885
120,46.075,140.7221933412116
121,46.075625,140.6973799272226
122,46.07625,140.68695316893698
